_EF_PROGRAM_FACILITY_EZ.PGM_SYS_ACRNM,V_EF_PROGRAM_FACILITY_EZ.PGM_SYS_ID,V_EF_PROGRAM_FACILITY_EZ.REGISTRY_ID,V_EF_PROGRAM_FACILITY_EZ.STANDZED_PRIM_NAME,V_EF_PROGRAM_FACILITY_EZ.PRIMARY_NAME,V_EF_PROGRAM_FACILITY_EZ.CITY_NAME,V_EF_PROGRAM_FACILITY_EZ.COUNTY_NAME,V_EF_PROGRAM_FACILITY_EZ.STATE_CODE,V_EF_PROGRAM_FACILITY_EZ.POSTAL_CODE
TRIS,75265DXCNC1300S,110000702231,BRYCE DIXICO DALLAS,BRYCE DIXICO DALLAS,DALLAS,DALLAS,TX,75224
TRIS,75042TXSPR3002B,110000821781,TX PRECISION PLATING,TEXAS PRECISION PLATING,GARLAND,DALLAS,TX,75042
TRIS,76106MNRSP5101B,110000896585,NORDAM TX,NORDAM TEXAS,FORT WORTH,TARRANT,TX,76106
TRIS,77833RMCHM2107L,110000901613,REM CHEM,REM CHEMICALS,BRENHAM,WASHINGTON,TX,77833
TRIS,76110TRNTY3001W,110002132852,TRINITY IND,TRINITY INDUSTRIES INC,FORT WORTH,TARRANT,TX,76110
TRIS,76117BLLMR2232S,110002132870,BILLMARK,BILLMARK COMPANY,HALTOM CITY,TARRANT,TX,76117-5314
TRIS,76118SCSTP7112A,110002132923,ROYAL BATHS MFG,ROYAL BATHS MANUFACTURING CO. LTD,RICHLAND HILLS,TARRANT,TX,76118
TRIS,75081LNSTR41NGR,110000501083,LONE STAR COLD STORAGE,LONE STAR COLD STORAGE,RICHARDSON,DALLAS,TX,75081
TRIS,77571CCDNT1800V,110000756717,OXY VINYLS LP BATTLEGROUND C A,OXY VINYLS LP BATTLEGROUND C/A,LA PORTE,HARRIS,TX,77571
TRIS,76179TXSTYHWY28,110000757574,NEW STYROCHEM US,NEW STYROCHEM US LTD,FORT WORTH,TARRANT,TX,76179
TRIS,75060KPPRS801LE,110000822263,AMERITEX,AMERITEX,IRVING,DALLAS,TX,75060
TRIS,76712WCFBR224CO,110002133192,WACO FBRGLS,WACO FIBERGLASS INCORPORATED,WACO,MCLENNAN,TX,76712
TRIS,75227MSTRH8431H,110005010923,MASTER HALCO,MASTER-HALCO  INC.,DALLAS,DALLAS,TX,752271270
TRIS,77492KTGLV5105E,110000462589,K T GALVANIZING,K T GALVANIZING COMPANY,KATY,HARRIS,TX,77493
TRIS,77501GRGGL3503P,110000462623,GA GULF CHEM AND VINYLS,GEORGIA GULF CHEMICALS & VINYLS,PASADENA,HARRIS,TX,77503
TRIS,77507BGTHR11400,110000462758,AIR LIQUIDE LARGE IND US,AIR LIQUIDE LARGE INDUSTRIES US,PASADENA,HARRIS,TX,77507
TRIS,75020PLLSB3400T,110000501314,PILLSBURY ; DENISON,THE PILLSBURY COMPANY DENISON,DENISON,GRAYSON,TX,75020
TRIS,78408CHMPL1801N,110000505640,CITGO CORPUS CHRISTI RFNRY EAST PLT,CITGO CORPUS CHRISTI REFINERY EAST PLANT,CORPUS CHRISTI,NUECES,TX,78407
TRIS,75507SDDRDSDSRR,110000709403,RED RIVER ARMY DEPOT,RED RIVER ARMY DEPOT,TEXARKANA,BOWIE,TX,755015000
TRIS,75418MCDNL2430A,110000905325,KWAL HOWELLS ; DBA KWAL PAINT ; BONHAM,KWAL-HOWELLS INC (DBA. KWAL PAINT INC.) BONHAM,BONHAM,FANNIN,TX,75418
TRIS,77021THBRN5300S,110002133469,OBRIEN,OBRIEN CORPORATION,HOUSTON,HARRIS,TX,77021
TRIS,77028MNGMM4851H,110002133520,ALLEN GROUP ; MAGNUM MANUFACTURINGFG ; DIV,ALLEN GROUP INC MAGNUM MANUFACTURINGFG CO DIV,HOUSTON,HARRIS,TX,77028
TRIS,77507CRPNT11002,110000462794,E R CARPENTER L P POWELL PLT,E. R. CARPENTER L. P. - POWELL PLANT,PASADENA,HARRIS,TX,775071500
TRIS,77507HMNTS12001,110000462892,BASELL US BAYPORT PLT,BASELL USA BAYPORT PLANT,PASADENA,HARRIS,TX,775071309
TRIS,77507HNTSM12222,110000462909,NOVA CHEM BAYPORT SITE,NOVA CHEMICALS BAYPORT SITE,PASADENA,HARRIS,TX,77507
TRIS,77507NSSKC10500,110000462963,NISSEKI CHEM TX NISSEKI CHEM TX,NISSEKI CHEMICAL TEXAS NISSEKI CHEMICAL TEXAS,PASADENA,HARRIS,TX,77507
TRIS,75081HRNDS1302E,110000769552,HR IND,HR INDUSTRIES INC,RICHARDSON,DALLAS,TX,75081
TRIS,75137GNLBR1146S,110000769561,STYLING TECH ; GENA LAB ; DIV,STYLING TECHNOLOGIES CORP. GENA LABORATORIES INC. DIV.,DUNCANVILLE,DALLAS,TX,75137
TRIS,75134CNTNN3334N,110000769589,CONTINENTAL CBNT MANUFACTU RING,CONTINENTAL CABINETS MANUFACTU RING INC.,LANCASTER,DALLAS,TX,75134
TRIS,75505NWCRT3200C,110000769605,NEWCOURT,NEWCOURT,TEXARKANA,BOWIE,TX,75501
TRIS,77041LBFST11929,110002133637,L B FOSTER,L B FOSTER CO INCORPORATED,HOUSTON,HARRIS,TX,77041
TRIS,77045DMNDP12222,110002133682,DIAMOND PAINT MFG,DIAMOND PAINT MANUFACTURING CO,HOUSTON,HARRIS,TX,77245
TRIS,77061TCHLL7402N,110002133806,TECHALLOY AMANDA FINE WIRE PLT,TECHALLOY AMANDA FINE WIRE PLANT,HOUSTON,HARRIS,TX,77061
TRIS,77073TXTBR1020R,110002133824,TEXSTEAM,TEXSTEAM INCORPORATED,HOUSTON,HARRIS,TX,77073
TRIS,77520STFFR3439P,110000463123,RHODIA BAYTOWN PLT,RHODIA BAYTOWN PLANT,BAYTOWN,HARRIS,TX,77520
TRIS,77521JMHBR9300N,110000463132,BAYTOWN CARBON BLACK PLT,BAYTOWN CARBON BLACK PLANT,BAYTOWN,HARRIS,TX,77521
TRIS,77530LYNDL8280S,110000463212,CHANNELVIEW COMPLEX,CHANNELVIEW COMPLEX,CHANNELVIEW,HARRIS,TX,775300777
TRIS,78403CSTLR1300C,110000501993,COASTAL RFNRY AND MKTG,COASTAL REFINING & MARKETING INC,CORPUS CHRISTI,NUECES,TX,78407
TRIS,77571QNTMC1515M,110000506186,EQUISTAR CHEM LAPORTE COMPLEX,EQUISTAR CHEMICALS LAPORTE COMPLEX,LA PORTE,HARRIS,TX,77571
TRIS,77029LNDBR8316I,110000769712,LINDBERG HEAT TREATING,LINDBERG HEAT TREATING COMPANY,HOUSTON,HARRIS,TX,77029
TRIS,77041VNLRF9505B,110000769730,VALERON STRENGTH FILM,VALERON STRENGTH FILM,HOUSTON,HARRIS,TX,77041
TRIS,77092RWSNK2301C,110000769810,RAWSON KOENIG,RAWSON KOENIG INCORPORATED,HOUSTON,HARRIS,TX,77092
TRIS,79764HRRSB5621A,110000769892,NATL OILWELL PHOENIX ENGRY,NATIONAL OILWELL PHOENIX ENERGY,ODESSA,ECTOR,TX,79764
TRIS,79711SFTYK167WC,110000824010,SAFETY KLEEN SYS MIDLAND,SAFETY-KLEEN SYSTEMS MIDLAND,MIDLAND,MIDLAND,TX,79706
TRIS,77270SMTHC8320H,110002133995,SMITH CORROSION SVC,SMITH CORROSION SERVICES INCORPORATED,HOUSTON,HARRIS,TX,77270
TRIS,77504RCRPN41GLO,110002134057,E R CARPENTER,E R CARPENTER CO INCORPORATED,TEXARKANA,BOWIE,TX,755040989
TRIS,77833BLBLL1101S,110000502224,BLUE BELL CREAMERIES,BLUE BELL CREAMERIES,BRENHAM,WASHINGTON,TX,778334413
TRIS,77541BGTHR1711F,110002134155,AIR LIQUIDE AMER FREEPORT PLT,AIR LIQUIDE AMERICA FREEPORT PLANT,FREEPORT,BRAZORIA,TX,77541
TRIS,77619NNCRB6710H,110002134217,UNION CARBIDE ; LINDE DIV,UNION CARBIDE CORPORATION LINDE DIVISION,GROVES,JEFFERSON,TX,77619
TRIS,77705HRKRD1866S,110002134306,HARKRIDER DIST,HARKRIDER DIST CO INC,BEAUMONT,JEFFERSON,TX,77705
TRIS,77859LFTMDBRYAN,110002134360,LIFETIME DOORS,LIFETIME DOORS INCORPORATED,HEARNE,ROBERTSON,TX,778593200
TRIS,77665SDBGH2478A,110005025506,BIG HILL STRATEGIC PETRO RESERVE,BIG HILL STRATEGIC PETROLEUM RESERVE,WINNIE,CHAMBERS,TX,77665
TRIS,77572MTTNM2727M,110000463677,METTON AMER,METTON AMERICA INC,LA PORTE,HARRIS,TX,77571
TRIS,77592NNCRB2800L,110000463828,OILTANKING TX CITY TERML,OILTANKING TEXAS CITY TERMINAL,TEXAS CITY,GALVESTON,TX,775920471
TRIS,76031TCHNC3327P,110000506667,TECH CHEM,TECHNICAL CHEMICAL,CLEBURNE,JOHNSON,TX,76031
TRIS,77586HCHST11807,110001995093,LBC PETROUNITED,LBC PETROUNITED INCORPORATED,LA PORTE,HARRIS,TX,77571
TRIS,78130HLLPL2415L,110002134468,HALL PLATING,HALL PLATING COMPANY,NEW BRAUNFELS,COMAL,TX,78130
TRIS,78204MRCNN500LO,110002134574,AMER NATL CAN,AMERICAN NATIONAL CAN CO,SAN ANTONIO,BEXAR,TX,78204
TRIS,78212BRDNN875EA,110002134627,BORDEN DAIRY PROD,BORDEN DAIRY PRODUCTS,SAN ANTONIO,BEXAR,TX,78212
TRIS,77630JMHBRFM736,110000463944,ECHO PLT,ECHO PLANT,ORANGE,ORANGE,TX,77632
TRIS,77640TXCRFNORTH,110000464024,PORT ARTHUR RFNRY,PORT ARTHUR REFINERY,PORT ARTHUR,JEFFERSON,TX,776403399
TRIS,77701TRNTY850PI,110000464122,TRINITY IND ; PLT 118,TRINITY INDUSTRIES INC PLANT  118,BEAUMONT,JEFFERSON,TX,77701
TRIS,75040CPLX 1500E,110000598693,DYNAMIC DETAILS,DYNAMIC DETAILS INCORPORATED,GARLAND,DALLAS,TX,75040
TRIS,75148TXSCLWBART,110000598791,ACME BRICK PLT AND HOUSTON PIT,ACME BRICK PLANT & HOUSTON PIT,MALAKOFF,HENDERSON,TX,75148
TRIS,78219GRNTL4518S,110002134663,GRANT LYDICK BEV,GRANT-LYDICK BEVERAGE CO,SAN ANTONIO,BEXAR,TX,78219
TRIS,78521LSWYT601SV,110002134869,DELCO ELEC WHSE LEASEWAY TRANSFER POOL,DELCO ELECTRONICS WAREHOUSE LEASEWAY TRANSFER POOL,BROWNSVILLE,CAMERON,TX,78521
TRIS,78539NTRNT1501N,110002134887,INTL PAPER,INTERNATIONAL PAPER,EDINBURG,HIDALGO,TX,78539
TRIS,78550GBBSD1209I,110002134896,GIBBS TX DIE CASTING,GIBBS-TEXAS DIE CASTING,HARLINGEN,CAMERON,TX,78550
TRIS,77805LNC  615CA,110000464284,NEW ALENCO WINDOWS,NEW ALENCO WINDOWS LTD,BRYAN,BRAZOS,TX,77802
TRIS,77805MCNDS1BRON,110000464300,OMC IND,OMC INDUSTRIES INCORPORATED,BRYAN,BRAZOS,TX,77805
TRIS,77905NVSTS2695L,110000464391,INVISTA S A R L VICTORIA TX FACLTY,INVISTA S.A.R.L.  VICTORIA  TX FACILITY,VICTORIA,VICTORIA,TX,77905
TRIS,78012SNMGL6200F,110000464426,SAN MIGUEL ELEC PLT,SAN MIGUEL ELECTRIC PLANT,CHRISTINE,ATASCOSA,TX,78012
TRIS,78044LRDRF13380,110000464453,VALERO LOGISTICS OPR LP LAREDO,VALERO LOGISTICS OPERATIONS LP-LAREDO,LAREDO,WEBB,TX,78044
TRIS,78071DMNDS301LE,110000464462,DIAMOND SHAMROCK RFNRY VALERO,DIAMOND SHAMROCK REFINING VALERO,THREE RIVERS,LIVE OAK,TX,78071
TRIS,78102WSTQP100EI,110000464471,WASTEQUIP MFG ; MAYFAB DIV,WASTEQUIP MANUFACTURING COMPANY MAYFAB DIVISION,BEEVILLE,BEE,TX,78102
TRIS,78754TLXCM8004B,110002135109,TELEX COMM,TELEX COMMUNICATIONS,AUSTIN,TRAVIS,TX,78754
TRIS,78130NWBRN631BA,110000464532,NEW BRAUNFELS GNRL STORE INTL,NEW BRAUNFELS GENERAL STORE INTERNATIONAL,NEW BRAUNFELS,COMAL,TX,78130
TRIS,78155XRXSC2001P,110000464596,XERXES SEGUIN PLT,XERXES SEGUIN PLANT,SEGUIN,GUADALUPE,TX,78155
TRIS,78207SNVC 1023M,110000464621,SANIVAC ; DBA DAVIS MFG,SANIVAC INC (DBA DAVIS MANUFACTURING CO),SAN ANTONIO,BEXAR,TX,782072369
TRIS,75265BLDNG2600S,110005048509,BLDG MATL ; OF AMER,BUILDING MATERIALS CORP OF AMERICA,DALLAS,DALLAS,TX,75265
TRIS,77043WTMRC1645W,110005070127,WETMORE ,WETMORE & COMPANY,HOUSTON,HARRIS,TX,77043
TRIS,79106KSTMR3012W,110005071144,KAST MARBLE MFG,KAST MARBLE MFG,AMARILLO,POTTER,TX,79106
TRIS,77708QLTYS795EA,110005054403,QUALITY SALES,QUALITY SALES COMPANY,BEAUMONT,JEFFERSON,TX,77708
TRIS,76307CSPRKUSHIG,110005067738,DELPHI ENGRY AND ENGINE MGMT SYS,DELPHI ENERGY & ENGINE  MANAGEMENT SYSTEMS,WICHITA FALLS,WICHITA,TX,76306
TRIS,78405CHMPN350CE,110005154661,CHAMPION TECH,CHAMPION TECHNOLOGIES,CORPUS CHRISTI,NUECES,TX,78405
TRIS,76147SCPSC40454,110005143077,SICPA SECURINK,SICPA SECURINK CORP,HALTOM CITY,TARRANT,TX,76117
TRIS,78664CRLLN811PA,110005139171,CERILLIANT,CERILLIANT,ROUND ROCK,WILLIAMSON,TX,78664
TRIS,78469DXPTRSUNTI,110006553559,DPC IND,DPC INDUSTRIES INC,CORPUS CHRISTI,NUECES,TX,78469
TRIS,75604TRNTY800FI,110005140560,TRINITY IND PLT 194,TRINITY INDUSTRIES PLANT 194,LONGVIEW,GREGG,TX,75604
TRIS,75050SRGRD23501,110005114526,VALSPAR GRAND PRAIRIE,VALSPAR GRAND PRAIRIE,GRAND PRAIRIE,DALLAS,TX,75050
TRIS,75656WHLNG22STA,110008173387,WHEELING MACH PROD,WHEELING MACHINE PRODUCTS,HUGHES SPRINGS,CASS,TX,75656
TRIS,77015JNSCH1777H,110009497400,PVS TECH,PVS TECHNOLOGIES INCORPORATED,HOUSTON,HARRIS,TX,77015
TRIS,75083CNVXC3000W,110009493173,HEWLETT PACKARD,HEWLETT PACKARD,RICHARDSON,COLLIN,TX,75080
TRIS,77023HGHST5425P,110009497712,HUGHES CHRISTENSEN HOUSTON,HUGHES CHRISTENSEN HOUSTON,HOUSTON,HARRIS,TX,77023
TRIS,75160PWRLB1145S,110009497794,POWERLAB,POWERLAB,TERRELL,KAUFMAN,TX,75160
TRIS,75215NNCRB1001F,110009497963,PARXAIR,PARXAIR INC,DALLAS,DALLAS,TX,75215
TRIS,75082FJTSN2801T,110009503858,FUJITSU NETWORK COMM,FUJITSU NETWORK COMMUNICATIONS,RICHARDSON,COLLIN,TX,75080
TRIS,75247QMTCM1340M,110017385211,QUEMETCO METALS,QUEMETCO METALS LTD. INC.,DALLAS,DALLAS,TX,75247
TRIS,78520CHMPRBLDG1,110007205210,CHEM PRUF DOOR,CHEM PRUF DOOR COMPANY LTD,BROWNSVILLE,CAMERON,TX,78520
TRIS,77530BGTHR2000S,110009493654,AIR LIQUIDE AMER CHANNELVIEW ASU,AIR LIQUIDE AMERICA CHANNELVIEW ASU,CHANNELVIEW,HARRIS,TX,77530
TRIS,78217JHNSN9440B,110009504492,JOHNSON CONTROLS BATT GROUP SVC AND DIST,JOHNSON CONTROLS BATTERY GROUP SERV & DIST,SAN ANTONIO,BEXAR,TX,782173796
TRIS,78402HTXCR722BU,110009499284,HITOX ; OF AMER,HITOX CORP OF AMERICA,CORPUS CHRISTI,NUECES,TX,78402
TRIS,77830GBBNS25MIL,110008138078,TX MUN PWR AGCY GIBBONS CREEK STM,TEXAS MUN POWER AGENCY GIBBONS CREEK STM,CARLOS,GRIMES,TX,77830
TRIS,77019GZLLN701WA,110009501066,HOUSTON DAIRIES,HOUSTON DAIRIES,HOUSTON,HARRIS,TX,77019
TRIS,75504NTRNTPOBOX,110008148496,TEXARKANA MILL,TEXARKANA MILL,TEXARKANA,BOWIE,TX,75501
TRIS,78359RYNLDHIGHW,110008153176,SHERWIN ALUMINA GREGORY,SHERWIN ALUMINA GREGORY,GREGORY,SAN PATRICIO,TX,78359
TRIS,75140BNKRPHWY80,110009501770,BUNKER PLASTICS,BUNKER PLASTICS INC,GRAND SALINE,VAN ZANDT,TX,75140
TRIS,75486LDTRL25MIL,110008060276,LOAD TRAIL,LOAD TRAIL,SUMNER,LAMAR,TX,75486
TRIS,75247PCTXS4525L,110008060285,APAC TX BITULITHIC DIV,APAC-TEXAS BITULITHIC DIVISION,DALLAS,DALLAS,TX,75247
TRIS,75215RGSST1001A,110008060294,AIRGAS SOUTHWEST,AIRGAS SOUTHWEST INC.,DALLAS,DALLAS,TX,75223
TRIS,76086RCTNN901IN,110008060392,RIM,RIM INC.,WEATHERFORD,PARKER,TX,76086
TRIS,77075SHWFB7705H,110008060490,SHAW FABRICATORS,SHAW FABRICATORS INC,HOUSTON,HARRIS,TX,77075
TRIS,77040RGSST13636,110008060560,AIRGAS SOUTHWEST,AIRGAS SOUTHWEST,HOUSTON,HARRIS,TX,77040
TRIS,77553TDDSHPELIC,110008060668,TODD SHIPYARDS,TODD SHIPYARDS CORP.,GALVESTON,GALVESTON,TX,77553
TRIS,78041LRDPW7300C,110008060846,LAREDO PWR PLT,LAREDO POWER PLANT,LAREDO,WEBB,TX,78041
TRIS,77641QNTMCWESTH,110008167982,EQUISTAR CHEM LP,EQUISTAR CHEMICALS LP,PORT ARTHUR,JEFFERSON,TX,77640
TRIS,75243VRNC 11477,110009496349,OPTIC ELEC,OPTIC-ELECTRONIC CORP,DALLAS,DALLAS,TX,75243
TRIS,77565MDLNSPOBOX,110002339577,MAUDLIN AND SON MFG,MAUDLIN & SON MANUFACTURING CO. INC.,KEMAH,GALVESTON,TX,77565
TRIS,75165LFLKP1600W,110006128751,LIFE LIKE PROD ; SOUTHWEST DIV,LIFE-LIKE PRODUCTS INC. SOUTHWEST DIV.,WAXAHACHIE,ELLIS,TX,75165
TRIS,76011GNRLM801AV,110005176889,GNRL MAGNAPLATE TX,GENERAL MAGNAPLATE TEXAS INC,ARLINGTON,TARRANT,TX,760117796
TRIS,75062XTLCR2200C,110005191933,XETEL,XETEL CORPORATION,IRVING,DALLAS,TX,75062
TRIS,79912SMTXS65NDE,110005182809,SUMI TX WIRE,SUMI TEXAS WIRE,EL PASO,EL PASO,TX,79912
TRIS,76060SGLVN1530G,110005182836,US GALVANIZING LP,US GALVANIZING LP,KENNEDALE,TARRANT,TX,76060
TRIS,75603JLMMRRT12H,110006179009,JLM MARINE ; DBA TRACKER MARINE LONGVIEW,JLM MARINE CORPORATION DBA TRACKER MARINE-LONGVIEW,LONGVIEW,GREGG,TX,75603
TRIS,78072TRNSJHIGHW,110006645782,TRANS JEFF CHEM,TRANS JEFF CHEMICAL COMPANY,TILDEN,MC MULLEN,TX,78072
TRIS,75115ZPMNF525CE,110012489440,ACUITY SPCLTY PROD,ACUITY SPECIALTY PRODUCTS,DESOTO,DALLAS,TX,751152485
TRIS,77045LMDRF11750,110002400722,COASTAL STATES CRUDE GATHERING,COASTAL STATES CRUDE GATHERING CO.,HOUSTON,HARRIS,TX,77046
TRIS,75247VRWRP9008G,110012489832,OVERWRAPS PKG,OVERWRAPS PACKAGING,DALLAS,DALLAS,TX,752473210
TRIS,75088GLCPL5201G,110002450525,GLECO PLATING,GLECO PLATING,ROWLETT,DALLAS,TX,75088
TRIS,77028CRNND4411D,110001132328,CRAIN IND,CRAIN INDUSTRIES INC,HOUSTON,HARRIS,TX,77028
TRIS,75941TMPLN101WB,110002452710,TEMPLE INLAND FOREST PROD ; RIGID FORM,TEMPLE-INLAND FOREST PRODUCTS  CORPORATION RIGID FORM,DIBOLL,ANGELINA,TX,75941
TRIS,75220SNBLT2929S,110002454317,SUNBELT CHEM,SUNBELT CHEMICALS,DALLAS,DALLAS,TX,75220
TRIS,79029MXPTS5MINO,110002463101,AMAX POTASH,AMAX POTASH CORPORATION,DUMAS,MOORE,TX,79029
TRIS,77477RSLFL1112S,110001132453,AIR SEAL FILTER HOUSINGS,AIR SEAL FILTER HOUSINGS,STAFFORD,FORT BEND,TX,77477
TRIS,79602CRGLL1025C,110001135735,CARGILL,CARGILL  INC,ABILENE,TAYLOR,TX,79602
TRIS,78520MDRLLSOUTH,110002470451,M I DRILLING FLUIDS ; BROWNSVILLE,M-I DRILLING FLUIDS COMPANY BROWNSVILLE,BROWNSVILLE,CAMERON,TX,78520
TRIS,77912PRKRBSLAGP,110002470996,SAN MARCOS STREET SUPERFUND SITE,SAN MARCOS STREET SUPERFUND SITE,EL PASO,EL PASO,TX,79903
TRIS,78942PRDCT4MILE,110002471432,PRODUCTION TREATING CHEM,PRODUCTION TREATING CHEMICALS INCORPORATED,GIDDINGS,LEE,TX,78942
TRIS,77009HSTNH4201R,110001148605,HOUSTON HEAT TREATING,HOUSTON HEAT TREATING,HOUSTON,HARRIS,TX,77009
TRIS,77029PLXMR959PL,110001148810,MILLENNIUM POLYMERS,MILLENNIUM POLYMERS LTD,HOUSTON,HARRIS,TX,770292431
TRIS,77492LLSTT30001,110002317546,STATE CHEM MFG,STATE CHEMICAL MANUFACTURING COMPANY,KATY,WALLER,TX,77494
TRIS,76542HMSBY710SW,110002319232,HOMES BY OAKWOOD,HOMES BY OAKWOOD INCORPORATED,KILLEEN,BELL,TX,76542
TRIS,77041PRTNC4802B,110011469179,MAXWELL CHEM,MAXWELL CHEMICAL CORP,HOUSTON,HARRIS,TX,77040
TRIS,75041QDRNT339WK,110020894460,QUADRANT CHEM,QUADRANT CHEMICAL,GARLAND,DALLAS,TX,75041
TRIS,77064FLNDS8700F,110011695068,THOMAS AND BETTS,THOMAS & BETTS,HOUSTON,HARRIS,TX,77064
TRIS,76205SPNCR1701A,110012182770,SPENCER STA,SPENCER STATION,DENTON,DENTON,TX,762055103
TRIS,78521PRMRT33NAF,110012256174,NAFTA IND PARK GNRTNG SET NO 1,NAFTA INDUSTRIAL PARK GENERATOR SET NO 1,BROWNSVILLE,CAMERON,TX,78521
TRIS,78219WRGHT4321P,110010778239,WRIGHT OIL,WRIGHT OIL,SAN ANTONIO,BEXAR,TX,782192621
TRIS,77029HRTHT8226K,110012183494,HART HEAT TRANSFER PROD SVC DEPT,HART HEAT TRANSFER PRODUCTS - SERVICE DEPARTMENT,HOUSTON,HARRIS,TX,77029
TRIS,75220RLPLT10535,110011450642,R AND L PLATING,R & L PLATING,DALLAS,DALLAS,TX,75220
TRIS,75454CMTMC2202M,110015679470,C M C STEEL FABRICATORS,C M C STEEL FABRICATORS,MELISSA,COLLIN,TX,75454
TRIS,76667CRRYN931IN,110015679522,CARRY ON TRAILER,CARRY ON TRAILER,MEXIA,LIMESTONE,TX,76667
TRIS,76579CHDCS222LE,110012555537,C AND H DIE CASTING,C AND H DIE CASTING,TROY,BELL,TX,76579
TRIS,79936PSNLP1211H,110012564448,EPSON EL PASO,EPSON EL PASO,EL PASO,EL PASO,TX,79936
TRIS,77061HBBYR8673M,110012702539,VALERO HOBBY REFINED PROD TERML,VALERO HOBBY REFINED PRODUCTS TERMINAL,HOUSTON,HARRIS,TX,77061
TRIS,75071MNNRP500IN,110012702584,MANNER PLAS MCKINNEY FACLTY,MANNER PLASTIC MCKINNEY FACILITY,MCKINNEY,COLLIN,TX,75071
TRIS,79316DDNSW1752U,110012702735,EDDINS WALCHER,EDDINS WALCHER CO,BROWNFIELD,TERRY,TX,79316
TRIS,78155VRCRM920SC,110012702780,VERCERAM,VERCERAM CO. L.L.C.,SEGUIN,GUADALUPE,TX,78155
TRIS,76446LNDLK410EB,110012702799,LAND OLAKES FARMLAND FEED,LAND O'LAKES FARMLAND FEED,DUBLIN,ERATH,TX,76446
TRIS,75208MCKYT511WC,110012702842,MICKEY TRUCK BODIES,MICKEY TRUCK BODIES,DALLAS,DALLAS,TX,75208
TRIS,79549DDNSW205OL,110012702879,EDDINS WALCHER,EDDINS WALCHER CO,SNYDER,SCURRY,TX,79549
TRIS,79763DDNSW4201W,110012703048,EDDINS WALCHER FRANKS FUELS,EDDINS WALCHER FRANKS FUELS,ODESSA,ECTOR,TX,79763
TRIS,78664CMXRN2412R,110012703155,CEMEX US CONSTRCTN MATL,CEMEX USA CONSTRUCTION MATERIALS,ROUND ROCK,WILLIAMSON,TX,78664
TRIS,77507MRCNC4923B,110012703271,AMER ACRYL PASADENA,AMERICAN ACRYL PASADENA,PASADENA,HARRIS,TX,77507
TRIS,75647GNTRL1420N,110012703360,GE INTERLOGIX,GE INTERLOGIX INC,GLADEWATER,GREGG,TX,75647
TRIS,76543KLLNM450FR,110012703486,KILLEEN MARBLE,KILLEEN MARBLE,KILLEEN,BELL,TX,76543
TRIS,76950DDNSW1505W,110012703495,UNITED FUEL AND ENGRY,UNITED FUEL & ENERGY CORP,SONORA,SUTTON,TX,76950
TRIS,75165TYLRR1TYLE,110012703538,TYLER REFRIGERATION,TYLER REFRIGERATION,WAXAHACHIE,ELLIS,TX,751653004
TRIS,75418GCTCM1300B,110012703547,ACT COMM,ACT COMMUNICATIONS,BONHAM,FANNIN,TX,75418
TRIS,77478MRLCT700IN,110013286648,M R ELEC,M-R ELECTRONICS INC.,SUGAR LAND,FORT BEND,TX,77478
TRIS,79776STHDW13MIL,110013317035,CEMEX CEM OF TX,CEMEX CEMENT OF TEXAS,ODESSA,ECTOR,TX,79760
TRIS,75050NWNGC1502W,110013285202,NEW NGC ; DBA NATL GYPSUM,NEW NGC INC (DBA NATIONAL GYPSUM CO),GRAND PRAIRIE,DALLAS,TX,75050
TRIS,77511MNLND3520N,110013285471,MAINLAND CUSTOM MARBLE,MAINLAND CUSTOM MARBLE,ALVIN,BRAZORIA,TX,77511
TRIS,79536CHVRN234CO,110013285541,CHEVRON PHILLIPS CHEM ; PERFORMANCE PIPE,CHEVRON PHILLIPS CHEMICAL CO. PERFORMANCE PIPE,MERKEL,TAYLOR,TX,79536
TRIS,77511WSTRN1001N,110017747624,INPUT OUTPUT ; ALVIN,INPUT/OUTPUT INC. - ALVIN,ALVIN,BRAZORIA,TX,775118552
TRIS,77640RPRDS1801S,110013817209,AIR PROD LLC,AIR PRODUCTS LLC,PORT ARTHUR,JEFFERSON,TX,77641
TRIS,77480PHLLPFM149,110015743070,PHILLIPS 66 ; FREEPORT II TERML,PHILLIPS 66 CO. FREEPORT II TERMINAL,SWEENY,BRAZORIA,TX,774800866
TRIS,77625TJSSW1345N,110015772500,TEJAS SAWMILL,TEJAS SAWMILL COMPANY LTD,KOUNTZE,HARDIN,TX,77625
TRIS,75227FRSTP8273M,110015781616,FIRST ; DALLAS,FIRST CO DALLAS,DALLAS,DALLAS,TX,75227
TRIS,79027GDPSTSEHWY,110022526943,DIMMITT SULFUR PROD,DIMMITT SULFUR PRODUCTS LTD,DIMMITT,CASTRO,TX,79027
TRIS,75160HNTRP1REXE,110023013594,HUNTER PANELS LLC,HUNTER PANELS LLC,TERRELL,KAUFMAN,TX,75160
TRIS,75062RTRDS3419R,110017283928,AIR TREADS,AIR TREADS INCORPORATED,IRVING,DALLAS,TX,750620000
TRIS,75766CNTRYHWY69,110017284892,CENTURY IND COTG I NC,CENTURY INDUSTRIAL COATINGS I NC.,JACKSONVILLE,CHEROKEE,TX,75766
TRIS,75006SGSTH1310E,110017299145,STMICROELECTRONICS CARROLLTON PLT,STMICROELECTRONICS CARROLLTON PLANT,CARROLLTON,DALLAS,TX,75006
