Table A.13
Median Age At Start Of Esrd Therapy
By Year, By Race, Sex, and Primary Disease Causing ESRD

------------------------------------------------------------------------------------------------
|                                  | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 |
|----------------------------------+------+------+------+------+------+------+------+------+------+------|
|Age              0-19             |  15.0|  15.0|  15.0|  15.0|  14.0|  15.0|  14.0|  14.0|  14.0|  14.0|
|                 20-44            |  35.0|  35.0|  35.0|  35.0|  36.0|  36.0|  36.0|  36.0|  36.0|  37.0|
|                 45-64            |  57.0|  57.0|  57.0|  57.0|  57.0|  57.0|  56.0|  56.0|  56.0|  56.0|
|                 65-74            |  69.0|  69.0|  69.0|  69.0|  69.0|  69.0|  69.0|  69.0|  69.0|  70.0|
|                 75 plus          |  78.0|  78.0|  79.0|  79.0|  79.0|  79.0|  79.0|  79.0|  79.0|  79.0|
|Disease          1 Diabetes       |  59.0|  59.0|  60.0|  61.0|  61.0|  62.0|  62.0|  62.0|  62.0|  62.0|
|                 2 Hypertension   |  66.0|  67.0|  67.0|  68.0|  68.0|  68.0|  69.0|  68.0|  69.0|  69.0|
|                 3 Glomeruloneph. |  52.0|  52.0|  53.0|  53.0|  54.0|  54.0|  54.0|  54.0|  53.0|  53.0|
|                 4 Cystic Kidney  |  55.0|  53.0|  53.5|  54.0|  54.0|  54.0|  53.0|  54.0|  53.0|  53.0|
|                 5 Other Urologic |  68.0|  68.0|  69.0|  67.0|  62.0|  64.0|  62.0|  63.0|  65.0|  65.0|
|                 6 Other Cause    |  56.0|  56.0|  57.0|  56.0|  58.0|  58.0|  57.0|  56.0|  56.0|  57.0|
|                 7 Unknown Cause  |  64.0|  65.0|  65.0|  65.0|  65.0|  65.0|  65.0|  64.0|  66.0|  66.0|
|                 8 Missing Cause  |  58.0|  58.0|  64.0|  63.0|  63.0|  65.0|  69.0|  65.0|  66.0|  49.0|
|Race             1 Native Amer.   |  57.0|  57.0|  59.0|  58.0|  58.0|  60.0|  60.0|  58.0|  58.0|  57.0|
|                 2 Asian          |  58.0|  58.5|  60.0|  60.0|  61.0|  61.0|  62.0|  62.0|  62.0|  63.0|
|                 3 Black          |  58.0|  57.0|  58.0|  59.0|  59.0|  59.0|  59.0|  58.0|  57.0|  57.0|
|                 4 White          |  62.0|  63.0|  64.0|  64.0|  65.0|  65.0|  66.0|  65.0|  65.0|  66.0|
|                 5 Unknown        |  64.0|  64.0|  72.0|  72.0|  71.0|  71.0|  72.0|  68.0|  70.0|  56.5|
|                 9 Other          |  55.5|  56.0|  56.0|  45.5|  45.5|  57.0|  61.0|  56.0|  56.0|  56.0|
|Sex              Female           |  62.0|  62.0|  63.0|  63.0|  64.0|  64.0|  65.0|  64.0|  64.0|  64.0|
|                 Male             |  60.0|  60.0|  61.0|  61.0|  62.0|  62.0|  63.0|  62.0|  62.0|  62.0|
|Total            Total            |  61.0|  61.0|  62.0|  62.0|  63.0|  63.0|  64.0|  63.0|  63.0|  63.0|
----------------------------------------------------------------------------------------------------------
 
 
 
Table A.14
 Mean Age At Start Of Esrd Therapy
By Year, By Race, Sex, and Primary Disease Causing ESRD

------------------------------------------------------------------------------------------------
|                                  | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 |
|----------------------------------+------+------+------+------+------+------+------+------+------+------|
|Age              0-19             |  12.8|  12.9|  13.1|  12.7|  12.3|  12.9|  12.5|  12.7|  12.2|  12.3|
|                 20-44            |  34.2|  34.2|  34.3|  34.6|  34.9|  34.9|  34.9|  34.9|  35.2|  35.4|
|                 45-64            |  56.1|  56.1|  56.0|  56.0|  56.0|  55.9|  55.8|  55.7|  55.6|  55.5|
|                 65-74            |  69.2|  69.3|  69.3|  69.3|  69.3|  69.4|  69.4|  69.5|  69.5|  69.6|
|                 75 plus          |  79.2|  79.3|  79.5|  79.6|  79.5|  79.7|  79.8|  79.7|  79.8|  79.9|
|Disease          1 Diabetes       |  56.1|  56.9|  57.3|  58.3|  58.9|  59.3|  59.7|  60.0|  60.3|  60.8|
|                 2 Hypertension   |  63.5|  63.7|  64.1|  64.5|  64.9|  64.9|  65.2|  65.0|  64.8|  65.0|
|                 3 Glomeruloneph. |  50.7|  50.7|  51.3|  51.7|  52.4|  52.3|  52.3|  52.8|  52.1|  52.8|
|                 4 Cystic Kidney  |  54.1|  53.6|  53.5|  54.0|  53.6|  54.4|  54.2|  54.8|  53.7|  54.3|
|                 5 Other Urologic |  61.2|  61.7|  62.8|  60.8|  55.2|  56.5|  55.8|  56.5|  59.2|  59.5|
|                 6 Other Cause    |  51.3|  51.5|  52.3|  51.9|  53.3|  54.2|  53.4|  53.1|  53.2|  54.1|
|                 7 Unknown Cause  |  59.6|  60.0|  60.2|  59.6|  59.4|  59.6|  59.2|  58.8|  61.1|  61.0|
|                 8 Missing Cause  |  54.9|  54.9|  60.9|  59.9|  58.7|  61.6|  66.3|  59.8|  61.4|  49.6|
|Race             1 Native Amer.   |  54.6|  54.7|  56.9|  56.2|  56.2|  58.4|  58.1|  56.2|  56.3|  56.2|
|                 2 Asian          |  55.5|  56.1|  55.5|  56.5|  57.4|  57.2|  58.1|  58.7|  59.7|  60.0|
|                 3 Black          |  55.2|  55.0|  55.3|  55.9|  56.2|  56.4|  56.5|  56.1|  55.6|  55.8|
|                 4 White          |  58.0|  58.7|  59.4|  59.9|  60.6|  61.1|  61.6|  61.7|  61.7|  62.2|
|                 5 Unknown        |  56.9|  60.1|  70.8|  71.3|  70.3|  69.4|  70.4|  64.3|  67.7|  51.8|
|                 9 Other          |  52.5|  52.5|  51.1|  43.3|  45.4|  53.6|  54.8|  51.4|  53.2|  53.1|
|Sex              Female           |  58.2|  58.4|  59.3|  59.7|  60.3|  60.6|  61.2|  60.8|  60.7|  60.8|
|                 Male             |  56.2|  56.7|  57.4|  57.8|  58.2|  58.8|  59.0|  58.9|  58.7|  59.2|
|Total            Total            |  57.1|  57.5|  58.3|  58.7|  59.2|  59.6|  60.0|  59.8|  59.6|  59.9|
----------------------------------------------------------------------------------------------------------
 
 
 
 
 
 
 

Includes all patients: residents of the 50 states, the District of Colulmbia, Puerto Rico and the Territories.
* Values for cells with fewer than 10 patients are suppressed.


Table A.15
Incidence Of Reported ESRD Therapy
Median Age At Incidence, Sex, Race, and One Year Transplant and Death Status
By Detailed Primary Disease, For All Patients, 1992-1996
                                                                                                  %    % Tran  % Died
                                           Total      %    Median    %      %      %      %    Native  First   First
. Henoch-Schonlein syndrome                     89        67       11       *       *      0.1     0.0     0.1     0.1 
. Vasculitis and its derivatives               185       149       25       *       *      0.2     0.0     0.1     0.1 
. Scleroderma                                  520       390      115       *       *      0.4     0.2     0.1     0.2 
. Hemolytic uremic syndrome                    424       335       82       *       *      0.4     0.1     0.1     0.1 
. Nephropathy from heroin /related abuse       380       169      187      10       *      0.2     0.3     0.2     0.3 
. Secondary GN, other                          112        50       54       0       *      0.1     0.1     0.0     0.1 
Interstitial Nephritis/Pyelonephritis        6,799     5,074    1,312     219      87      5.3     2.2     4.0     2.7 
. Chronic pyelonephritis, reflux neph.       1,112       929      112      40      15      1.0     0.2     0.7     0.5 
. Analgesic abuse                              193       136       48       *       *      0.1     0.1     0.1     0.1 
. Nephropathy caused by other agents           776       566      176      18       *      0.6     0.3     0.3     0.2 
. Nephrolithiasis, Obstruction, Gouty        1,553     1,145      298      67      15      1.2     0.5     1.2     0.5 
. Nephrocalcinosis                              56        42        *       *       *      0.0     0.0     0.0     0.0 
. Chronic interstitial nephritis             2,973     2,152      642      86      48      2.3     1.1     1.6     1.5 
. Acute interstitial nephritis                 136       104       28       *       0      0.1     0.0     0.0     0.0 
Hypertensive/large vessel disease           36,091    13,567   20,624   1,019     368     14.2    33.9    18.8    11.4 
. Hypertension, (no primary ren. dis.)      34,801    12,442   20,503   1,002     350     13.0    33.7    18.5    10.8 
. Renal artery stenosis or occlusion         1,059       918      105      13      15      1.0     0.2     0.2     0.5 
. Cholesterol emboli, renal emboli             231       207       16       *       *      0.2     0.0     0.1     0.1 
Cystic/Heriditary/Congenital Diseases        7,764     6,420    1,017     168      61      6.7     1.7     3.1     1.9 
. Polycystic kidneys, adult (dominant)       6,352     5,249      836     144      46      5.5     1.4     2.7     1.4 
. Polycystic, infantile (recessive)             28        22        *       0       0      0.0     0.0     0.0     0.0 
. Medullary cystic, inc nephronophthisis        37        31        *       0       0      0.0     0.0     0.0     0.0 
. Alports, other hereditary/familial dis       523       456       43       *       *      0.5     0.1     0.2     0.2 
. Tuberous sclerosis                            73        54       15       *       *      0.1     0.0     0.0     0.0 
. Cystinosis                                    17        15        *       0       *      0.0     0.0     0.0     0.0 
. Primary oxalosis                              50        47        *       0       0      0.0     0.0     0.0     0.0 
. Fabrys disease                                76        68        *       0       *      0.1     0.0     0.0     0.1 
. Congenital nephrotic syndrome                 33        18       12       *       0      0.0     0.0     0.1     0.0 
. Drash syndrome, mesangial sclerosis            *         0        *       0       *      0.0     0.0     0.0     0.0 
. Congenital obstructive uropathy              343       272       54       *       *      0.3     0.1     0.2     0.1 
. Renal hypoplasia, dysplasia                  219       180       34       *       *      0.2     0.1     0.0     0.0 
. Prune belly syndrome                          10         *        *       0       0      0.0     0.0     0.0     0.0 
Neoplasms/Tumors                             2,055     1,513      459      38      25      1.6     0.8     0.7     0.8 
. Renal or Urological Neoplasms                549       419      114       *       *      0.4     0.2     0.1     0.1 
. Multiple myeloma                             990       687      258      22      14      0.7     0.4     0.4     0.4 
. Light chain nephropathy                       58        38       14       *       *      0.0     0.0     0.0     0.0 
. Amyloidosis                                  458       369       73       *       *      0.4     0.1     0.1     0.2 
Miscellaneous Conditions                     5,783     2,001    3,568      45      52      2.1     5.9     0.8     1.6 
. Complication post bone marr/other txp         90        74       13       *       *      0.1     0.0     0.0     0.0 
. Sickle cell disease/anemia or trait          312        13      290       0       *      0.0     0.5     0.0     0.2 
. AIDS nephropathy                           3,211       286    2,827       *      17      0.3     4.6     0.1     0.5 
. Traumatic/surgical loss of kidney(s)          84        66       14       *       *      0.1     0.0     0.0     0.0 
. Hepatorenal syndrome                         244       209       24       *       *      0.2     0.0     0.1     0.1 
. Tubular necrosis (no recovery)             1,258       949      256      17      16      1.0     0.4     0.3     0.5 
. Post-Partum Fail, Oth Renal Disorders        584       404      144      17       *      0.4     0.2     0.3     0.3 
Etiology Uncertain                           6,483     3,909    2,072     266      99      4.1     3.4     4.9     3.1 
Missing                                      3,824     1,935    1,305      71      27        .       .       .       . 
* Values for cells with fewer than 10 patients are suppressed.  Includes all patients: residents of the 50 states, the District of Colulmbia, Puerto Rico and the Territories.


Table A.21:  Incidence Of Reported ESRD Therapy
Median Age At Incidence, Sex, Race, and One Year Transplant and Death Status
By Detailed Primary Disease, For Pediatric Patients Age < 20, 1992-1996

                                                                                                  %    % Tran  % Died
                                           Total      %    Median    %      %      %      %    Native  First   First
Primary Disease Groups                    Patients  Incid   Age    Males  White  Black  Asian  Amer.    Year    Year

All ESRD, (reference)                      5,155    100.0    14     57.1   63.0   27.4   4.0    1.5     37.3     2.9 
Diabetes                                      83      1.7    16     39.8   54.2   33.7   4.8    2.4     13.3     2.4 
. Type 1, juvenile type                       42      0.9    18     40.5   52.4   38.1   4.8    0.0     23.8     2.4 
. Type 2, adult-onset or unspec. type         41      0.8     3     39.0   56.1   29.3   4.9    4.9      2.4     2.4 
Glomerulonephritis                         1,635     33.6    16     55.0   56.9   32.8   5.1    1.8     33.3     1.6 
. Focal glomerulosclerosis, focal GN         515     10.6    16     60.2   44.5   47.0   3.5    1.0     30.9     1.2 
. Membranous nephropathy                      23      0.5    16     52.2   39.1   60.9   0.0    0.0     13.0     4.3 
. Membranoproliferative GN, types 1&2        130      2.7    15     45.4   68.5   22.3   3.8    1.5     36.9     0.0 
. IgA nephropathy, Bergers disease            66      1.4    17     71.2   69.7   12.1   4.5    7.6     28.8     0.0 
. IgM nephropathy                              *      0.1    19     33.3   50.0   50.0   0.0    0.0     33.3     0.0 
. Rapidly progressive GN                     106      2.2    14     39.6   69.8   11.3   8.5    5.7     33.0     0.9 
. Goodpastures Syndrome                       34      0.7    16     47.1   88.2    8.8   2.9    0.0     17.6     2.9 
. Post infectious GN, SBE                      *      0.1    15     42.9   71.4   28.6   0.0    0.0     28.6    14.3 
. Glomerulonephritis (GN)                    683     14.1    16     54.8   59.0   30.3   6.4    1.8     36.5     2.0 
. Other proliferative GN                      65      1.3    16     53.8   66.2   26.2   6.2    0.0     33.8     3.1 
Secondary GN/Vasculitis                      470      9.7    16     36.6   61.7   26.4   7.0    1.1     21.1     5.5 
. Lupus erythematosus, (SLE nephritis)       257      5.3    17     24.5   45.9   40.1   8.6    0.8     10.1     7.0 
. Polyarteritis                                *      0.1    14      0.0   57.1   14.3  28.6    0.0     42.9    28.6 
. Wegeners granulomatosis                     28      0.6    17     50.0   85.7    7.1   0.0    0.0     17.9     7.1 
. Henoch-Schonlein syndrome                   50      1.0    14     52.0   90.0    0.0   4.0    2.0     42.0     2.0 
. Vasculitis and its derivatives               *      0.1    18     42.9   42.9   57.1   0.0    0.0     14.3     0.0 
. Scleroderma                                  *      0.0    17      0.0    0.0  100.0   0.0    0.0      0.0     0.0 
. Hemolytic uremic syndrome                   99      2.0     9     57.6   83.8    9.1   4.0    2.0     34.3     3.0 
. Nephropathy from heroin /related abuse      17      0.3    13     47.1   52.9   23.5  17.6    0.0     47.1     0.0 
. Secondary GN, other                          *      0.1    12     25.0  100.0    0.0   0.0    0.0     25.0     0.0 
Interstitial Nephritis/Pyelonephritis        558     11.5    14     63.3   76.2   17.4   2.9    0.7     45.2     2.5 
. Chronic pyelonephritis, reflux neph.       120      2.5    16     44.2   80.0   12.5   2.5    0.0     33.3     0.8 
. Analgesic abuse                              *      0.0    18     50.0  100.0    0.0   0.0    0.0      0.0     0.0 
. Nephropathy caused by other agents          71      1.5    14     69.0   81.7   14.1   0.0    1.4     43.7     2.8 
. Nephrolithiasis, Obstruction, Gouty        231      4.8    12     76.2   74.9   20.3   2.2    0.4     49.8     2.2 
. Nephrocalcinosis                             *      0.0    15      0.0  100.0    0.0   0.0    0.0      0.0     0.0 
. Chronic interstitial nephritis             123      2.5    15     54.5   73.2   16.3   6.5    1.6     51.2     4.9 
. Acute interstitial nephritis                10      0.2    17     70.0   50.0   50.0   0.0    0.0     30.0     0.0 
Hypertensive/large vessel disease            258      5.3    17     57.8   38.4   52.7   3.1    2.7     25.6     4.7 
. Hypertension, (no primary ren. dis.)       237      4.9    17     58.6   35.0   56.1   3.4    2.5     24.9     4.6 
. Renal artery stenosis or occlusion          21      0.4     9     47.6   76.2   14.3   0.0    4.8     33.3     4.8 
. Cholesterol emboli, renal emboli             0        .     .        .      .      .     .      .        .       . 
Cystic/Heriditary/Congenital Diseases      1,259     25.9    11     66.8   72.8   19.0   3.0    1.6     43.7     2.9 
. Polycystic kidneys, adult (dominant)       128      2.6    10     44.5   76.6   14.8   5.5    1.6     46.1     3.1 
. Polycystic, infantile (recessive)           31      0.6     3     41.9   74.2   19.4   6.5    0.0      6.5     9.7 
. Medullary cystic, inc nephronophthisis      40      0.8    13     55.0   85.0   12.5   0.0    2.5     35.0     0.0 
. Alports, other hereditary/familial dis     149      3.1    16     85.9   70.5   21.5   2.7    3.4     40.9     0.7 
. Tuberous sclerosis                           *      0.1    17     66.7   33.3   33.3  33.3    0.0     33.3     0.0 
. Cystinosis                                  39      0.8    12     61.5   92.3    7.7   0.0    0.0     61.5     0.0 
. Primary oxalosis                            13      0.3     0     61.5   84.6    7.7   7.7    0.0     46.2     0.0 
. Fabrys disease                               *      0.0    19    100.0  100.0    0.0   0.0    0.0      0.0     0.0 
. Congenital nephrotic syndrome               41      0.8     1     39.0   65.9   19.5   9.8    2.4     17.1     7.3 
. Drash syndrome, mesangial sclerosis          *      0.1     1     50.0   75.0   25.0   0.0    0.0     25.0     0.0 
. Congenital obstructive uropathy            296      6.1    11     80.7   69.6   19.6   2.7    0.7     50.0     2.4 
. Renal hypoplasia, dysplasia                472      9.7     8     60.8   72.2   20.3   2.1    1.9     43.9     3.8 
. Prune belly syndrome                        42      0.9    10    100.0   73.8   21.4   2.4    0.0     47.6     0.0 
Neoplasms/Tumors                              32      0.7     6     50.0   65.6   21.9   3.1    6.3     15.6    18.8 
. Renal or Urological Neoplasms               31      0.6     6     51.6   64.5   22.6   3.2    6.5     16.1    19.4 
. Multiple myeloma                             0        .     .        .      .      .     .      .        .       . 
. Light chain nephropathy                      0        .     .        .      .      .     .      .        .       . 
. Amyloidosis                                  *      0.0    11      0.0  100.0    0.0   0.0    0.0      0.0     0.0 
Miscellaneous Conditions                     146      3.0    13     58.2   53.4   38.4   0.7    1.4     23.3     7.5 
. Complication post bone marr/other txp        *      0.0    17    100.0  100.0    0.0   0.0    0.0    100.0     0.0 
. Sickle cell disease/anemia or trait         15      0.3    16     66.7    6.7   93.3   0.0    0.0     13.3     0.0 
. AIDS nephropathy                            18      0.4    16     72.2   11.1   83.3   0.0    0.0      0.0    22.2 
. Traumatic/surgical loss of kidney(s)         *      0.1    13     40.0   60.0   20.0   0.0    0.0      0.0     0.0 
. Hepatorenal syndrome                         *      0.0    13    100.0   50.0   50.0   0.0    0.0     50.0     0.0 
. Tubular necrosis (no recovery)              50      1.0    10     54.0   70.0   22.0   2.0    0.0     20.0     6.0 
. Post-Partum Fail, Oth Renal Disorders       55      1.1    13     54.5   63.6   25.5   0.0    3.6     36.4     7.3 
Etiology Uncertain                           418      8.6    15     51.7   64.6   25.8   3.3    1.4     39.5     1.9 
Missing                                      296        .    13     60.5   58.8   27.7   1.7    0.3     66.9     3.4
* Values for cells with fewer than 10 patients are suppressed.  Includes all patients: residents of the 50 states, the District of Colulmbia, Puerto Rico and the Territories.

 
 
Table A.22:  Incidence Of Reported ESRD Therapy
By Detailed Primary Disease And Race
For Pediatric Patients Age < 20, 1992-1996

                                                                                 #                             Native
                                            Total       #       #       #     Native   White   Black   Asian   Amer.
Primary Disease Groups                     Patients   White   Black   Asian   Amer.     (%)     (%)     (%)     (%)

All ESRD, (reference)                       5,155     3,250   1,414    204      79     100.0   100.0   100.0   100.0 
Diabetes                                       83        45      28      *       *       1.5     2.1     2.0     2.6 
. Type 1, juvenile type                        42        22      16      *       0       0.7     1.2     1.0     0.0 
. Type 2, adult-onset or unspec. type          41        23      12      *       *       0.7     0.9     1.0     2.6 
Glomerulonephritis                          1,635       931     537     84      30      30.3    40.3    42.2    38.5 
. Focal glomerulosclerosis, focal GN          515       229     242     18       *       7.4    18.2     9.0     6.4 
. Membranous nephropathy                       23         *      14      0       0       0.3     1.1     0.0     0.0 
. Membranoproliferative GN, types 1&2         130        89      29      *       *       2.9     2.2     2.5     2.6 
. IgA nephropathy, Bergers disease             66        46       *      *       *       1.5     0.6     1.5     6.4 
. IgM nephropathy                               *         *       *      0       0       0.1     0.2     0.0     0.0 
. Rapidly progressive GN                      106        74      12      *       *       2.4     0.9     4.5     7.7 
. Goodpastures Syndrome                        34        30       *      *       0       1.0     0.2     0.5     0.0 
. Post infectious GN, SBE                       *         *       *      0       0       0.2     0.2     0.0     0.0 
. Glomerulonephritis (GN)                     683       403     207     44      12      13.1    15.5    22.1    15.4 
. Other proliferative GN                       65        43      17      *       0       1.4     1.3     2.0     0.0 
Secondary GN/Vasculitis                       470       290     124     33       *       9.4     9.3    16.6     6.4 
. Lupus erythematosus, (SLE nephritis)        257       118     103     22       *       3.8     7.7    11.1     2.6 
. Polyarteritis                                 *         *       *      *       0       0.1     0.1     1.0     0.0 
. Wegeners granulomatosis                      28        24       *      0       0       0.8     0.2     0.0     0.0 
. Henoch-Schonlein syndrome                    50        45       0      *       *       1.5     0.0     1.0     1.3 
. Vasculitis and its derivatives                *         *       *      0       0       0.1     0.3     0.0     0.0 
. Scleroderma                                   *         0       *      0       0       0.0     0.1     0.0     0.0 
. Hemolytic uremic syndrome                    99        83       *      *       *       2.7     0.7     2.0     2.6 
. Nephropathy from heroin /related abuse       17         *       *      *       0       0.3     0.3     1.5     0.0 
. Secondary GN, other                           *         *       0      0       0       0.1     0.0     0.0     0.0 
Interstitial Nephritis/Pyelonephritis         558       425      97     16       *      13.8     7.3     8.0     5.1 
. Chronic pyelonephritis, reflux neph.        120        96      15      *       0       3.1     1.1     1.5     0.0 
. Analgesic abuse                               *         *       0      0       0       0.1     0.0     0.0     0.0 
. Nephropathy caused by other agents           71        58      10      0       *       1.9     0.8     0.0     1.3 
. Nephrolithiasis, Obstruction, Gouty         231       173      47      *       *       5.6     3.5     2.5     1.3 
. Nephrocalcinosis                              *         *       0      0       0       0.0     0.0     0.0     0.0 
. Chronic interstitial nephritis              123        90      20      *       *       2.9     1.5     4.0     2.6 
. Acute interstitial nephritis                 10         *       *      0       0       0.2     0.4     0.0     0.0 
Hypertensive/large vessel disease             258        99     136      *       *       3.2    10.2     4.0     9.0 
. Hypertension, (no primary ren. dis.)        237        83     133      *       *       2.7    10.0     4.0     7.7 
. Renal artery stenosis or occlusion           21        16       *      0       *       0.5     0.2     0.0     1.3 
. Cholesterol emboli, renal emboli              0         0       0      0       0         .       .       .       . 
Cystic/Heriditary/Congenital Diseases       1,259       917     239     38      20      29.8    17.9    19.1    25.6 
. Polycystic kidneys, adult (dominant)        128        98      19      *       *       3.2     1.4     3.5     2.6 
. Polycystic, infantile (recessive)            31        23       *      *       0       0.7     0.5     1.0     0.0 
. Medullary cystic, inc nephronophthisis       40        34       *      0       *       1.1     0.4     0.0     1.3 
. Alports, other hereditary/familial dis      149       105      32      *       *       3.4     2.4     2.0     6.4 
. Tuberous sclerosis                            *         *       *      *       0       0.0     0.1     0.5     0.0 
. Cystinosis                                   39        36       *      0       0       1.2     0.2     0.0     0.0 
. Primary oxalosis                             13        11       *      *       0       0.4     0.1     0.5     0.0 
. Fabrys disease                                *         *       0      0       0       0.0     0.0     0.0     0.0 
. Congenital nephrotic syndrome                41        27       *      *       *       0.9     0.6     2.0     1.3 
. Drash syndrome, mesangial sclerosis           *         *       *      0       0       0.1     0.1     0.0     0.0 
. Congenital obstructive uropathy             296       206      58      *       *       6.7     4.4     4.0     2.6 
. Renal hypoplasia, dysplasia                 472       341      96     10       *      11.1     7.2     5.0    11.5 
. Prune belly syndrome                         42        31       *      *       0       1.0     0.7     0.5     0.0 
Neoplasms/Tumors                               32        21       *      *       *       0.7     0.5     0.5     2.6 
. Renal or Urological Neoplasms                31        20       *      *       *       0.7     0.5     0.5     2.6 
. Multiple myeloma                              0         0       0      0       0         .       .       .       . 
. Light chain nephropathy                       0         0       0      0       0         .       .       .       . 
. Amyloidosis                                   *         *       0      0       0       0.0     0.0     0.0     0.0 
Miscellaneous Conditions                      146        78      56      *       *       2.5     4.2     0.5     2.6 
. Complication post bone marr/other txp         *         *       0      0       0       0.0     0.0     0.0     0.0 
. Sickle cell disease/anemia or trait          15         *      14      0       0       0.0     1.1     0.0     0.0 
. AIDS nephropathy                             18         *      15      0       0       0.1     1.1     0.0     0.0 
. Traumatic/surgical loss of kidney(s)          *         *       *      0       0       0.1     0.1     0.0     0.0 
. Hepatorenal syndrome                          *         *       *      0       0       0.0     0.1     0.0     0.0 
. Tubular necrosis (no recovery)               50        35      11      *       0       1.1     0.8     0.5     0.0 
. Post-Partum Fail, Oth Renal Disorders        55        35      14      0       *       1.1     1.1     0.0     2.6 
Etiology Uncertain                            418       270     108     14       *       8.8     8.1     7.0     7.7 
Missing                                       296       174      82      *       *         .       .       .       . 
* Values for cells with fewer than 10 patients are suppressed.  Includes all patients: residents of the 50 states, the District of Colulmbia, Puerto Rico and the Territories.


Table A.23
 Incidence Counts of Reported ESRD Therapy
By State
After Dropping Territories and Unknown States

                                                                     Year                                           
                               1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
 State                                                                                                              
 Alabama                        644      751      947      847    1,015    1,134    1,092    1,233    1,361    1,432
 Alaska                          28       36       47       36       49       58       53      208      378       69
 Arizona                        508      570      669      695      784      960      920    1,093    1,166    1,229
 Arkansas                       348      377      379      411      501      523      560      673      728      705
 California                   3,919    4,313    4,988    5,390    5,841    5,939    6,210    7,548    8,009    7,861
 Colorado                       312      309      400      403      465      504      506      548      548      643
 Connecticut                    495      467      549      603      655      693      686      788      897      889
 Delaware                       109      127      124      142      161      195      178      199      232      210
 District of Columbia           192      188      309      293      311      336      360      292      416      411
 Florida                      2,166    2,300    2,644    2,841    3,161    3,505    3,546    3,806    4,127    4,535
 Georgia                      1,051    1,132    1,362    1,378    1,628    1,820    1,823    2,071    2,243    2,366
 Hawaii                         206      215      231      276      273      300      320      421      388      371
 Idaho                           86      102      125      141      132      125      137      181      184      192
 Illinois                     1,711    1,782    1,991    2,311    2,658    2,853    3,056    3,380    3,663    3,509
 Indiana                        703      805      863      925      987    1,145    1,216    1,145    1,508    1,488
 Iowa                           282      321      380      416      442      529      506      575      547      562
 Kansas                         277      292      368      398      400      426      423      495      498      554
 Kentucky                       444      476      541      589      695      759      798      732      948      900
 Louisiana                      755      868      995    1,027    1,179    1,309    1,320    1,466    1,625    1,557
 Maine                          110      111      109      146      135      160      154      198      230      204
 Maryland                       709      746      939    1,052    1,145    1,242    1,293    1,271    1,695    1,785
 Massachusetts                  654      765      868      908    1,020    1,164    1,191    1,319    1,419    1,435
 Michigan                     1,215    1,415    1,631    1,747    1,845    2,105    2,191    2,451    2,601    2,835
 Minnesota                      509      500      564      613      655      722      725      856      837      891
 Mississippi                    407      476      557      576      638      745      783      901      916      993
 Missouri                       736      775      887      979    1,065    1,137    1,219    1,323    1,462    1,470
 Montana                         76       71      110      112      139      127      136      146      168      140
 Nebraska                       171      188      221      221      244      290      271      319      341      344
 Nevada                         131      153      168      169      232      236      247      324      342      354
 New Hampshire                   96      105      125      137      145      151      138      169      183      158
 New Jersey                   1,305    1,383    1,567    1,754    1,916    2,092    2,158    2,437    2,668    2,631
 New Mexico                     184      250      242      258      333      311      321      362      434      467
 New York                     2,560    2,797    3,202    3,505    3,723    4,221    4,385    4,966    5,327    5,352
 North Carolina                 994    1,071    1,302    1,361    1,539    1,752    1,863    2,113    2,079    2,304
 North Dakota                    58       73      100      105       94      128      123      145      130      135
 Ohio                         1,451    1,648    1,837    1,938    2,006    2,344    2,415    2,576    3,148    3,263
 Oklahoma                       372      470      481      575      537      645      679      730      806      781
 Oregon                         303      343      397      410      482      471      539      573      566      571
 Pennsylvania                 1,802    1,952    2,262    2,608    2,650    2,906    2,820    3,440    3,775    3,689
 Rhode Island                   113      138      161      187      202      205      231      238      244      253
 South Carolina                 584      671      805      865      923    1,017    1,029    1,279    1,229    1,332
 South Dakota                    92       92       86       94      102      110      120      139      194      181
 Tennessee                      715      707      982      941    1,098    1,180    1,140    1,380    1,479    1,485
 Texas                        2,321    2,653    3,020    3,344    3,634    4,119    4,176    4,609    4,897    5,239
 Utah                           137      182      180      176      182      193      256      238      255      237
 Vermont                         50       52       65       65       92       61       74       80      111       92
 Virginia                       898      967    1,092    1,184    1,403    1,513    1,526    1,597    1,874    2,007
 Washington                     461      490      639      685      730      746      790      917      962      973
 West Virginia                  249      297      278      314      348      370      406      424      513      519
 Wisconsin                      564      669      747      759      840      947      926    1,037    1,079    1,119
 Wyoming                         37       50       44       36       49       39       52       46       69       66
                           -------- -------- -------- -------- -------- -------- -------- -------- -------- --------
                             34,300   37,691   43,580   46,946   51,483   56,562   58,087   65,457   71,499   72,788
 
 
 
 
Includes all patients: residents of the 50 states, the District of Colulmbia, Puerto Rico and the Territories.
* Values for cells with fewer than 10 patients are suppressed.
Includes residents of 50 states and District of Columbia only.



Table A.24
Incidence Rates Per Million Population Of Reported ESRD Therapy
By State
Adjusted By Age, Race and Sex

                                                                     Year                                           
