-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
51152.50    -0.761075    -0.171950     4.572675
51152.75    -0.790457    -0.384421     6.030871
51153.00    -0.652326    -0.740778     6.801610
51153.25    -0.494553    -0.839074     5.884658
51153.50    -0.447596    -0.744087     4.665482
51153.75    -0.472410    -0.549467     3.131660
51154.00    -0.568070    -0.434537     2.950510
51154.25    -0.751206    -0.239757     3.279150
51154.50    -0.992148    -0.113877     4.653908
51154.75    -1.095398    -0.178771     5.026562
51155.00    -1.018671    -0.278661     4.845118
51155.25    -0.873865    -0.243300     3.934328
51155.50    -0.714370    -0.112837     2.537271
51155.75    -0.567636     0.099921     0.515065
51156.00    -0.430682     0.243707    -0.474948
51156.25    -0.446160     0.489165    -1.246616
51156.50    -0.506724     0.675407    -1.295930
51156.75    -0.617532     0.807341    -1.702714
51157.00    -0.706936     0.761026    -0.949159
51157.25    -0.891237     0.813656    -0.086763
51157.50    -1.165610     0.696711     1.224511
51157.75    -1.226658     0.501785     0.902847
51158.00    -1.060695     0.302972     0.747182
51158.25    -0.905234     0.301750     0.432336
51158.50    -0.835813     0.277808     1.033294
51158.75    -0.890230     0.299509     1.286151
51159.00    -0.944633     0.204467     2.221440
51159.25    -0.943877     0.225973     1.962076
51159.50    -1.000107     0.322853     2.689731
51159.75    -1.144613     0.393645     2.737804
51160.00    -1.135674     0.260619     3.614882
51160.25    -1.118978     0.157251     3.874705
51160.50    -1.089674    -0.063988     4.425637
51160.75    -1.023768    -0.134476     3.552100
51161.00    -0.856420    -0.347767     3.218705
51161.25    -0.698036    -0.301913     1.613900
51161.50    -0.529643    -0.141733     0.068035
51161.75    -0.406572     0.143432    -1.801177
51162.00    -0.343550     0.336963    -2.179420
51162.25    -0.446231     0.569184    -2.334874
51162.50    -0.491498     0.575883    -2.257256
51162.75    -0.400663     0.567146    -3.193741
51163.00    -0.145724     0.521308    -3.752142
51163.25    -0.005804     0.613244    -4.429368
51163.50    -0.026187     0.658035    -4.438156
51163.75    -0.161141     0.729070    -4.587504
51164.00    -0.270692     0.499192    -3.372236
51164.25    -0.243504     0.185471    -2.486518
51164.50     0.030902    -0.149529    -2.151894
51164.75     0.416614    -0.302184    -2.961887
51165.00     0.967490    -0.403025    -3.186368
51165.25     1.389004    -0.264538    -4.102205
51165.50     1.648812     0.000803    -4.848250
51165.75     1.764784     0.300094    -6.052323
51166.00     1.827493     0.374138    -6.173364
51166.25     1.788440     0.448178    -6.142669
51166.50     1.623573     0.424999    -5.333923
51166.75     1.619728     0.484026    -5.523028
51167.00     1.591797     0.438177    -5.114183
51167.25     1.463242     0.506027    -5.522947
51167.50     1.222829     0.526314    -5.256566
51167.75     0.973001     0.624551    -5.856142
51168.00     0.754605     0.519505    -5.407366
51168.25     0.582622     0.539418    -5.301974
51168.50     0.459483     0.561755    -5.242727
51168.75     0.419000     0.506169    -5.670987
51169.00     0.484135     0.376723    -5.607110
51169.25     0.532579     0.319791    -5.679817
51169.50     0.517387     0.328523    -5.327538
51169.75     0.445610     0.412918    -5.470931
51170.00     0.444949     0.298788    -4.283211
51170.25     0.367436     0.325737    -3.673134
51170.50     0.162454     0.337729    -2.744725
51170.75    -0.028698     0.457259    -2.561178
51171.00    -0.150364     0.340832    -1.317315
51171.25    -0.266078     0.328410    -0.785591
51171.50    -0.429494     0.366745     0.063627
51171.75    -0.605922     0.367987     0.353530
51172.00    -0.597443     0.076386     0.840603
51172.25    -0.531723     0.029590     0.370213
51172.50    -0.532300     0.058850     0.207133
51172.75    -0.639595     0.080073     0.493331
51173.00    -0.694666    -0.275873     3.188042
51173.25    -0.850411    -0.640690     3.720672
51173.50    -0.885267    -0.664510     3.056584
51173.75    -0.800535    -0.572349     1.950558
51174.00    -0.644188    -0.569663     2.112405
51174.25    -0.603411    -0.475806     2.541958
51174.50    -0.669072    -0.407873     3.418304
51174.75    -0.787234    -0.326677     4.517744
51175.00    -0.921234    -0.580827     6.756554
51175.25    -0.881323    -0.718954     6.631743
51175.50    -0.735655    -0.633642     4.983551
51175.75    -0.395848    -0.296885     2.040013
51176.00    -0.190633    -0.059536     0.684393
51176.25    -0.116417     0.215513    -0.234129
51176.50    -0.222520     0.270380     0.442390
51176.75    -0.387022     0.180076     1.048294
51177.00    -0.276265    -0.150270     1.083412
51177.25     0.027665    -0.124910    -0.127736
51177.50     0.157095    -0.037920    -0.486567
51177.75     0.189090     0.154617    -0.730237
51178.00     0.073709     0.113260     0.839664
51178.25    -0.192275     0.087292     2.752429
51178.50    -0.430549    -0.063750     3.884143
51178.75    -0.446608    -0.223578     2.613466
51179.00    -0.183791    -0.340833     1.096534
51179.25     0.163997    -0.182974    -0.886546
51179.50     0.427868     0.107059    -2.467489
51179.75     0.597804     0.422914    -4.079421
51180.00     0.730814     0.502456    -4.401301
51180.25     0.840455     0.650683    -5.041039
51180.50     0.883537     0.686851    -5.186126
51180.75     0.930295     0.851212    -6.030554
51181.00     0.931959     0.772426    -5.572555
51181.25     0.841247     0.756517    -5.255029
51181.50     0.661989     0.694862    -4.550603
51181.75     0.459316     0.694995    -4.288277
51182.00     0.267676     0.506856    -3.241574
51182.25     0.094201     0.421434    -2.707957
51182.50    -0.037559     0.339169    -2.161509
51182.75    -0.089854     0.329864    -2.375800
51183.00    -0.055577     0.182443    -1.944390
51183.25     0.052952     0.143092    -1.952191
51183.50     0.155087     0.111926    -1.967169
51183.75     0.232812     0.150841    -2.454970
51184.00     0.344332     0.111944    -2.166114
51184.25     0.335596     0.188268    -1.987263
51184.50     0.181923     0.181240    -1.271947
51184.75     0.082023     0.172463    -1.119788
51185.00     0.070494    -0.013959    -0.494710
51185.25     0.068774    -0.016610    -0.577886
51185.50     0.064562    -0.067474    -0.610011
51185.75     0.157306    -0.024165    -1.500685
51186.00     0.299683    -0.009767    -1.925156
51186.25     0.368277     0.211205    -2.755731
51186.50     0.277907     0.358972    -2.901673
51186.75     0.122184     0.411422    -3.162880
51187.00     0.097907     0.307170    -2.737355
51187.25     0.132560     0.279531    -2.601282
51187.50     0.128852     0.272344    -2.134490
51187.75     0.138845     0.321926    -2.390876
51188.00     0.120406     0.259684    -1.612635
51188.25     0.013178     0.318647    -1.129145
51188.50    -0.256313     0.318559     0.203796
51188.75    -0.603725     0.270833     1.387880
51189.00    -0.807009    -0.045267     3.181393
51189.25    -0.825508    -0.202319     4.019152
51189.50    -0.829949    -0.303806     4.787340
51189.75    -0.790991    -0.393302     4.825585
51190.00    -0.680388    -0.505292     4.661932
51190.25    -0.639067    -0.357584     4.051801
51190.50    -0.771750    -0.207391     3.895876
51190.75    -0.878655    -0.166695     3.373093
51191.00    -0.692224    -0.148919     2.355595
51191.25    -0.593755     0.079596     1.505795
51191.50    -0.686111     0.407889     0.987349
51191.75    -0.996039     0.665196     1.009561
51192.00    -1.327229     0.696497     2.524480
51192.25    -1.645802     0.577055     4.114263
51192.50    -1.829846     0.347510     5.544786
51192.75    -1.984604     0.071971     6.069499
51193.00    -1.845108    -0.331847     6.003294
51193.25    -1.654939    -0.491386     5.440474
51193.50    -1.497662    -0.619114     5.135943
51193.75    -1.392106    -0.645866     4.408424
51194.00    -1.248945    -0.809588     5.461477
51194.25    -1.188726    -1.009036     7.653011
51194.50    -1.277877    -1.200875     8.411284
51194.75    -1.176834    -1.177264     7.401510
51195.00    -0.958075    -1.130988     6.102182
51195.25    -0.697427    -0.838967     4.465279
51195.50    -0.535840    -0.560357     3.789525
51195.75    -0.512364    -0.396405     4.472882
51196.00    -0.628955    -0.494982     6.462031
51196.25    -0.808147    -0.666529     7.279590
51196.50    -0.876083    -0.644424     7.500959
51196.75    -0.954214    -0.550701     6.690865
51197.00    -0.883124    -0.527284     5.883556
51197.25    -0.808129    -0.501619     5.031393
51197.50    -0.679120    -0.484183     4.577362
51197.75    -0.604889    -0.506716     4.182927
51198.00    -0.533735    -0.659620     4.622569
51198.25    -0.479135    -0.688777     4.798789
51198.50    -0.458915    -0.722626     5.215616
51198.75    -0.442426    -0.717366     5.276194
51199.00    -0.334911    -0.874955     5.980516
51199.25    -0.245557    -0.863451     5.699048
51199.50    -0.172035    -0.784780     4.959120
51199.75    -0.088390    -0.531980     3.064245
51200.00    -0.010642    -0.364739     1.992642
51200.25     0.103410    -0.199781     1.109106
51200.50     0.223888    -0.019679     0.756061
51200.75     0.330485     0.090691     0.711862
51201.00     0.458955    -0.050394     1.820537
51201.25     0.510087    -0.143716     2.231200
51201.50     0.463968    -0.136915     1.967972
51201.75     0.368381    -0.018175     0.684621
51202.00     0.229175     0.020608     0.046295
51202.25     0.080308     0.122035    -0.606016
51202.50    -0.167943     0.172252    -0.684438
51202.75    -0.409616     0.222785    -1.101721
51203.00    -0.461614     0.099073    -0.635574
51203.25    -0.456727     0.093370    -0.270185
51203.50    -0.416907     0.079723     0.520667
51203.75    -0.344137     0.064654     1.107523
51204.00    -0.086008    -0.133784     2.091139
51204.25     0.082452    -0.212185     2.157557
51204.50     0.150364    -0.278164     2.072388
51204.75     0.119321    -0.139134     0.517052
51205.00     0.055856    -0.008332    -0.166042
51205.25    -0.131752     0.200886    -0.494236
51205.50    -0.406145     0.311409     0.286980
51205.75    -0.724909     0.350020     1.295037
51206.00    -0.776343     0.052319     2.742626
51206.25    -0.730351    -0.094280     3.092545
51206.50    -0.667687    -0.119310     3.353959
51206.75    -0.582721    -0.083136     2.965332
51207.00    -0.563399    -0.122590     4.174338
51207.25    -0.795923     0.000715     5.192128
51207.50    -0.922981    -0.025693     5.742307
51207.75    -0.870648    -0.002284     4.814618
51208.00    -0.663909    -0.078527     4.485069
51208.25    -0.465525     0.030157     3.580340
51208.50    -0.277730     0.168771     3.114047
51208.75    -0.132329     0.327540     2.389844
51209.00    -0.083329     0.307425     2.772327
51209.25    -0.061255     0.269036     3.054427
51209.50    -0.173595     0.160960     4.118722
51209.75    -0.443727     0.053808     4.112937
51210.00    -0.618595    -0.100806     3.581341
51210.25    -0.696102    -0.093189     2.834420
51210.50    -0.762752    -0.091837     2.306290
51210.75    -0.869462    -0.042312     1.678308
51211.00    -1.047337    -0.077353     2.402068
51211.25    -1.145461    -0.179310     3.302449
51211.50    -1.375298    -0.405282     5.563603
51211.75    -1.662646    -0.892495     7.015957
51212.00    -1.265783    -1.217372     5.577197
51212.25    -0.821905    -1.080105     3.542472
51212.50    -0.575338    -0.793540     2.833466
51212.75    -0.542256    -0.525372     3.424277
51213.00    -0.610730    -0.574491     5.753164
51213.25    -0.811485    -0.636638     6.768890
51213.50    -0.748006    -0.607988     6.758306
51213.75    -0.809165    -0.531690     5.524825
51214.00    -0.748030    -0.430898     4.651599
51214.25    -0.793439    -0.122435     3.982576
51214.50    -0.943783     0.098620     4.777146
51214.75    -1.268505     0.192027     5.981793
51215.00    -1.511943     0.003833     7.861152
51215.25    -1.659451    -0.199459     7.628939
51215.50    -1.490770    -0.311664     7.665153
51215.75    -1.421888    -0.552472     9.439647
51216.00    -1.511645    -0.935558    10.935472
51216.25    -1.556065    -1.044938    10.430414
51216.50    -1.281992    -1.137460    10.137785
51216.75    -1.201363    -1.137532     9.734318
51217.00    -1.165400    -1.148191     9.343610
51217.25    -1.136288    -0.998874     7.761007
51217.50    -0.941842    -0.713737     7.156904
51217.75    -0.921146    -0.676197     6.825622
51218.00    -0.852258    -0.761284     6.413228
51218.25    -0.705717    -0.655953     5.321500
51218.50    -0.531155    -0.617367     5.166104
51218.75    -0.437947    -0.628831     4.750121
51219.00    -0.412731    -0.730231     4.871204
51219.25    -0.349178    -0.644143     4.183986
51219.50    -0.334100    -0.516205     3.258594
51219.75    -0.284980    -0.324878     1.270238
51220.00    -0.191726    -0.142499     0.126839
51220.25    -0.152673     0.194380    -0.650526
51220.50    -0.332306     0.486858    -0.430829
51220.75    -0.524331     0.667034    -0.654014
51221.00    -0.599381     0.658838    -0.233747
51221.25    -0.673707     0.642565     0.179732
51221.50    -0.756690     0.590623     0.737333
51221.75    -0.801881     0.600689     0.503693
51222.00    -0.804736     0.496590     1.077204
51222.25    -0.862465     0.454470     1.453993
51222.50    -0.897999     0.404116     1.733024
51222.75    -0.881031     0.408292     0.760487
51223.00    -0.647422     0.295161     0.514318
51223.25    -0.438435     0.220888     0.317589
51223.50    -0.319791     0.150088     0.537128
51223.75    -0.276241     0.141425    -0.048402
51224.00    -0.160515     0.077356     0.017412
51224.25    -0.097400     0.235977    -0.123166
51224.50    -0.096784     0.375994     0.020626
51224.75    -0.178572     0.496792     0.117175
51225.00    -0.228155     0.432119     1.712423
51225.25    -0.413455     0.346878     3.089583
51225.50    -0.597040     0.301802     3.579855
51225.75    -0.672619     0.276895     3.137789
51226.00    -0.606261     0.161204     4.233725
51226.25    -0.755406    -0.038356     5.570770
51226.50    -0.788699    -0.210257     5.549966
51226.75    -0.741147    -0.182857     3.943843
51227.00    -0.543574    -0.184708     2.809948
51227.25    -0.380680    -0.032126     2.061607
51227.50    -0.255556    -0.030046     3.084900
51227.75    -0.348622    -0.151516     4.720373
51228.00    -0.419924    -0.463369     5.984084
51228.25    -0.496121    -0.491161     5.182501
51228.50    -0.467324    -0.282598     3.001770
51228.75    -0.302751     0.065805     0.495571
51229.00    -0.089942     0.262777    -0.444468
51229.25     0.047850     0.514110    -1.375081
51229.50     0.136487     0.714166    -1.477467
51229.75     0.139665     0.907714    -1.411034
51230.00     0.071588     0.765705     0.476595
51230.25    -0.098749     0.645802     1.896289
51230.50    -0.390945     0.549695     3.144721
51230.75    -0.597888     0.516626     3.030267
51231.00    -0.709411     0.316924     3.005701
51231.25    -0.739614     0.328157     2.535925
51231.50    -0.857666     0.371167     3.399140
51231.75    -1.235733     0.416513     4.618990
51232.00    -1.379981    -0.008255     4.903177
51232.25    -1.201998    -0.082273     3.697280
51232.50    -1.028560    -0.067763     3.495066
51232.75    -0.994946    -0.046352     2.986814
51233.00    -0.875721    -0.104473     3.967122
51233.25    -1.053802    -0.043083     5.662387
51233.50    -1.189666    -0.134370     6.715175
51233.75    -1.214474    -0.187829     6.399543
51234.00    -1.076521    -0.319759     6.682486
51234.25    -0.996399    -0.357140     6.587156
51234.50    -0.939639    -0.364243     6.787780
51234.75    -0.978861    -0.414757     6.247563
51235.00    -0.907622    -0.543725     5.195695
51235.25    -0.727727    -0.435721     3.333981
51235.50    -0.552504    -0.345300     2.229997
51235.75    -0.455195    -0.223635     1.122604
51236.00    -0.371425    -0.270588     1.644889
51236.25    -0.442073    -0.169950     2.463667
51236.50    -0.587286    -0.186845     3.418924
51236.75    -0.668021    -0.190647     3.440829
51237.00    -0.681923    -0.313230     4.003874
51237.25    -0.685569    -0.307111     3.873249
51237.50    -0.703016    -0.393279     4.030690
51237.75    -0.674178    -0.346253     2.808024
51238.00    -0.532333    -0.430239     2.520398
51238.25    -0.398192    -0.369676     1.735192
51238.50    -0.304165    -0.274611     1.090423
51238.75    -0.229812    -0.111961    -0.372912
51239.00    -0.017187    -0.095921    -1.290138
51239.25     0.162909     0.040116    -2.233739
51239.50     0.329851     0.119991    -2.009685
51239.75     0.365663     0.153815    -0.897470
51240.00     0.333306    -0.021234     2.066109
51240.25     0.110499    -0.189111     4.451664
51240.50    -0.163730    -0.377767     6.409108
51240.75    -0.375733    -0.396239     5.530847
51241.00    -0.222460    -0.429600     4.225715
51241.25    -0.012297    -0.323108     3.020376
51241.50     0.114804    -0.312418     2.444695
51241.75     0.220320    -0.207970     1.077535
51242.00     0.353447    -0.186184     0.458016
51242.25     0.498117     0.007138    -0.668651
51242.50     0.576924     0.161281    -1.114261
51242.75     0.685986     0.380289    -2.240944
51243.00     0.817480     0.363709    -1.975193
51243.25     0.875589     0.459971    -1.942256
51243.50     0.826994     0.488961    -1.245626
51243.75     0.756894     0.547367    -1.192701
51244.00     0.683535     0.344895     0.106842
51244.25     0.582929     0.350032     0.646400
51244.50     0.412599     0.259474     1.707369
51244.75     0.252664     0.254300     1.910622
51245.00     0.162636     0.058554     3.091274
51245.25     0.141444     0.146367     3.329043
51245.50     0.082249     0.144979     4.412172
51245.75     0.014640     0.152823     4.678428
51246.00    -0.092518     0.025471     5.119873
51246.25    -0.046072     0.012993     4.433251
51246.50    -0.016048    -0.006130     4.380449
51246.75     0.001598     0.046597     3.573434
51247.00     0.020253     0.050511     3.152197
51247.25     0.083240     0.303741     1.951232
51247.50     0.124550     0.463369     1.190176
51247.75     0.237510     0.530244     0.126905
51248.00     0.357517     0.418541     0.338820
51248.25     0.432891     0.490833     0.163937
51248.50     0.395437     0.538147     0.439944
51248.75     0.250022     0.635442     0.240177
51249.00     0.149832     0.528135     1.120689
51249.25     0.007254     0.620582     1.440046
51249.50    -0.113444     0.581390     2.097400
51249.75    -0.191476     0.579318     1.838536
51250.00    -0.171017     0.385615     2.448410
51250.25    -0.074675     0.346358     2.551705
51250.50    -0.101903     0.280272     3.524969
51250.75    -0.231638     0.260884     3.651373
51251.00    -0.178816     0.001366     3.865101
51251.25    -0.147030    -0.076928     3.834429
51251.50    -0.276471    -0.176473     4.359904
51251.75    -0.379533    -0.177458     3.686570
51252.00    -0.439650    -0.387814     4.163743
51252.25    -0.477284    -0.373403     3.952306
51252.50    -0.553303    -0.413532     4.435285
51252.75    -0.683361    -0.427168     4.566320
51253.00    -0.673091    -0.650115     5.624418
51253.25    -0.611146    -0.742180     5.677222
51253.50    -0.522420    -0.767936     4.797085
51253.75    -0.368058    -0.621518     2.931386
51254.00    -0.131067    -0.540013     2.390189
51254.25     0.004075    -0.296699     2.118315
51254.50    -0.055886    -0.139791     2.835628
51254.75    -0.215905     0.029822     2.348773
51255.00    -0.203595     0.031824     2.217313
51255.25    -0.067470     0.201080     1.090772
51255.50     0.074383     0.290703     0.793234
51255.75     0.080570     0.438875     0.032850
51256.00     0.130464     0.356971     0.301861
51256.25     0.167879     0.477162    -0.309016
51256.50     0.244982     0.552237    -0.674267
51256.75     0.290285     0.704171    -1.448545
51257.00     0.321960     0.629921    -0.899405
51257.25     0.315495     0.712808    -0.877591
51257.50     0.301830     0.731695    -0.652450
51257.75     0.266204     0.731547    -0.594136
51258.00     0.222937     0.473952     0.592571
51258.25     0.122781     0.407379     0.803896
51258.50     0.033810     0.285953     1.141112
51258.75    -0.062201     0.265096     0.717446
51259.00    -0.058630     0.131449     1.001388
51259.25     0.027318     0.288848     0.422179
51259.50     0.062319     0.325088     0.680102
51259.75     0.035844     0.302405     0.904427
51260.00     0.012139     0.087442     2.093799
51260.25    -0.092713     0.085516     2.360101
51260.50    -0.201300     0.006279     2.795894
51260.75    -0.233072     0.100459     2.337565
51261.00    -0.169369     0.038895     2.951414
51261.25    -0.202492     0.136009     2.983939
51261.50    -0.257390     0.157716     3.173464
51261.75    -0.425541     0.217822     3.077835
51262.00    -0.586988     0.074237     3.706021
51262.25    -0.792198     0.053295     3.994348
51262.50    -0.959270    -0.025096     4.570909
51262.75    -1.126839    -0.058655     4.824152
51263.00    -1.209306    -0.329393     6.021577
51263.25    -1.280290    -0.506262     6.485597
51263.50    -1.304247    -0.633785     6.587513
51263.75    -1.308672    -0.693670     6.110617
51264.00    -1.172512    -0.866327     6.225795
51264.25    -1.030832    -0.804092     5.516365
51264.50    -0.979355    -0.802978     5.095852
51264.75    -0.926305    -0.610403     3.590487
51265.00    -0.813446    -0.538250     3.379560
51265.25    -0.670234    -0.347413     2.863691
51265.50    -0.669913    -0.287383     2.902597
51265.75    -0.681912    -0.135396     2.080742
51266.00    -0.583307    -0.155009     2.966801
51266.25    -0.599090    -0.058928     3.860198
51266.50    -0.717376    -0.153769     4.561731
51266.75    -0.731948    -0.168146     4.334980
51267.00    -0.706360    -0.357180     4.867930
51267.25    -0.594524    -0.357382     4.248462
51267.50    -0.449358    -0.424419     4.171605
51267.75    -0.302437    -0.449387     3.615320
51268.00    -0.132340    -0.625183     4.040742
51268.25     0.000362    -0.601844     3.791240
51268.50     0.071541    -0.586936     3.596112
51268.75     0.102315    -0.486449     2.668916
51269.00     0.220183    -0.476461     2.473347
51269.25     0.315052    -0.225062     1.402167
51269.50     0.357359    -0.060872     0.872735
51269.75     0.306799     0.123829     0.030519
51270.00     0.254379     0.049232     0.695786
51270.25     0.141662     0.129780     0.892842
51270.50     0.037062     0.077457     1.589363
51270.75    -0.060842    -0.034255     1.906331
51271.00    -0.028037    -0.345289     2.934427
51271.25     0.127325    -0.499362     3.071248
51271.50     0.345825    -0.588185     2.972532
51271.75     0.546983    -0.553879     1.839985
51272.00     0.651380    -0.527186     1.393046
51272.25     0.618386    -0.374528     0.915834
51272.50     0.428638    -0.317252     1.386833
51272.75     0.176956    -0.319372     2.030092
51273.00     0.139932    -0.453352     3.099993
51273.25     0.308283    -0.419282     3.002477
51273.50     0.317947    -0.393638     2.788385
51273.75     0.205893    -0.328761     2.152725
51274.00     0.074770    -0.393097     2.449780
51274.25    -0.102731    -0.286684     2.070485
51274.50    -0.316198    -0.303751     2.331363
51274.75    -0.536525    -0.329763     2.117963
51275.00    -0.659305    -0.491123     2.869751
51275.25    -0.730039    -0.421847     2.935729
51275.50    -0.788120    -0.431179     3.830610
51275.75    -0.751603    -0.496277     4.218111
51276.00    -0.619196    -0.735932     5.062669
51276.25    -0.446595    -0.757142     4.677547
51276.50    -0.376791    -0.702967     4.073058
51276.75    -0.236223    -0.583788     2.617517
51277.00    -0.138689    -0.635709     2.383024
51277.25    -0.027117    -0.546485     1.845760
51277.50    -0.021388    -0.512323     1.714429
51277.75    -0.031710    -0.403384     0.949368
51278.00     0.030807    -0.330297     0.948203
51278.25     0.169218    -0.144024     0.789229
51278.50     0.222073    -0.055966     1.063249
51278.75     0.227820     0.015419     0.485712
51279.00     0.221266    -0.014931     0.691689
51279.25     0.171846     0.195876     0.135591
51279.50     0.040918     0.313714     0.339530
51279.75    -0.176575     0.401533     0.193601
51280.00    -0.338849     0.284023     1.241986
51280.25    -0.471186     0.301954     1.342592
51280.50    -0.496288     0.290159     1.408729
51280.75    -0.489940     0.256317     0.519818
51281.00    -0.333110     0.068135     0.160376
51281.25    -0.046442     0.124573    -1.411418
51281.50     0.163595     0.212044    -2.710020
51281.75     0.354328     0.263569    -4.326715
51282.00     0.684865     0.205781    -4.884109
51282.25     0.907271     0.442023    -6.176327
51282.50     1.078897     0.622001    -7.009238
51282.75     1.133714     0.763051    -7.789365
51283.00     1.214734     0.669866    -6.854267
51283.25     1.184785     0.749467    -6.498193
51283.50     1.100382     0.794833    -5.838944
51283.75     0.973298     0.851050    -5.523268
51284.00     0.873592     0.649947    -3.954563
51284.25     0.714284     0.625710    -3.043263
51284.50     0.592225     0.542728    -2.195604
51284.75     0.477300     0.523865    -2.131355
51285.00     0.470103     0.308770    -0.969552
51285.25     0.363773     0.313334    -0.618193
51285.50     0.305375     0.274782    -0.242882
51285.75     0.222307     0.287201    -0.833544
51286.00     0.294553     0.172321    -0.578961
51286.25     0.299808     0.247193    -0.930612
51286.50     0.295724     0.271966    -0.835457
51286.75     0.254251     0.329732    -1.443982
51287.00     0.292851     0.173514    -0.957009
51287.25     0.282537     0.236397    -0.975222
51287.50     0.190368     0.239143    -0.483772
51287.75     0.079030     0.224312    -0.557538
51288.00     0.070600     0.037828     0.177546
51288.25     0.033965    -0.017315     0.311481
51288.50     0.043366    -0.122891     0.551704
51288.75     0.096422    -0.187221     0.096661
51289.00     0.216922    -0.391280     0.617720
51289.25     0.340779    -0.391448     0.675224
51289.50     0.438345    -0.452171     1.172658
51289.75     0.560765    -0.444122     0.857936
51290.00     0.771712    -0.524253     0.823898
51290.25     1.009891    -0.345910    -0.115762
51290.50     1.112560    -0.072884    -1.087055
51290.75     1.124243     0.205003    -2.408242
51291.00     1.053708     0.351930    -2.506847
51291.25     0.893164     0.542539    -2.660434
51291.50     0.772345     0.616377    -2.381006
51291.75     0.650237     0.572585    -2.123522
51292.00     0.604426     0.376196    -1.012928
51292.25     0.530617     0.365245    -0.466454
51292.50     0.473672     0.399200     0.016093
51292.75     0.305094     0.350230     0.569763
51293.00     0.185643     0.108483     2.051225
51293.25     0.015788    -0.062643     2.759123
51293.50    -0.020911    -0.219523     3.061645
51293.75    -0.056985    -0.325919     2.683313
51294.00     0.003841    -0.479400     2.646192
51294.25     0.098833    -0.431679     2.067195
51294.50     0.193902    -0.394684     1.957910
51294.75     0.235568    -0.348472     1.389180
51295.00     0.346817    -0.416720     1.565164
51295.25     0.494218    -0.259067     0.915890
51295.50     0.615701    -0.137628     0.588619
51295.75     0.755145    -0.052545    -0.262025
51296.00     0.940877    -0.059594    -0.373766
51296.25     1.165469     0.155962    -1.520027
51296.50     1.347252     0.325715    -2.328495
51296.75     1.455280     0.454224    -3.402085
51297.00     1.537819     0.466038    -3.369373
51297.25     1.579394     0.688331    -4.255522
51297.50     1.530972     0.786614    -4.178297
51297.75     1.382100     0.801839    -3.949191
51298.00     1.150933     0.658970    -2.512613
51298.25     0.875399     0.715575    -1.960714
51298.50     0.579122     0.668151    -1.013105
51298.75     0.304214     0.585202    -0.605970
51299.00     0.087577     0.269879     1.034309
51299.25    -0.126149     0.145672     2.146112
51299.50    -0.362871    -0.036795     3.508092
51299.75    -0.595219    -0.205072     3.911214
51300.00    -0.721258    -0.509634     5.085417
51300.25    -0.784461    -0.570245     5.598889
51300.50    -0.826387    -0.701810     6.665697
51300.75    -0.922005    -0.833567     7.029458
51301.00    -0.887085    -1.056633     7.842895
51301.25    -0.778748    -1.098110     8.257792
51301.50    -0.708588    -1.220769     8.799724
51301.75    -0.727481    -1.294633     8.296870
51302.00    -0.660990    -1.362824     7.875653
51302.25    -0.522214    -1.233787     6.710828
51302.50    -0.392335    -1.113528     5.748985
51302.75    -0.244785    -0.999661     4.043657
51303.00    -0.063178    -0.892395     2.848305
51303.25     0.107481    -0.629888     1.313697
51303.50     0.249577    -0.393213     0.257582
51303.75     0.299610    -0.184637    -0.640765
51304.00     0.398197    -0.127304    -0.427231
51304.25     0.364653     0.004030     0.011278
51304.50     0.289736     0.046888     0.724915
51304.75     0.163702    -0.011247     1.335610
51305.00     0.108118    -0.293945     2.460511
51305.25    -0.009095    -0.340832     1.946574
51305.50     0.001549    -0.259875     1.329224
51305.75     0.068415    -0.187935     0.308437
51306.00     0.202209    -0.238165     0.276642
51306.25     0.283697    -0.111085    -0.134967
51306.50     0.288138    -0.065055    -0.119210
51306.75     0.275985    -0.035848    -0.544008
51307.00     0.359830    -0.154515    -0.065540
51307.25     0.432091    -0.050531    -0.516230
51307.50     0.481265     0.018659    -0.642325
51307.75     0.536255     0.053605    -1.232610
51308.00     0.657630     0.000381    -1.113176
51308.25     0.702273     0.120672    -1.427784
51308.50     0.665430     0.182393    -1.188692
51308.75     0.579412     0.241740    -1.323472
51309.00     0.538243     0.180730    -0.675412
51309.25     0.462042     0.257342    -0.475642
51309.50     0.346178     0.282670     0.217608
51309.75     0.212215     0.252207     0.401414
51310.00     0.229467     0.056871     0.747615
51310.25     0.226143     0.003350     0.752890
51310.50     0.264932    -0.052665     0.791821
51310.75     0.284436    -0.099212     0.569520
51311.00     0.393613    -0.262385     1.043821
51311.25     0.494162    -0.187409     0.736515
51311.50     0.555457    -0.168460     0.735404
51311.75     0.596171    -0.157059     0.329251
51312.00     0.732575    -0.226330     0.561283
51312.25     0.834584    -0.141950     0.274961
