"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B08532",25.000,"8:30 a.m. to 8:59 a.m.","46,736","+/-3,652","43,084","50,388"
"B08532",26.000,"9:00 a.m. to 9:59 a.m.","37,677","+/-2,946","34,731","40,623"
"B08532",27.000,"10:00 a.m. to 10:59 a.m.","13,391","+/-2,164","11,227","15,555"
"B08532",28.000,"11:00 a.m. to 11:59 a.m.","4,822","+/-1,031","3,791","5,853"
"B08532",29.000,"12:00 p.m. to 3:59 p.m.","17,979","+/-2,290","15,689","20,269"
"B08532",30.000,"4:00 p.m. to 11:59 p.m.","11,945","+/-1,920","10,025","13,865"
"B08532",31.000,"Car, truck, or van - carpooled:","33,716","+/-3,931","29,785","37,647"
"B08532",32.000,"12:00 a.m. to 4:59 a.m.","376","+/-342","34","718"
"B08532",33.000,"5:00 a.m. to 5:29 a.m.","640","+/-488","152","1,128"
"B08532",34.000,"5:30 a.m. to 5:59 a.m.","610","+/-342","268","952"
"B08532",35.000,"6:00 a.m. to 6:29 a.m.","2,322","+/-992","1,330","3,314"
"B08532",36.000,"6:30 a.m. to 6:59 a.m.","3,670","+/-870","2,800","4,540"
"B08532",37.000,"7:00 a.m. to 7:29 a.m.","3,834","+/-1,051","2,783","4,885"
"B08532",38.000,"7:30 a.m. to 7:59 a.m.","4,837","+/-1,675","3,162","6,512"
"B08532",39.000,"8:00 a.m. to 8:29 a.m.","4,756","+/-1,137","3,619","5,893"
"B08532",40.000,"8:30 a.m. to 8:59 a.m.","4,527","+/-1,216","3,311","5,743"
"B08532",41.000,"9:00 a.m. to 9:59 a.m.","3,133","+/-996","2,137","4,129"
"B08532",42.000,"10:00 a.m. to 10:59 a.m.","1,302","+/-788","514","2,090"
"B08532",43.000,"11:00 a.m. to 11:59 a.m.","215","+/-222","0","437"
"B08532",44.000,"12:00 p.m. to 3:59 p.m.","1,595","+/-489","1,106","2,084"
"B08532",45.000,"4:00 p.m. to 11:59 p.m.","1,899","+/-729","1,170","2,628"
"B08532",46.000,"Public transportation (excluding taxicab):","23,300","+/-2,906","20,394","26,206"
"B08532",47.000,"12:00 a.m. to 4:59 a.m.","301","+/-368","0","669"
"B08532",48.000,"5:00 a.m. to 5:29 a.m.","0","+/-267","0","267"
"B08532",49.000,"5:30 a.m. to 5:59 a.m.","273","+/-269","4","542"
"B08532",50.000,"6:00 a.m. to 6:29 a.m.","907","+/-500","407","1,407"
"B08532",51.000,"6:30 a.m. to 6:59 a.m.","983","+/-631","352","1,614"
"B08532",52.000,"7:00 a.m. to 7:29 a.m.","2,170","+/-786","1,384","2,956"
"B08532",53.000,"7:30 a.m. to 7:59 a.m.","3,008","+/-1,146","1,862","4,154"
"B08532",54.000,"8:00 a.m. to 8:29 a.m.","3,180","+/-1,071","2,109","4,251"
"B08532",55.000,"8:30 a.m. to 8:59 a.m.","2,263","+/-943","1,320","3,206"
"B08532",56.000,"9:00 a.m. to 9:59 a.m.","4,046","+/-1,193","2,853","5,239"
"B08532",57.000,"10:00 a.m. to 10:59 a.m.","1,609","+/-640","969","2,249"
"B08532",58.000,"11:00 a.m. to 11:59 a.m.","545","+/-389","156","934"
"B08532",59.000,"12:00 p.m. to 3:59 p.m.","2,639","+/-1,034","1,605","3,673"
"B08532",60.000,"4:00 p.m. to 11:59 p.m.","1,376","+/-623","753","1,999"
"B08532",61.000,"Walked:","13,803","+/-2,504","11,299","16,307"
"B08532",62.000,"12:00 a.m. to 4:59 a.m.","96","+/-158","0","254"
"B08532",63.000,"5:00 a.m. to 5:29 a.m.","286","+/-358","0","644"
"B08532",64.000,"5:30 a.m. to 5:59 a.m.","392","+/-465","0","857"
"B08532",65.000,"6:00 a.m. to 6:29 a.m.","0","+/-267","0","267"
"B08532",66.000,"6:30 a.m. to 6:59 a.m.","664","+/-417","247","1,081"
"B08532",67.000,"7:00 a.m. to 7:29 a.m.","1,397","+/-684","713","2,081"
"B08532",68.000,"7:30 a.m. to 7:59 a.m.","512","+/-307","205","819"
"B08532",69.000,"8:00 a.m. to 8:29 a.m.","2,463","+/-1,553","910","4,016"
"B08532",70.000,"8:30 a.m. to 8:59 a.m.","1,475","+/-664","811","2,139"
"B08532",71.000,"9:00 a.m. to 9:59 a.m.","1,832","+/-710","1,122","2,542"
"B08532",72.000,"10:00 a.m. to 10:59 a.m.","889","+/-550","339","1,439"
"B08532",73.000,"11:00 a.m. to 11:59 a.m.","0","+/-267","0","267"
"B08532",74.000,"12:00 p.m. to 3:59 p.m.","1,946","+/-689","1,257","2,635"
"B08532",75.000,"4:00 p.m. to 11:59 p.m.","1,851","+/-803","1,048","2,654"
"B08532",76.000,"Taxicab, motorcycle, bicycle, or other means:","7,195","+/-1,632","5,563","8,827"
"B08532",77.000,"12:00 a.m. to 4:59 a.m.","223","+/-260","0","483"
"B08532",78.000,"5:00 a.m. to 5:29 a.m.","358","+/-348","10","706"
"B08532",79.000,"5:30 a.m. to 5:59 a.m.","0","+/-267","0","267"
"B08532",80.000,"6:00 a.m. to 6:29 a.m.","379","+/-370","9","749"
"B08532",81.000,"6:30 a.m. to 6:59 a.m.","79","+/-102","0","181"
"B08532",82.000,"7:00 a.m. to 7:29 a.m.","1,128","+/-894","234","2,022"
"B08532",83.000,"7:30 a.m. to 7:59 a.m.","1,475","+/-713","762","2,188"
"B08532",84.000,"8:00 a.m. to 8:29 a.m.","553","+/-372","181","925"
"B08532",85.000,"8:30 a.m. to 8:59 a.m.","547","+/-410","137","957"
"B08532",86.000,"9:00 a.m. to 9:59 a.m.","1,104","+/-586","518","1,690"
"B08532",87.000,"10:00 a.m. to 10:59 a.m.","52","+/-86","0","138"
"B08532",88.000,"11:00 a.m. to 11:59 a.m.","155","+/-164","0","319"
"B08532",89.000,"12:00 p.m. to 3:59 p.m.","550","+/-387","163","937"
"B08532",90.000,"4:00 p.m. to 11:59 p.m.","592","+/-401","191","993"
"B08534",.,"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"B08534",.,"Universe: Workers 16 years and over who did not work at home",,,,
"B08534",1.000,"Total:","439,503","+/-8,209","431,294","447,712"
"B08534",2.000,"Less than 10 minutes","53,149","+/-3,783","49,366","56,932"
"B08534",3.000,"10 to 14 minutes","59,616","+/-3,584","56,032","63,200"
"B08534",4.000,"15 to 19 minutes","69,239","+/-5,084","64,155","74,323"
"B08534",5.000,"20 to 24 minutes","66,873","+/-3,902","62,971","70,775"
"B08534",6.000,"25 to 29 minutes","26,831","+/-2,973","23,858","29,804"
"B08534",7.000,"30 to 34 minutes","51,129","+/-3,676","47,453","54,805"
"B08534",8.000,"35 to 44 minutes","27,899","+/-2,518","25,381","30,417"
"B08534",9.000,"45 to 59 minutes","35,154","+/-2,985","32,169","38,139"
"B08534",10.000,"60 or more minutes","49,613","+/-3,857","45,756","53,470"
"B08534",11.000,"Car, truck, or van:","395,205","+/-8,286","386,919","403,491"
"B08534",12.000,"Less than 10 minutes","44,193","+/-3,369","40,824","47,562"
"B08534",13.000,"10 to 14 minutes","54,191","+/-3,590","50,601","57,781"
"B08534",14.000,"15 to 19 minutes","64,521","+/-4,753","59,768","69,274"
"B08534",15.000,"20 to 24 minutes","63,523","+/-3,745","59,778","67,268"
"B08534",16.000,"25 to 29 minutes","24,549","+/-2,806","21,743","27,355"
"B08534",17.000,"30 to 34 minutes","46,905","+/-3,277","43,628","50,182"
"B08534",18.000,"35 to 44 minutes","25,689","+/-2,062","23,627","27,751"
"B08534",19.000,"45 to 59 minutes","32,771","+/-2,827","29,944","35,598"
"B08534",20.000,"60 or more minutes","38,863","+/-3,245","35,618","42,108"
"B08534",21.000,"Drove alone:","361,489","+/-7,539","353,950","369,028"
"B08534",22.000,"Less than 10 minutes","40,707","+/-3,189","37,518","43,896"
"B08534",23.000,"10 to 14 minutes","50,127","+/-3,504","46,623","53,631"
"B08534",24.000,"15 to 19 minutes","59,951","+/-4,131","55,820","64,082"
"B08534",25.000,"20 to 24 minutes","58,918","+/-3,567","55,351","62,485"
"B08534",26.000,"25 to 29 minutes","22,726","+/-2,773","19,953","25,499"
"B08534",27.000,"30 to 34 minutes","42,688","+/-3,333","39,355","46,021"
"B08534",28.000,"35 to 44 minutes","22,466","+/-2,152","20,314","24,618"
"B08534",29.000,"45 to 59 minutes","30,209","+/-2,572","27,637","32,781"
"B08534",30.000,"60 or more minutes","33,697","+/-2,715","30,982","36,412"
"B08534",31.000,"Carpooled:","33,716","+/-3,931","29,785","37,647"
"B08534",32.000,"Less than 10 minutes","3,486","+/-985","2,501","4,471"
"B08534",33.000,"10 to 14 minutes","4,064","+/-1,024","3,040","5,088"
"B08534",34.000,"15 to 19 minutes","4,570","+/-1,718","2,852","6,288"
"B08534",35.000,"20 to 24 minutes","4,605","+/-1,309","3,296","5,914"
"B08534",36.000,"25 to 29 minutes","1,823","+/-931","892","2,754"
"B08534",37.000,"30 to 34 minutes","4,217","+/-1,205","3,012","5,422"
"B08534",38.000,"35 to 44 minutes","3,223","+/-848","2,375","4,071"
"B08534",39.000,"45 to 59 minutes","2,562","+/-907","1,655","3,469"
"B08534",40.000,"60 or more minutes","5,166","+/-1,315","3,851","6,481"
"B08534",41.000,"In 2-person carpool:","26,719","+/-3,437","23,282","30,156"
"B08534",42.000,"Less than 10 minutes","2,876","+/-941","1,935","3,817"
"B08534",43.000,"10 to 14 minutes","3,397","+/-907","2,490","4,304"
"B08534",44.000,"15 to 19 minutes","3,730","+/-1,622","2,108","5,352"
"B08534",45.000,"20 to 24 minutes","3,125","+/-984","2,141","4,109"
"B08534",46.000,"25 to 29 minutes","1,710","+/-925","785","2,635"
"B08534",47.000,"30 to 34 minutes","3,230","+/-1,096","2,134","4,326"
"B08534",48.000,"35 to 44 minutes","2,417","+/-819","1,598","3,236"
"B08534",49.000,"45 to 59 minutes","2,159","+/-773","1,386","2,932"
"B08534",50.000,"60 or more minutes","4,075","+/-1,188","2,887","5,263"
"B08534",51.000,"In 3-or-more-person carpool:","6,997","+/-1,539","5,458","8,536"
"B08534",52.000,"Less than 10 minutes","610","+/-344","266","954"
"B08534",53.000,"10 to 14 minutes","667","+/-340","327","1,007"
"B08534",54.000,"15 to 19 minutes","840","+/-484","356","1,324"
"B08534",55.000,"20 to 24 minutes","1,480","+/-714","766","2,194"
"B08534",56.000,"25 to 29 minutes","113","+/-134","0","247"
"B08534",57.000,"30 to 34 minutes","987","+/-605","382","1,592"
"B08534",58.000,"35 to 44 minutes","806","+/-469","337","1,275"
"B08534",59.000,"45 to 59 minutes","403","+/-319","84","722"
"B08534",60.000,"60 or more minutes","1,091","+/-589","502","1,680"
"B08534",61.000,"Public transportation (excluding taxicab):","23,300","+/-2,906","20,394","26,206"
"B08534",62.000,"Less than 10 minutes","455","+/-370","85","825"
"B08534",63.000,"10 to 14 minutes","1,490","+/-614","876","2,104"
"B08534",64.000,"15 to 19 minutes","1,537","+/-767","770","2,304"
"B08534",65.000,"20 to 24 minutes","2,133","+/-985","1,148","3,118"
"B08534",66.000,"25 to 29 minutes","595","+/-412","183","1,007"
"B08534",67.000,"30 to 34 minutes","3,138","+/-1,155","1,983","4,293"
"B08534",68.000,"35 to 44 minutes","1,733","+/-1,093","640","2,826"
"B08534",69.000,"45 to 59 minutes","2,225","+/-840","1,385","3,065"
"B08534",70.000,"60 or more minutes","9,994","+/-2,115","7,879","12,109"
"B08534",71.000,"Bus or trolley bus:","12,333","+/-2,211","10,122","14,544"
"B08534",72.000,"Less than 10 minutes","217","+/-249","0","466"
"B08534",73.000,"10 to 14 minutes","1,490","+/-614","876","2,104"
"B08534",74.000,"15 to 19 minutes","1,537","+/-767","770","2,304"
"B08534",75.000,"20 to 24 minutes","1,927","+/-953","974","2,880"
"B08534",76.000,"25 to 29 minutes","536","+/-405","131","941"
"B08534",77.000,"30 to 34 minutes","2,538","+/-1,132","1,406","3,670"
"B08534",78.000,"35 to 44 minutes","1,195","+/-911","284","2,106"
"B08534",79.000,"45 to 59 minutes","1,062","+/-685","377","1,747"
"B08534",80.000,"60 or more minutes","1,831","+/-752","1,079","2,583"
"B08534",81.000,"Streetcar or trolley car (carro publico in Puerto Rico), subway or elevated:","1,193","+/-615","578","1,808"
"B08534",82.000,"Less than 10 minutes","0","+/-267","0","267"
"B08534",83.000,"10 to 14 minutes","0","+/-267","0","267"
"B08534",84.000,"15 to 19 minutes","0","+/-267","0","267"
"B08534",85.000,"20 to 24 minutes","0","+/-267","0","267"
"B08534",86.000,"25 to 29 minutes","0","+/-267","0","267"
"B08534",87.000,"30 to 34 minutes","40","+/-66","0","106"
"B08534",88.000,"35 to 44 minutes","0","+/-267","0","267"
"B08534",89.000,"45 to 59 minutes","132","+/-152","0","284"
"B08534",90.000,"60 or more minutes","1,021","+/-607","414","1,628"
"B08534",91.000,"Railroad or ferryboat:","9,774","+/-1,894","7,880","11,668"
"B08534",92.000,"Less than 10 minutes","238","+/-278","0","516"
"B08534",93.000,"10 to 14 minutes","0","+/-267","0","267"
"B08534",94.000,"15 to 19 minutes","0","+/-267","0","267"
"B08534",95.000,"20 to 24 minutes","206","+/-331","0","537"
"B08534",96.000,"25 to 29 minutes","59","+/-101","0","160"
"B08534",97.000,"30 to 34 minutes","560","+/-369","191","929"
"B08534",98.000,"35 to 44 minutes","538","+/-370","168","908"
"B08534",99.000,"45 to 59 minutes","1,031","+/-602","429","1,633"
"B08534",100.000,"60 or more minutes","7,142","+/-1,790","5,352","8,932"
"B08534",101.000,"Walked:","13,803","+/-2,504","11,299","16,307"
"B08534",102.000,"Less than 10 minutes","7,530","+/-1,865","5,665","9,395"
"B08534",103.000,"10 to 14 minutes","2,217","+/-832","1,385","3,049"
"B08534",104.000,"15 to 19 minutes","2,133","+/-776","1,357","2,909"
"B08534",105.000,"20 to 24 minutes","410","+/-421","0","831"
"B08534",106.000,"25 to 29 minutes","791","+/-690","101","1,481"
"B08534",107.000,"30 to 34 minutes","450","+/-361","89","811"
"B08534",108.000,"35 to 44 minutes","272","+/-341","0","613"
"B08534",109.000,"45 to 59 minutes","0","+/-267","0","267"
"B08534",110.000,"60 or more minutes","0","+/-267","0","267"
"B08534",111.000,"Taxicab, motorcycle, bicycle, or other means:","7,195","+/-1,632","5,563","8,827"
"B08534",112.000,"Less than 10 minutes","971","+/-539","432","1,510"
"B08534",113.000,"10 to 14 minutes","1,718","+/-881","837","2,599"
"B08534",114.000,"15 to 19 minutes","1,048","+/-660","388","1,708"
"B08534",115.000,"20 to 24 minutes","807","+/-600","207","1,407"
"B08534",116.000,"25 to 29 minutes","896","+/-711","185","1,607"
"B08534",117.000,"30 to 34 minutes","636","+/-424","212","1,060"
"B08534",118.000,"35 to 44 minutes","205","+/-253","0","458"
"B08534",119.000,"45 to 59 minutes","158","+/-189","0","347"
"B08534",120.000,"60 or more minutes","756","+/-469","287","1,225"
"B08536",.,"AGGREGATE TRAVEL TIME TO WORK (IN MINUTES) OF WORKERS BY MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"B08536",.,"Universe:  Workers 16 years and over who did not work at home",,,,
"B08536",1.000,"Aggregate travel time to work (in minutes):","12,104,140","+/-341,856","11,762,284","12,445,996"
"B08536",2.000,"Car, truck, or van:","10,564,150","+/-312,758","10,251,392","10,876,908"
"B08536",3.000,"Drove alone","9,515,100","+/-271,967","9,243,133","9,787,067"
"B08536",4.000,"Carpooled:","1,049,050","+/-144,103","904,947","1,193,153"
"B08536",5.000,"In 2-person carpool","817,580","+/-125,579","692,001","943,159"
"B08536",6.000,"In 3-or-more-person carpool","231,465","+/-66,769","164,696","298,234"
"B08536",7.000,"Public transportation (excluding taxicab):","1,203,910","+/-167,785","1,036,125","1,371,695"
"B08536",8.000,"Bus or trolley bus","388,065","+/-70,890","317,175","458,955"
"B08536",9.000,"Streetcar or trolley car (carro publico in Puerto Rico), subway or elevated","114,220","+/-65,631","48,589","179,851"
"B08536",10.000,"Railroad or ferryboat","701,625","+/-137,755","563,870","839,380"
"B08536",11.000,"Walked","137,380","+/-32,649","104,731","170,029"
"B08536",12.000,"Taxicab, motorcycle, bicycle, or other means","198,700","+/-57,259","141,441","255,959"
"B08537",.,"MEANS OF TRANSPORTATION TO WORK BY TENURE FOR WORKPLACE GEOGRAPHY",,,,
"B08537",.,"Universe:  Workers 16 years and over in households",,,,
"B08537",1.000,"Total:","455,819","+/-8,553","447,266","464,372"
"B08537",2.000,"Householder lived in owner-occupied housing units","336,146","+/-8,352","327,794","344,498"
"B08537",3.000,"Householder lived in renter-occupied housing units","119,673","+/-6,399","113,274","126,072"
"B08537",4.000,"Car, truck, or van - drove alone:","360,100","+/-7,546","352,554","367,646"
"B08537",5.000,"Householder lived in owner-occupied housing units","282,275","+/-7,661","274,614","289,936"
"B08537",6.000,"Householder lived in renter-occupied housing units","77,825","+/-5,161","72,664","82,986"
"B08537",7.000,"Car, truck, or van - carpooled:","33,363","+/-3,905","29,458","37,268"
"B08537",8.000,"Householder lived in owner-occupied housing units","19,784","+/-2,443","17,341","22,227"
"B08537",9.000,"Householder lived in renter-occupied housing units","13,579","+/-2,590","10,989","16,169"
"B08537",10.000,"Public transportation (excluding taxicab):","23,220","+/-2,911","20,309","26,131"
"B08537",11.000,"Householder lived in owner-occupied housing units","8,944","+/-1,520","7,424","10,464"
"B08537",12.000,"Householder lived in renter-occupied housing units","14,276","+/-2,414","11,862","16,690"
"B08537",13.000,"Walked:","12,103","+/-2,494","9,609","14,597"
"B08537",14.000,"Householder lived in owner-occupied housing units","4,053","+/-1,124","2,929","5,177"
"B08537",15.000,"Householder lived in renter-occupied housing units","8,050","+/-2,150","5,900","10,200"
"B08537",16.000,"Taxicab, motorcycle, bicycle, or other means:","6,748","+/-1,625","5,123","8,373"
"B08537",17.000,"Householder lived in owner-occupied housing units","2,777","+/-945","1,832","3,722"
"B08537",18.000,"Householder lived in renter-occupied housing units","3,971","+/-1,295","2,676","5,266"
"B08537",19.000,"Worked at home:","20,285","+/-2,247","18,038","22,532"
"B08537",20.000,"Householder lived in owner-occupied housing units","18,313","+/-2,037","16,276","20,350"
"B08537",21.000,"Householder lived in renter-occupied housing units","1,972","+/-788","1,184","2,760"
"B08541",.,"MEANS OF TRANSPORTATION TO WORK BY VEHICLES AVAILABLE FOR WORKPLACE GEOGRAPHY",,,,
"B08541",.,"Universe:  Workers 16 years and over in households",,,,
"B08541",1.000,"Total:","455,819","+/-8,553","447,266","464,372"
"B08541",2.000,"No vehicle available","22,813","+/-3,270","19,543","26,083"
"B08541",3.000,"1 vehicle available","86,945","+/-4,741","82,204","91,686"
"B08541",4.000,"2 vehicles available","189,631","+/-7,613","182,018","197,244"
"B08541",5.000,"3 or more vehicles available","156,430","+/-5,885","150,545","162,315"
"B08541",6.000,"Car, truck, or van - drove alone:","360,100","+/-7,546","352,554","367,646"
"B08541",7.000,"No vehicle available","4,201","+/-1,282","2,919","5,483"
"B08541",8.000,"1 vehicle available","65,322","+/-4,060","61,262","69,382"
"B08541",9.000,"2 vehicles available","156,565","+/-6,176","150,389","162,741"
"B08541",10.000,"3 or more vehicles available","134,012","+/-5,414","128,598","139,426"
"B08541",11.000,"Car, truck, or van - carpooled:","33,363","+/-3,905","29,458","37,268"
"B08541",12.000,"No vehicle available","3,942","+/-2,006","1,936","5,948"
"B08541",13.000,"1 vehicle available","8,057","+/-1,659","6,398","9,716"
"B08541",14.000,"2 vehicles available","11,747","+/-1,920","9,827","13,667"
"B08541",15.000,"3 or more vehicles available","9,617","+/-1,689","7,928","11,306"
"B08541",16.000,"Public transportation (excluding taxicab):","23,220","+/-2,911","20,309","26,131"
"B08541",17.000,"No vehicle available","8,958","+/-1,756","7,202","10,714"
"B08541",18.000,"1 vehicle available","6,615","+/-1,577","5,038","8,192"
"B08541",19.000,"2 vehicles available","4,807","+/-1,293","3,514","6,100"
"B08541",20.000,"3 or more vehicles available","2,840","+/-833","2,007","3,673"
"B08541",21.000,"Walked:","12,103","+/-2,494","9,609","14,597"
"B08541",22.000,"No vehicle available","3,372","+/-1,246","2,126","4,618"
"B08541",23.000,"1 vehicle available","2,458","+/-969","1,489","3,427"
"B08541",24.000,"2 vehicles available","4,791","+/-1,740","3,051","6,531"
"B08541",25.000,"3 or more vehicles available","1,482","+/-598","884","2,080"
"B08541",26.000,"Taxicab, motorcycle, bicycle, or other means:","6,748","+/-1,625","5,123","8,373"
"B08541",27.000,"No vehicle available","1,618","+/-816","802","2,434"
"B08541",28.000,"1 vehicle available","1,895","+/-965","930","2,860"
"B08541",29.000,"2 vehicles available","1,772","+/-758","1,014","2,530"
"B08541",30.000,"3 or more vehicles available","1,463","+/-785","678","2,248"
"B08541",31.000,"Worked at home:","20,285","+/-2,247","18,038","22,532"
"B08541",32.000,"No vehicle available","722","+/-548","174","1,270"
"B08541",33.000,"1 vehicle available","2,598","+/-766","1,832","3,364"
"B08541",34.000,"2 vehicles available","9,949","+/-1,555","8,394","11,504"
"B08541",35.000,"3 or more vehicles available","7,016","+/-1,271","5,745","8,287"
"B08601",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"B08601",.,"Universe:  Workers 16 years and over",,,,
"B08601",1.000,"Total:","460,151","+/-8,600","451,551","468,751"
"B08601",2.000,"Car, truck, or van:","395,205","+/-8,286","386,919","403,491"
"B08601",3.000,"Drove alone","361,489","+/-7,539","353,950","369,028"
"B08601",4.000,"Carpooled:","33,716","+/-3,931","29,785","37,647"
"B08601",5.000,"In 2-person carpool","26,719","+/-3,437","23,282","30,156"
"B08601",6.000,"In 3-person carpool","4,797","+/-1,311","3,486","6,108"
"B08601",7.000,"In 4-person carpool","1,058","+/-504","554","1,562"
"B08601",8.000,"In 5- or 6-person carpool","503","+/-379","124","882"
"B08601",9.000,"In 7-or-more-person carpool","639","+/-359","280","998"
"B08601",10.000,"Public transportation (excluding taxicab):","23,300","+/-2,906","20,394","26,206"
"B08601",11.000,"Bus or trolley bus","12,333","+/-2,211","10,122","14,544"
"B08601",12.000,"Streetcar or trolley car (carro publico in Puerto Rico)","0","+/-267","0","267"
"B08601",13.000,"Subway or elevated","1,193","+/-615","578","1,808"
"B08601",14.000,"Railroad","9,774","+/-1,894","7,880","11,668"
"B08601",15.000,"Ferryboat","0","+/-267","0","267"
"B08601",16.000,"Taxicab","453","+/-560","0","1,013"
"B08601",17.000,"Motorcycle","154","+/-147","7","301"
"B08601",18.000,"Bicycle","696","+/-373","323","1,069"
"B08601",19.000,"Walked","13,803","+/-2,504","11,299","16,307"
"B08601",20.000,"Other means","5,892","+/-1,547","4,345","7,439"
"B08601",21.000,"Worked at home","20,648","+/-2,231","18,417","22,879"
"B08602",.,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY",,,,
"B08602",.,"Universe:  Workers 16 years and over who did not work at home",,,,
"B08602",1.000,"Total:","439,503","+/-8,209","431,294","447,712"
"B08602",2.000,"12:00 a.m. to 4:59 a.m.","6,690","+/-1,444","5,246","8,134"
"B08602",3.000,"5:00 a.m. to 5:29 a.m.","4,705","+/-1,181","3,524","5,886"
"B08602",4.000,"5:30 a.m. to 5:59 a.m.","9,032","+/-1,528","7,504","10,560"
"B08602",5.000,"6:00 a.m. to 6:29 a.m.","20,960","+/-2,211","18,749","23,171"
"B08602",6.000,"6:30 a.m. to 6:59 a.m.","38,575","+/-3,164","35,411","41,739"
"B08602",7.000,"7:00 a.m. to 7:29 a.m.","51,945","+/-3,674","48,271","55,619"
"B08602",8.000,"7:30 a.m. to 7:59 a.m.","64,433","+/-4,267","60,166","68,700"
"B08602",9.000,"8:00 a.m. to 8:29 a.m.","74,471","+/-4,260","70,211","78,731"
"B08602",10.000,"8:30 a.m. to 8:59 a.m.","55,548","+/-3,994","51,554","59,542"
"B08602",11.000,"9:00 a.m. to 9:59 a.m.","47,792","+/-3,606","44,186","51,398"
"B08602",12.000,"10:00 a.m. to 10:59 a.m.","17,243","+/-2,562","14,681","19,805"
"B08602",13.000,"11:00 a.m. to 11:59 a.m.","5,737","+/-1,110","4,627","6,847"
"B08602",14.000,"12:00 p.m. to 3:59 p.m.","24,709","+/-2,626","22,083","27,335"
"B08602",15.000,"4:00 p.m. to 11:59 p.m.","17,663","+/-2,490","15,173","20,153"
"B08603",.,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"B08603",.,"Universe: Workers 16 years and over who did not work at home",,,,
"B08603",1.000,"Total:","439,503","+/-8,209","431,294","447,712"
"B08603",2.000,"Less than 5 minutes","11,357","+/-2,216","9,141","13,573"
"B08603",3.000,"5 to 9 minutes","41,792","+/-3,406","38,386","45,198"
"B08603",4.000,"10 to 14 minutes","59,616","+/-3,584","56,032","63,200"
"B08603",5.000,"15 to 19 minutes","69,239","+/-5,084","64,155","74,323"
"B08603",6.000,"20 to 24 minutes","66,873","+/-3,902","62,971","70,775"
"B08603",7.000,"25 to 29 minutes","26,831","+/-2,973","23,858","29,804"
"B08603",8.000,"30 to 34 minutes","51,129","+/-3,676","47,453","54,805"
"B08603",9.000,"35 to 39 minutes","10,418","+/-1,781","8,637","12,199"
"B08603",10.000,"40 to 44 minutes","17,481","+/-2,026","15,455","19,507"
"B08603",11.000,"45 to 59 minutes","35,154","+/-2,985","32,169","38,139"
"B08603",12.000,"60 to 89 minutes","34,225","+/-3,261","30,964","37,486"
"B08603",13.000,"90 or more minutes","15,388","+/-2,243","13,145","17,631"
"B99086",.,"IMPUTATION OF MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"B99086",.,"Universe:  Workers 16 years and over",,,,
"B99086",1.000,"Total:","460,151","+/-8,600","451,551","468,751"
"B99086",2.000,"Imputed","22,282","+/-3,028","19,254","25,310"
"B99086",3.000,"Not imputed","437,869","+/-8,225","429,644","446,094"
"B99087",.,"IMPUTATION OF TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY",,,,
"B99087",.,"Universe:  Workers 16 years and over",,,,
"B99087",1.000,"Total:","460,151","+/-8,600","451,551","468,751"
"B99087",2.000,"Did not work at home:","439,503","+/-8,209","431,294","447,712"
"B99087",2.700,"Time arriving at work from home --",,,,
"B99087",3.000,"Imputed for either departure time or minutes to work","55,626","+/-4,740","50,886","60,366"
"B99087",4.000,"Not imputed for either departure time or minutes to work","383,877","+/-8,238","375,639","392,115"
"B99087",5.000,"Worked at home","20,648","+/-2,231","18,417","22,879"
"B99088",.,"IMPUTATION OF TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"B99088",.,"Universe:  Workers 16 years and over",,,,
"B99088",1.000,"Total:","460,151","+/-8,600","451,551","468,751"
"B99088",2.000,"Did not work at home:","439,503","+/-8,209","431,294","447,712"
"B99088",2.700,"Travel time to work --",,,,
"B99088",3.000,"Imputed","39,664","+/-4,326","35,338","43,990"
"B99088",4.000,"Not imputed","399,839","+/-8,404","391,435","408,243"
"B99088",5.000,"Worked at home","20,648","+/-2,231","18,417","22,879"
"B99089",.,"IMPUTATION OF VEHICLES AVAILABLE FOR WORKERS FOR WORKPLACE GEOGRAPHY",,,,
"B99089",.,"Universe:  Workers 16 years and over in households",,,,
"B99089",1.000,"Total:","455,819","+/-8,553","447,266","464,372"
"B99089",2.000,"Imputed","1,849","+/-759","1,090","2,608"
"B99089",3.000,"Not imputed","453,970","+/-8,510","445,460","462,480"
"C08406",.,"SEX OF WORKERS BY MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"C08406",.,"Universe:  Workers 16 years and over",,,,
"C08406",1.000,"Total:","460,151","+/-8,600","451,551","468,751"
"C08406",2.000,"Car, truck, or van:","395,205","+/-8,286","386,919","403,491"
