-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
51087.00    -0.073653     0.538489     0.132822
51087.25    -0.551887     0.394696     0.951497
51087.50    -0.351630    -0.059821     1.604989
51087.75    -0.531702     0.297182     1.359554
51088.00    -0.504719     0.178456     2.517666
51088.25    -0.983161     0.056143     2.786055
51088.50    -0.661758    -0.346499     2.721129
51088.75    -0.759057     0.086541     1.511028
51089.00    -0.717987     0.120672     1.636885
51089.25    -1.053719     0.025117     1.338067
51089.50    -0.589344    -0.348821     1.602647
51089.75    -0.649431     0.147013     0.446290
51090.00    -0.502878     0.217773     0.494718
51090.25    -0.779243     0.203938    -0.153497
51090.50    -0.384191    -0.070289    -0.846807
51090.75    -0.447705     0.471918    -2.340765
51091.00    -0.379863     0.609619    -2.331795
51091.25    -0.900941     0.656945    -2.355450
51091.50    -0.704093     0.355263    -2.017720
51091.75    -0.921550     0.858695    -2.623436
51092.00    -0.776598     0.808268    -2.181650
51092.25    -1.204984     0.713871    -2.078569
51092.50    -1.028991     0.292488    -1.519259
51092.75    -1.390583     0.760479    -1.613600
51093.00    -1.386465     0.689158    -0.089686
51093.25    -1.758074     0.486050     0.638827
51093.50    -1.433989    -0.010270     1.155517
51093.75    -1.613651     0.369125     0.656194
51094.00    -1.499340     0.318907     1.241107
51094.25    -1.819066     0.227540     1.105542
51094.50    -1.421469    -0.084937     1.125445
51094.75    -1.570659     0.300521     0.112604
51095.00    -1.415549     0.300027    -0.094991
51095.25    -1.626819     0.276563    -0.911754
51095.50    -1.126599     0.055612    -1.352942
51095.75    -0.942809     0.505612    -2.408187
51096.00    -0.695775     0.553705    -1.983123
51096.25    -0.920349     0.454324    -2.240554
51096.50    -0.547145     0.162771    -2.358117
51096.75    -0.685272     0.685531    -3.320241
51097.00    -0.669250     0.841921    -2.960034
51097.25    -0.954226     0.909593    -3.133763
51097.50    -0.580420     0.616291    -2.688280
51097.75    -0.733644     1.071447    -3.047693
51098.00    -0.657990     1.112071    -1.662388
51098.25    -1.116429     1.183435    -0.908886
51098.50    -0.911378     0.925621    -0.077365
51098.75    -1.068910     1.335334    -0.360588
51099.00    -0.962445     1.282330     0.733885
51099.25    -1.323389     1.089960     1.582347
51099.50    -0.932669     0.628786     2.661715
51099.75    -0.943172     0.977934     1.997392
51100.00    -0.612795     0.800395     2.576581
51100.25    -0.828393     0.572809     2.678729
51100.50    -0.405257    -0.007014     3.208937
51100.75    -0.406558     0.266699     2.674131
51101.00    -0.179072     0.177502     3.198732
51101.25    -0.262868     0.125156     2.719172
51101.50     0.333763    -0.257381     2.343172
51101.75     0.318074     0.303210     0.924281
51102.00     0.459786     0.427783     0.850988
51102.25    -0.042570     0.639553    -0.090179
51102.50     0.205282     0.438659    -0.564752
51102.75     0.044059     1.016665    -1.439162
51103.00     0.022342     1.028705    -0.703722
51103.25    -0.648365     0.956700    -0.129733
51103.50    -0.459966     0.466105     0.817843
51103.75    -0.588730     0.677301     0.336460
51104.00    -0.438514     0.588717     0.168641
51104.25    -0.719962     0.571482    -0.642195
51104.50    -0.286873     0.309811    -1.309609
51104.75    -0.448264     0.821173    -2.655524
51105.00    -0.387688     0.820306    -2.424766
51105.25    -0.832811     0.879917    -3.220750
51105.50    -0.500232     0.633227    -3.575540
51105.75    -0.724370     1.234996    -5.182869
51106.00    -0.766716     1.388635    -5.078221
51106.25    -1.283261     1.456910    -5.177389
51106.50    -1.108442     1.194109    -4.860461
51106.75    -1.486778     1.732669    -5.257721
51107.00    -1.556083     1.670938    -4.001963
51107.25    -2.035302     1.602928    -3.620546
51107.50    -1.778410     1.268454    -3.038901
51107.75    -2.015907     1.713624    -3.415461
51108.00    -2.033204     1.587041    -2.282621
51108.25    -2.442303     1.445188    -2.161365
51108.50    -2.079800     0.995464    -1.907005
51108.75    -2.171254     1.364100    -2.830058
51109.00    -1.957077     1.287629    -2.034078
51109.25    -2.073106     1.102529    -2.125090
51109.50    -1.481054     0.696005    -1.558132
51109.75    -1.471921     1.145146    -1.734540
51110.00    -1.333161     1.136285    -0.002987
51110.25    -1.625045     1.142280     0.905810
51110.50    -1.248030     0.859193     2.082241
51110.75    -1.272012     1.309086     1.661600
51111.00    -1.162794     1.270612     2.226768
51111.25    -1.515236     1.339101     1.696421
51111.50    -1.111355     1.073232     1.362277
51111.75    -1.312657     1.570270     0.362685
51112.00    -1.276148     1.466588     0.930983
51112.25    -1.587039     1.278935     0.816705
51112.50    -1.155933     0.834433     0.610268
51112.75    -1.180316     1.177958    -0.377576
51113.00    -0.961729     1.009945     0.596119
51113.25    -1.347611     0.878608     1.365997
51113.50    -1.147285     0.517827     2.725796
51113.75    -1.456500     0.863948     3.001167
51114.00    -1.293382     0.746513     3.665101
51114.25    -1.560389     0.675698     2.938955
51114.50    -0.997818     0.369797     2.486906
51114.75    -0.999768     0.904491     0.894603
51115.00    -0.772038     0.928605     0.949135
51115.25    -1.095013     0.844866     0.604778
51115.50    -0.749836     0.471576     0.681245
51115.75    -0.891241     0.875546    -0.229761
51116.00    -0.769421     0.855041    -0.153055
51116.25    -1.026794     0.830023    -0.802273
51116.50    -0.623239     0.592834    -0.986487
51116.75    -0.892964     1.135604    -1.842924
51117.00    -0.931014     1.100964    -1.102784
51117.25    -1.457678     1.019701    -0.728919
51117.50    -1.281750     0.627701    -0.455885
51117.75    -1.434676     1.027700    -1.275451
51118.00    -1.287469     0.979139    -1.355398
51118.25    -1.516393     0.930171    -2.065708
51118.50    -1.031616     0.483341    -2.459691
51118.75    -1.026827     0.869180    -3.465740
51119.00    -0.819293     0.831012    -3.352461
51119.25    -1.044697     0.807069    -3.512893
51119.50    -0.638272     0.497997    -3.373983
51119.75    -0.667762     0.942824    -3.949397
51120.00    -0.636498     1.017399    -3.508668
51120.25    -1.039239     1.067740    -3.623177
51120.50    -0.630202     0.867524    -3.337362
51120.75    -0.720497     1.433809    -3.914637
51121.00    -0.718235     1.504925    -3.257200
51121.25    -1.104985     1.488569    -3.187319
51121.50    -0.926316     1.190672    -2.805947
51121.75    -1.257086     1.654934    -3.271039
51122.00    -1.242277     1.615232    -2.500801
51122.25    -1.636090     1.469118    -2.232829
51122.50    -1.273087     0.990423    -1.762535
51122.75    -1.477167     1.315604    -2.226366
51123.00    -1.272048     1.157379    -1.587904
51123.25    -1.566525     0.972378    -1.351054
51123.50    -1.080085     0.443508    -0.632320
51123.75    -1.238036     0.741376    -1.216453
51124.00    -1.174365     0.660178    -0.992998
51124.25    -1.571022     0.533865    -1.220791
51124.50    -1.182498     0.129957    -0.870803
51124.75    -1.334729     0.472791    -1.187765
51125.00    -1.283699     0.378677    -0.067351
51125.25    -1.645476     0.311502     0.084010
51125.50    -1.340607     0.061952     0.186234
51125.75    -1.437300     0.579417    -0.468874
51126.00    -1.175933     0.642009     0.080358
51126.25    -1.375130     0.589449     0.040754
51126.50    -1.033943     0.281703     0.434088
51126.75    -1.120947     0.746590     0.324629
51127.00    -1.000942     0.751002     1.204590
51127.25    -1.295552     0.631474     1.676375
51127.50    -0.822610     0.172774     2.393472
51127.75    -1.025224     0.553284     2.083887
51128.00    -1.024335     0.507148     2.423915
51128.25    -1.429936     0.499613     1.983721
51128.50    -1.192633     0.263197     1.310493
51128.75    -1.601718     0.835486    -0.138093
51129.00    -1.573387     0.891827    -0.009046
51129.25    -2.226547     0.957995     0.082738
51129.50    -2.225756     0.546862     0.672649
51129.75    -2.576935     0.910514     0.435689
51130.00    -2.735440     0.838523     1.763638
51130.25    -3.316106     0.647276     2.368964
51130.50    -2.830170     0.176711     2.138180
51130.75    -2.689392     0.728750     0.519615
51131.00    -2.394197     0.884653    -0.062946
51131.25    -2.600439     0.969987    -0.648038
51131.50    -2.118087     0.718862    -0.252289
51131.75    -2.503730     1.259452    -0.245441
51132.00    -2.556571     1.276432     1.582167
51132.25    -2.999770     1.187883     3.087211
51132.50    -2.796968     0.866777     4.000483
51132.75    -3.104920     1.273398     2.928714
51133.00    -2.856502     1.251266     3.011074
51133.25    -3.187888     1.231281     2.069023
51133.50    -2.642256     0.848260     0.924239
51133.75    -2.538247     1.278821    -0.408281
51134.00    -2.152988     1.045881     0.412112
51134.25    -2.429458     0.837988     0.886998
51134.50    -2.035502     0.271307     2.167573
51134.75    -2.153353     0.633938     1.603878
51135.00    -2.096278     0.631269     1.401017
51135.25    -2.425397     0.735735    -0.025565
51135.50    -2.016441     0.498529    -0.833532
51135.75    -2.301475     1.154048    -2.362335
51136.00    -2.291207     1.331096    -2.118024
51136.25    -2.759865     1.572921    -2.099008
51136.50    -2.553893     1.486518    -1.473045
51136.75    -2.846725     2.007220    -1.428759
51137.00    -2.817691     1.948424     0.213279
51137.25    -3.513265     1.962404     1.848765
51137.50    -3.468072     1.647152     4.493436
51137.75    -3.850236     1.908985     5.741898
51138.00    -3.826327     1.772011     8.139071
51138.25    -4.353061     1.467502     9.434704
51138.50    -3.862410     0.980194     9.611807
51138.75    -3.945884     1.370972     9.408367
51139.00    -3.871049     1.141090    10.032258
51139.25    -3.984909     1.096434     9.142840
51139.50    -3.433629     0.733725     8.466564
51139.75    -3.448975     1.274751     6.358535
51140.00    -2.999482     1.340614     5.189471
51140.25    -3.053985     1.437556     4.085328
51140.50    -2.442716     1.092679     5.098652
51140.75    -2.669693     1.474328     5.935708
51141.00    -2.593141     1.331816     8.001203
51141.25    -3.163953     1.285800     8.939021
51141.50    -3.018566     0.906029     8.295304
51141.75    -3.163906     1.513009     4.988327
51142.00    -2.999159     1.580986     5.135015
51142.25    -3.625611     1.415199     6.430499
51142.50    -3.406504     0.984435     6.798527
51142.75    -3.629063     1.463444     5.595605
51143.00    -3.531658     1.432252     6.374413
51143.25    -3.818017     1.317524     6.202891
51143.50    -3.410410     0.985246     5.683214
51143.75    -3.686721     1.537239     3.782503
51144.00    -3.373676     1.577058     3.151575
51144.25    -3.480437     1.641290     2.184086
51144.50    -2.920621     1.327874     1.879377
51144.75    -3.046529     1.738761     1.067426
51145.00    -2.796702     1.499328     1.964194
51145.25    -3.134176     1.434073     2.162148
51145.50    -2.714139     1.133953     2.749572
51145.75    -2.863308     1.604869     2.992633
51146.00    -2.606978     1.371690     4.744886
51146.25    -2.955258     1.300023     5.945247
51146.50    -2.610616     0.944735     6.912879
51146.75    -2.901156     1.438210     6.170804
51147.00    -2.828121     1.433259     5.997894
51147.25    -3.317098     1.567039     4.515042
51147.50    -2.994096     1.354020     3.951787
51147.75    -3.257980     1.934056     3.415595
51148.00    -3.275600     1.780141     4.987021
51148.25    -3.942736     1.803846     4.981873
51148.50    -3.621986     1.716548     4.391396
51148.75    -3.763741     2.303081     4.587123
51149.00    -3.405225     1.917949     6.063075
51149.25    -3.421228     1.645816     6.565211
51149.50    -2.720742     1.038322     6.780090
51149.75    -2.507105     1.454979     5.403431
51150.00    -1.906162     1.320939     4.900946
51150.25    -2.046908     1.323310     3.803801
51150.50    -1.449337     1.016661     3.322228
51150.75    -1.426175     1.511143     1.983221
51151.00    -1.249360     1.573956     1.756088
51151.25    -1.531563     1.595692     0.958064
51151.50    -1.231130     1.322427     0.966010
51151.75    -1.590228     1.765136     0.155674
51152.00    -1.818152     1.798104     0.701332
51152.25    -2.507761     1.745804     1.490318
51152.50    -2.523870     1.439490     3.228495
51152.75    -2.832818     1.697605     4.225715
51153.00    -2.717676     1.464236     5.087620
51153.25    -3.064643     1.410254     4.020734
51153.50    -2.738723     1.297310     2.627990
51153.75    -2.993052     1.914524     0.798333
51154.00    -3.008904     2.008866     0.756956
51154.25    -3.664878     2.066073     1.061975
51154.50    -3.458738     1.726435     2.582161
51154.75    -3.746594     1.973189     2.624373
51155.00    -3.639261     1.875069     2.563789
51155.25    -3.902960     1.780967     1.606386
51155.50    -3.385399     1.476793     0.087863
51155.75    -3.513592     2.054075    -2.276059
51156.00    -3.325156     2.221432    -3.009998
51156.25    -3.689270     2.359924    -3.675549
51156.50    -3.479259     2.161712    -3.738790
51156.75    -3.857163     2.611897    -4.362155
51157.00    -3.816925     2.518625    -3.176043
51157.25    -4.306246     2.495016    -2.040383
51157.50    -3.939702     2.083339    -0.467482
51157.75    -3.834076     2.218268    -0.674895
51158.00    -3.423848     1.985954    -0.468308
51158.25    -3.563949     1.883091    -0.609312
51158.50    -2.981920     1.443282     0.131411
51158.75    -3.023719     1.818588     0.368759
51159.00    -2.830116     1.691823     1.604328
51159.25    -3.111697     1.604994     1.570702
51159.50    -2.668540     1.346792     2.334523
51159.75    -2.897922     1.784420     2.276086
51160.00    -2.639552     1.554208     3.575549
51160.25    -2.894778     1.419881     3.926397
51160.50    -2.370530     0.883306     4.578534
51160.75    -2.393119     1.138903     3.533823
51161.00    -2.045056     0.881894     3.573069
51161.25    -2.200504     0.753743     2.076175
51161.50    -1.643175     0.532449     0.496562
51161.75    -1.634966     1.129441    -1.569313
51162.00    -1.436914     1.287578    -1.784732
51162.25    -1.879595     1.321127    -1.974739
51162.50    -1.374103     0.902926    -1.848123
51162.75    -1.309471     1.244996    -3.074699
51163.00    -0.864738     1.168593    -3.470614
51163.25    -0.846105     1.132420    -4.058401
51163.50    -0.348684     0.774563    -4.079604
51163.75    -0.649798     1.160076    -4.574656
51164.00    -0.574919     0.919939    -2.965780
51164.25    -0.863413     0.580550    -2.004547
51164.50    -0.218146    -0.089527    -1.758734
51164.75     0.013895     0.112848    -2.956274
51165.00     0.685992    -0.054682    -3.080109
51165.25     0.643263    -0.029507    -4.102803
51165.50     1.253349    -0.243091    -4.985259
51165.75     1.225236     0.301034    -6.442146
51166.00     1.425051     0.297468    -6.332269
51166.25     1.119021     0.142391    -6.175797
51166.50     1.440142    -0.329823    -5.309426
51166.75     1.274945    -0.034711    -5.760359
51167.00     1.424238    -0.071327    -5.120509
51167.25     1.132996     0.001739    -5.405929
51167.50     1.407443    -0.222540    -5.268125
51167.75     1.163226     0.310420    -6.161021
51168.00     1.134059     0.331501    -5.520086
51168.25     0.695051     0.370296    -5.284535
51168.50     0.981419     0.268621    -5.312819
51168.75     0.796063     0.675678    -5.927951
51169.00     0.886848     0.651367    -5.619890
51169.25     0.522797     0.535965    -5.528370
51169.50     0.758714     0.257305    -5.191957
51169.75     0.391188     0.696198    -5.639727
51170.00     0.296810     0.669511    -4.358767
51170.25    -0.251941     0.690584    -3.774328
51170.50    -0.146407     0.400530    -2.888457
51170.75    -0.600640     0.879224    -3.019751
51171.00    -0.788289     0.927357    -1.572131
51171.25    -1.307589     0.924924    -0.945968
51171.50    -1.076149     0.678945    -0.048327
51171.75    -1.387737     1.077528     0.116654
51172.00    -1.184972     0.922166     1.081413
51172.25    -1.401263     0.932750     0.854800
51172.50    -1.024933     0.692876     0.640507
51172.75    -1.315679     1.176885     0.624434
51173.00    -1.257827     0.991694     3.545792
51173.25    -1.791098     0.674446     4.143999
51173.50    -1.307345     0.343484     3.493326
51173.75    -1.274821     0.922115     2.063108
51174.00    -0.959344     1.092651     2.267308
51174.25    -1.116913     1.105001     2.828191
51174.50    -0.689867     0.899096     3.563274
51174.75    -1.045621     1.335035     4.264033
51175.00    -1.041137     1.229872     6.750410
51175.25    -1.419855     1.032416     6.725845
51175.50    -0.991583     0.834394     4.912551
51175.75    -0.917523     1.420200     1.610944
51176.00    -0.731453     1.664029     0.363407
51176.25    -1.070343     1.752111    -0.537492
51176.50    -0.824549     1.443091     0.114850
51176.75    -1.008397     1.588260     0.565900
51177.00    -0.716570     1.270132     0.946984
51177.25    -0.823963     1.205411    -0.260770
51177.50    -0.346717     0.884100    -0.761072
51177.75    -0.624234     1.374844    -1.543034
51178.00    -0.701795     1.443182     0.159679
51178.25    -1.325276     1.334946     2.072921
51178.50    -1.104754     0.801683     3.330802
51178.75    -1.336998     1.012275     1.881509
51179.00    -0.970765     0.977736     0.583305
51179.25    -1.182220     1.068806    -1.516050
51179.50    -0.687055     0.900495    -3.342222
51179.75    -0.743826     1.373708    -5.329845
51180.00    -0.688326     1.448578    -5.502352
51180.25    -1.117655     1.489004    -6.285811
51180.50    -0.686007     1.138233    -6.400842
51180.75    -0.897176     1.646889    -7.749271
51181.00    -0.895155     1.661448    -7.246119
51181.25    -1.364788     1.604688    -7.062238
51181.50    -1.185765     1.184934    -6.408943
51181.75    -1.432364     1.577329    -6.470890
51182.00    -1.388758     1.501541    -5.092642
51182.25    -1.784316     1.344706    -4.515149
51182.50    -1.491451     0.932910    -3.955480
51182.75    -1.589298     1.204968    -4.446839
51183.00    -1.307484     1.125720    -3.651063
51183.25    -1.536818     0.964926    -3.635145
51183.50    -0.998607     0.609458    -3.659130
51183.75    -0.904986     0.904692    -4.293945
51184.00    -0.527432     0.894156    -3.544073
51184.25    -0.739608     0.872862    -3.187174
51184.50    -0.270871     0.494398    -2.178292
51184.75    -0.268978     0.719480    -2.026814
51185.00     0.097945     0.561177    -0.891527
51185.25    -0.056625     0.439925    -0.729589
51185.50     0.429664    -0.021091    -0.596955
51185.75     0.459683     0.378888    -1.757470
51186.00     0.705917     0.483344    -1.920296
51186.25     0.266693     0.598755    -2.932852
51186.50     0.378231     0.400259    -3.349857
51186.75    -0.013188     0.782832    -4.046935
51187.00    -0.053874     0.775008    -3.623854
51187.25    -0.510655     0.726345    -3.625112
51187.50    -0.311505     0.453737    -3.384283
51187.75    -0.524591     0.992113    -3.986716
51188.00    -0.697959     1.147659    -3.137202
51188.25    -1.361738     1.276946    -2.713383
51188.50    -1.493851     1.105934    -1.393630
51188.75    -2.063562     1.476407    -0.392328
51189.00    -2.256368     1.438297     1.771604
51189.25    -2.723379     1.401569     2.762536
51189.50    -2.281898     1.120260     3.630136
51189.75    -2.312640     1.501251     3.579524
51190.00    -1.940327     1.499758     3.784607
51190.25    -2.320516     1.629408     3.258434
51190.50    -2.084423     1.415012     3.098111
51190.75    -2.194326     1.772017     2.405086
51191.00    -1.855317     1.733770     1.658922
51191.25    -2.055300     1.770358     0.892203
51191.50    -1.740477     1.621450     0.380346
51191.75    -2.102376     2.120826     0.245541
51192.00    -2.207554     2.092172     2.186240
51192.25    -2.619273     1.874068     4.121213
51192.50    -2.270290     1.304407     5.709675
51192.75    -2.392865     1.457029     6.114400
51193.00    -1.996798     1.227657     6.549799
51193.25    -2.036655     1.173186     6.143912
51193.50    -1.441364     0.900262     5.920513
51193.75    -1.330534     1.335794     5.016207
51194.00    -1.150107     1.363076     6.274274
51194.25    -1.354455     1.101929     8.630883
51194.50    -1.082645     0.592073     9.449734
51194.75    -1.083481     0.883144     8.203277
51195.00    -0.899693     0.895787     6.872303
51195.25    -1.246906     0.889237     5.035605
51195.50    -0.885579     0.518251     4.156335
51195.75    -1.183703     0.816136     4.498811
51196.00    -1.303598     0.696855     6.642954
51196.25    -1.750206     0.430816     7.578492
51196.50    -1.429542     0.121385     7.748182
51196.75    -1.456131     0.465684     6.650402
51197.00    -0.996478     0.486630     6.258551
51197.25    -1.116845     0.447735     5.640176
51197.50    -0.552054     0.166830     5.358251
51197.75    -0.319224     0.470809     4.925451
51198.00    -0.043960     0.413503     5.871383
51198.25    -0.249435     0.234001     6.272045
51198.50     0.147350    -0.151465     6.915121
51198.75     0.129100     0.175105     6.791871
51199.00     0.314689     0.114559     7.892187
51199.25     0.044795    -0.071723     7.700241
51199.50     0.356786    -0.453457     6.925564
51199.75     0.111512    -0.019383     4.579488
51200.00     0.001124     0.105747     3.525899
51200.25    -0.413058     0.029654     2.476242
51200.50    -0.086376    -0.253361     1.900077
51200.75    -0.200444     0.108786     1.320403
51201.00    -0.037118     0.047377     2.618412
51201.25    -0.328939    -0.069687     3.060675
51201.50    -0.034057    -0.247855     2.750565
51201.75    -0.189380     0.403916     0.997019
51202.00    -0.165673     0.626671     0.600576
51202.25    -0.685517     0.724098    -0.147748
51202.50    -0.662615     0.437348    -0.227738
51202.75    -1.171884     0.889176    -0.902640
51203.00    -1.199318     0.878380    -0.247383
51203.25    -1.653270     0.770465     0.076633
51203.50    -1.295660     0.323344     0.774019
51203.75    -1.382311     0.511191     1.028350
51204.00    -1.030113     0.334299     2.203367
51204.25    -1.102650     0.155960     2.238070
51204.50    -0.520583    -0.244584     2.061292
51204.75    -0.487911     0.242298     0.115332
51205.00    -0.301532     0.433655    -0.401262
51205.25    -0.731509     0.545311    -0.688774
51205.50    -0.686412     0.310919     0.001667
51205.75    -1.242533     0.872312     0.549453
51206.00    -1.220471     0.762771     2.185797
51206.25    -1.621953     0.622629     2.398495
51206.50    -1.423974     0.212454     2.441432
51206.75    -1.571322     0.622576     1.676142
51207.00    -1.663068     0.657151     3.079536
51207.25    -2.444481     0.642872     4.115548
51207.50    -2.402849     0.174165     4.660235
51207.75    -2.579107     0.479909     3.407418
51208.00    -2.572840     0.477630     3.121873
51208.25    -2.887050     0.415780     2.066110
51208.50    -2.602398     0.145209     1.301010
51208.75    -2.682824     0.571423    -0.013236
51209.00    -2.562321     0.610119     0.648448
51209.25    -2.685826     0.472443     1.032177
51209.50    -2.361430     0.102301     2.230633
51209.75    -2.456110     0.490062     2.123121
51210.00    -2.233055     0.652073     2.042141
51210.25    -2.396846     0.756405     1.425211
51210.50    -2.001906     0.591078     0.921196
51210.75    -1.995594     1.090169     0.163613
51211.00    -1.933685     1.251377     1.336131
51211.25    -2.267048     1.154833     2.463391
51211.50    -2.065971     0.764699     4.896326
51211.75    -2.196403     0.729829     6.319963
51212.00    -1.578783     0.556486     5.276767
51212.25    -1.404032     0.572200     3.329555
51212.50    -0.758194     0.348662     2.571752
51212.75    -0.770189     0.775467     2.910210
51213.00    -0.645156     0.600504     5.681346
51213.25    -0.998633     0.284768     7.035781
51213.50    -0.375760    -0.235049     7.296550
51213.75    -0.063661     0.083500     6.120913
51214.00     0.364411     0.099863     5.678758
51214.25     0.137869     0.187060     5.068423
51214.50     0.321617     0.017173     5.824723
51214.75    -0.090203     0.508103     6.723474
51215.00    -0.310918     0.632866     8.837506
51215.25    -0.767360     0.480922     8.689080
51215.50    -0.364232     0.188159     8.645063
51215.75    -0.410802     0.380283    10.120663
51216.00    -0.568726     0.209714    11.886786
51216.25    -1.093773     0.123508    11.427639
51216.50    -0.723411    -0.209743    11.003341
51216.75    -0.871079     0.143562    10.243336
51217.00    -0.887530     0.191446    10.037392
51217.25    -1.302227     0.226933     8.417686
51217.50    -0.931232     0.146090     7.707922
51217.75    -1.031880     0.464320     7.156104
51218.00    -0.819100     0.391315     7.034904
51218.25    -1.011083     0.314543     6.028880
51218.50    -0.376836    -0.095110     5.994805
51218.75    -0.351101     0.289037     5.257511
51219.00    -0.250921     0.385097     5.492792
51219.25    -0.619121     0.542710     4.609074
51219.50    -0.295575     0.325990     3.331038
51219.75    -0.586739     0.928365     0.640719
51220.00    -0.715962     1.185195    -0.628438
51220.25    -1.335297     1.483588    -1.660474
51220.50    -1.328837     1.478923    -1.662571
51220.75    -1.766832     2.067646    -2.314317
51221.00    -1.764654     2.186385    -1.669450
51221.25    -2.263318     2.060480    -1.051870
51221.50    -2.001194     1.636329    -0.237950
51221.75    -2.119729     1.901132    -0.545355
51222.00    -2.035418     1.778493     0.392162
51222.25    -2.292906     1.571830     1.053660
51222.50    -1.874145     1.017382     1.555041
51222.75    -1.923262     1.232615     0.369804
51223.00    -1.584892     1.122255     0.393725
51223.25    -1.536048     0.940689     0.461757
51223.50    -0.927677     0.477091     0.809380
51223.75    -0.841067     0.886754     0.029867
51224.00    -0.585511     0.999533     0.307394
51224.25    -0.831516     1.048963     0.114057
51224.50    -0.475747     0.766485     0.183001
51224.75    -0.548455     1.248258    -0.067749
51225.00    -0.461740     1.290428     1.721996
51225.25    -0.889891     1.159855     3.145459
51225.50    -0.652340     0.800068     3.543617
51225.75    -0.730017     1.165267     2.675655
51226.00    -0.666492     1.259093     3.869625
51226.25    -1.158155     0.983542     5.262439
51226.50    -0.873754     0.665777     5.223939
51226.75    -0.928755     1.154537     3.220087
51227.00    -0.787344     1.405198     2.247049
51227.25    -0.966871     1.363999     1.538186
51227.50    -0.665090     1.016522     2.519123
51227.75    -0.898913     1.205481     3.984939
51228.00    -0.898291     0.988333     5.683532
51228.25    -1.313917     0.815961     5.045937
51228.50    -0.917175     0.518215     2.877656
51228.75    -0.840073     1.035310     0.082458
51229.00    -0.584001     1.125886    -0.648505
51229.25    -0.806872     1.084416    -1.555693
51229.50    -0.305198     0.724680    -1.587652
51229.75    -0.338611     1.131313    -1.770714
51230.00    -0.181790     0.949702     0.529255
51230.25    -0.554947     0.657221     2.186878
51230.50    -0.258803     0.116854     3.681497
51230.75    -0.479441     0.477193     3.429321
51231.00    -0.284966     0.446422     3.923989
51231.25    -0.416128     0.402363     3.686680
51231.50    -0.250432     0.231258     4.468076
51231.75    -0.657633     0.653985     5.546479
51232.00    -0.595652     0.412622     6.327508
51232.25    -0.787226     0.310862     5.214887
51232.50    -0.294008     0.067117     4.845880
51232.75    -0.415977     0.442980     3.863713
51233.00    -0.342310     0.487440     4.875470
51233.25    -1.045042     0.497650     6.426755
51233.50    -0.978507     0.159496     7.290616
51233.75    -1.366324     0.585920     6.333732
51234.00    -1.407359     0.670490     6.539095
51234.25    -1.936110     0.661944     6.194746
51234.50    -1.644222     0.368470     6.200770
51234.75    -1.805049     0.757561     5.386190
51235.00    -1.505840     0.743435     4.696928
51235.25    -1.492235     0.782469     3.038822
51235.50    -0.872194     0.523715     1.924136
51235.75    -0.580500     0.980724     0.662333
51236.00    -0.188735     1.019004     1.565169
51236.25    -0.611115     1.050096     2.433342
51236.50    -0.342560     0.709699     3.455337
51236.75    -0.488178     1.004335     3.121313
51237.00    -0.580632     0.963599     3.833469
51237.25    -0.999548     0.838417     3.742814
51237.50    -0.626067     0.448505     3.972151
51237.75    -0.674664     0.844176     2.413314
51238.00    -0.453589     0.857211     2.458572
51238.25    -0.411879     0.756901     2.016470
51238.50     0.130438     0.482931     1.539437
51238.75     0.241841     0.851463    -0.193360
51239.00     0.625785     0.805842    -0.724172
51239.25     0.585724     0.724993    -1.636778
51239.50     1.165944     0.280702    -1.487571
51239.75     1.212979     0.431165    -0.728849
51240.00     1.234948     0.204657     2.509362
51240.25     0.522310    -0.035249     4.888845
51240.50     0.530337    -0.492221     6.823388
51240.75     0.112038    -0.068658     5.399699
51241.00     0.054703     0.127787     4.013875
51241.25    -0.276255     0.131110     2.645025
51241.50     0.088225    -0.197138     1.850472
51241.75    -0.098124     0.269006    -0.075476
51242.00    -0.112946     0.400773    -0.782130
51242.25    -0.474773     0.352002    -2.212659
51242.50    -0.366078     0.100806    -3.180297
51242.75    -0.636847     0.547819    -5.194701
51243.00    -0.695539     0.614433    -5.007181
51243.25    -1.235546     0.635412    -5.201515
51243.50    -1.013915     0.331964    -4.668936
51243.75    -1.163283     0.735729    -4.994049
51244.00    -1.138808     0.590302    -3.276937
51244.25    -1.591860     0.445013    -2.554868
51244.50    -1.425240     0.012276    -1.312015
51244.75    -1.598814     0.338558    -1.228114
51245.00    -1.598878     0.286398     0.458265
51245.25    -2.002481     0.326215     0.822328
51245.50    -1.758121     0.091186     1.968917
51245.75    -1.745931     0.493761     2.065895
51246.00    -1.571874     0.545269     3.058854
51246.25    -1.749869     0.357719     2.638819
51246.50    -1.426155     0.090754     2.617127
51246.75    -1.475382     0.466140     1.550403
51247.00    -1.315476     0.602109     1.488601
