 
"Organization Name - Effective 18-JAN-08","Grant Number","NIH Reference","PI Name","Project Title","Dept Name","NIH Dept Combining Name","NIH MC Combining Name","Award","City","State or Country Name","Zip Code","Attributed to Medical School","Medical School - Grant is Attributed To","Medical School Location","Additional Ranking Category","Multi-Campus Institution","Main Campus - Grant is Attributed To","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R01HL076309-04","7029670","Zhao, Zhizhuang J","Tyrosine Phosphatase in Signal Transduction","","PATHOLOGY","SCHOOLS OF MEDICINE","$ 321,879","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R01HL079584-04","7114381","Zou, Minghui ","Reactive nitrogen species & accelerated atherosclerosis","","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 409,776","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R01MH065667-04","7024965","Chaffin, Mark J","Effectiveness Trial Project SafeCare for Child Neglec","","PEDIATRICS","SCHOOLS OF MEDICINE","$ 715,283","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R01NS035471-09","7084642","Foreman, Robert D","CI-2 Modulation of Spinal Processes: Supraspinal Effects","","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 271,809","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R01NS043296-05","6986751","Guo, Qing ","Regulation of APP Processing by Par-4","","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 169,880","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R01NS047596-03","6990503","Bidichandani, Sanjay I","Properties and determinants of GAA repeat instability","","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 263,564","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R03AR052453-02","7049402","Oneil, Kathleen M","Development of Autoimmunity During Puberty in SLE","","PEDIATRICS","SCHOOLS OF MEDICINE","$ 71,529","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R03CA117523-02","7093039","Zuna, Rosemary E","HPV Type and Biological Potential of Cervical Lesions","","PATHOLOGY","SCHOOLS OF MEDICINE","$ 71,529","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R03EY015222-03","7001204","Chodosh, James ","Genetics of Ocular Adenoviruses","","OPHTHALMOLOGY","SCHOOLS OF MEDICINE","$ 143,057","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R03EY016201-02","7124629","Naash, Muna I","Sustained, Non-viral Ocular Therapy Using Nanoparticles","","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 143,057","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R24RR016556-05","7086897","White, Gary L","DEVELOPMENT OF AN SPF BABOON COLONY","","VETERINARY SCIENCES","SCHOOLS OF MEDICINE","$ 586,299","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R25MH070569-03","7012853","Pfefferbaum, Betty ","Child & Family Disaster Research Training & Education","","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 261,359","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R33EY015650-04","7121080","Ma, Jianxing ","A New Therapy for Diabetic Macular Edema","","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 453,145","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5R37HL035280-20","7017749","Cunningham, Madeleine W","MYOSIN--A LINK BETWEEN STREPTOCOCCI AND HEART","","MICROBIOLOGY/IMMUN/VIROLOGY","SCHOOLS OF MEDICINE","$ 357,643","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5U01CA114626-02","7065291","Beebe, Laura A","University of Oklahoma Community Networks Project OUCNP","","BIOSTATISTICS & OTHER MATH SCI","SCHOOLS OF PUBLIC HEALTH","$ 474,414","OKLAHOMA CITY","OKLAHOMA","73117-1213","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","5U01HL072283-05","7116777","George, James N","Hemostasis Consortium","","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 441,334","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","OKLAHOMA CITY, OKLAHOMA 73117-1213","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","7R03NR009512-02","7227252","Benefield, Lazelle ","Distance Caregiving of CI Elders Living Alone at Home","","NONE","SCHOOLS OF NURSING","$ 71,528","OKLAHOMA CITY","OKLAHOMA","73117-1213","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","N01AI40027","","","LARGE SCALE ANTIBODY AND T CELL EPITOPE DISCOVERY PROGRA","","OTHER CLINICAL SCIENCES","SCHOOLS OF MEDICINE","$ 169,459","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","","Domestic Higher Education","","","  "
"UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","N01CN53300","","","PRECLINICAL EFFICACY AND INTERMEDIATE ENDPOINT ASSAYS","","OTHER CLINICAL SCIENCES","SCHOOLS OF MEDICINE","$ 1,352,000","OKLAHOMA CITY","OKLAHOMA","73117-1213","Y","UNIVERSITY OF OKLAHOMA COLLEGE OF MED","","Domestic Higher Education","","","  "
"UNIVERSITY OF OKLAHOMA NORMAN","1R01CA115320-01A1","7088672","Liu, Hong ","A computer aided chromosome imaging technique for cancer diagnosis","","ENGINEERING (ALL TYPES)","BIOMED ENGR/COL ENGR/ENGR STA","$ 333,554","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","1R03MH076205-01A1","7135904","Hsieh, Iling Elaine","Providers' Views of the Roles of Medical Interpreters","","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 73,201","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","2R01GM053836-10A2","7142337","Klebba, Phillip E","Ligand-gated Transport through FepA","","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 302,062","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5F31GM067560-04","7098116","Click, Timothy H","PREDOCTORAL FELLOWSHIP FOR STUDENTS WITH DISABILITIES","","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 7,012","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R01AI048945-07","7071245","Conway, Tyrrell ","Growth and Colonization of the Intestine by E. coli","","OTHER BASIC SCIENCES","SCHOOLS OF ARTS AND SCIENCES","$ 418,855","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R01AI052293-04","7025680","Zgurskaya, Helen I","Transport across two membranes by AcrAB-ToIC complex","","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 284,162","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R01CA104773-04","7117673","Liu, Hong ","Phase Contrast X-ray Imaging With Field-Emission Source","","ENGINEERING (ALL TYPES)","BIOMED ENGR/COL ENGR/ENGR STA","$ 398,929","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R01DC003906-08","6990524","Wilson, Donald A","Cortical processing of olfactory stimuli","","ZOOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 161,617","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R01DC006632-02","7092984","Gan, Rong Z","Ear Biomechanics for Restoration of Hearing","","ENGINEERING (ALL TYPES)","BIOMED ENGR/COL ENGR/ENGR STA","$ 227,422","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R01GM059311-07","7031641","West, Ann H","Histidine to Aspartate Phosphoryl Transfer in Yeast","","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 250,410","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R01GM071417-03","7119238","Cook, Paul F","Lysine Biosynthesis in Yeast","","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 244,867","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R01HD033402-10","7029004","Sullivan, Regina Marie","Neurobiology of Cognitive Functioning in Infancy","","ZOOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 246,395","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R01HD043265-04","7079300","Rodgers, Joseph L","Biometrical Modeling of Fertility Using the NLSY","","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 256,481","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R13HD044631-04","7092272","Ronca, April Elizabeth","Developmental Psychobiology Symposia","","ZOOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 6,000","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF OKLAHOMA NORMAN","5R21DC007112-02","7140437","Wilson, Donald A","Ensemble coding in olfactory cortex","","ZOOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 178,098","NORMAN","OKLAHOMA","73019","","","","Domestic Higher Education","Y","UNIVERSITY OF OKLAHOMA","  "
"UNIVERSITY OF TULSA","1P41GM079589-01","7192304","Baures, Paul William","Molecular Libraries from Imidazole-4,5-Dicarboxylic Acid","","CHEMISTRY","BIOMED ENGR/COL ENGR/ENGR STA","$ 263,412","TULSA","OKLAHOMA","74104-3189","","","","Domestic Higher Education","N","","  "
"UNIVERSITY OF TULSA","1R03MH076751-01A1","7174103","Combs, Dennis R","The Efficacy of Attentional Prompts in Modifying Emotion Perception Deficits","","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 67,101","TULSA","OKLAHOMA","74104-3189","","","","Domestic Higher Education","N","","  "
"UNIVERSITY OF TULSA","5R01AI057569-03","7072220","Brown, Charles R","Population dynamics of a bird-borne arbovirus","","BIOLOGY","BIOMED ENGR/COL ENGR/ENGR STA","$ 217,232","TULSA","OKLAHOMA","74104-3189","","","","Domestic Higher Education","N","","  "
"UNIVERSITY OF TULSA","5R01NS043362-02","7069053","Basso, Michael R","Informed Consent in People with Multiple Sclerosis","","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 283,578","TULSA","OKLAHOMA","74104-3189","","","","Domestic Higher Education","N","","  "
"WARREN CANCER RESEARCH FOUNDATION","5U10CA045459-20","7093070","Lockhart, James B","Oklahoma Community Clinical Oncology Program (CCOP)","","","","$ 400,000","TULSA","OKLAHOMA","74136","","","","None","N","","  "
