               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************
     TITLE                    WIND MFI Key Parameters
     PROJECT                  ISTP>International Solar-Terrestrial Physics
     DISCIPLINE               Space Physics>Magnetospheric Science
     SOURCE_NAME              WIND>Wind Interplanetary Plasma Laboratory
     DATA_TYPE                K0>Key Parameter
     DESCRIPTOR               MFI>Magnetic Fields Investigation
     DATA_VERSION             1
     KPGS_VERSION             V3.2
     PROCESSING_DATE          25-JAN-1997 21:38:53.05
     TEXT                     References:
                              1. Panetta P. (GSFC), GGS WIND MFI Operator's Manual, September 15, 1992.
                              2. Computer Sciences Corporation, Data Format Control Document (DFCD) Between
                              The International Solar-Terrestrial Physics (ISTP) Program Information
                              Processing Division Ground Data Processing System and The ISTP Mission
                              Investigators, CSC/TR-91/6014, 560-1DFD/0190, July 1992.
                              3. Behannon, K. W., International Solar Terrestrial Physics (ISTP) Program
                              Investigator Data Analysis Requirements For WIND and GEOTAIL Spacecraft
                              Magnetometer Experiment, September 1987.
     MODS                     Initial Release 7/12/93
                              Zvar Release 10/24/96
                              Zvar Update  11/12/96
     ADID_REF                 NSSD0141
     LOGICAL_FILE_ID          WI_K0_MFI_00000000_V01
     LOGICAL_SOURCE           WI_K0_MFI
     LOGICAL_SOURCE_DESCR     Wind Magnetic Fields Investigation, Key Parameters
     PI_NAME                  R. Lepping
     PI_AFFILIATION           NASA/GSFC
     MISSION_GROUP            Wind
     INSTRUMENT_TYPE          Magnetic Fields (space)
     TEXT_SUPPLEMENT_1        
               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************
 1. Time, centered
 2. Average of the magnitudes
 3. Magnetic Field, component RMS SQRT(RMSX^2 + RMSY^2 + RMSZ^2)
 4. Radial distance from the earth
 5. Magnetic Field - Cartesian GSM
 6. Wind Position - Cartesian GSM
Epoch                             BF1           RMS          Dist        BX GSM        BY GSM        BZ GSM         X GSM         Y GSM         Z GSM
18-05-1997 00:31:10.380       2.94283      0.649961       183.384      0.177638      -2.10764      -1.94124       182.642     -0.851778       16.4563
18-05-1997 00:32:42.380       2.87860      0.805403       183.380      0.306105      -2.39913      -1.34289       182.639     -0.840027       16.4564
18-05-1997 00:34:14.380       2.91152      0.478327       183.377      0.457053      -2.72694     -0.780959       182.635     -0.828162       16.4566
18-05-1997 00:35:46.380       3.02086      0.634119       183.374      0.782036      -2.46456      -1.42979       182.632     -0.816185       16.4568
18-05-1997 00:37:18.380       3.14269      0.458075       183.371       1.35624      -1.98979      -1.96746       182.629     -0.804095       16.4569
18-05-1997 00:38:50.380       3.12667      0.244686       183.368       1.31712      -2.26953      -1.68356       182.626     -0.791894       16.4571
18-05-1997 00:40:22.380       3.00716      0.312160       183.365       1.23750      -2.10460      -1.72990       182.623     -0.779581       16.4573
18-05-1997 00:41:54.380       3.13959      0.322219       183.361       1.35273      -2.43532      -1.41299       182.620     -0.767157       16.4574
18-05-1997 00:43:26.380       3.20404      0.235112       183.358       1.61299      -2.26033      -1.58258       182.617     -0.754623       16.4576
18-05-1997 00:44:58.380       3.30901      0.124771       183.355       1.84783      -2.22546      -1.60265       182.613     -0.741980       16.4577
18-05-1997 00:46:30.380       3.33019     0.0844786       183.352       1.83087      -2.29234      -1.57402       182.610     -0.729227       16.4579
18-05-1997 00:48:02.380       3.18909     0.0999188       183.349       1.69103      -2.27663      -1.45704       182.607     -0.716365       16.4580
18-05-1997 00:49:34.380       3.21515      0.256388       183.346       1.90381      -2.22836      -1.29839       182.604     -0.703395       16.4581
18-05-1997 00:51:06.380       3.09250      0.185675       183.342       2.07042      -2.01609      -1.08664       182.601     -0.690318       16.4582
18-05-1997 00:52:38.380       3.09434      0.166908       183.339       2.15262      -2.04096     -0.866402       182.598     -0.677133       16.4584
18-05-1997 00:54:10.380       3.07940      0.803016       183.336       1.80570      -2.31780     -0.457520       182.595     -0.663842       16.4585
18-05-1997 00:55:42.379       2.99433       1.22045       183.333       1.39668      -2.26813      0.624307       182.591     -0.650445       16.4586
18-05-1997 00:57:14.379       2.92188      0.367872       183.330       2.09839      -1.84067     -0.782491       182.588     -0.636942       16.4587
18-05-1997 00:58:46.379       2.88864      0.241897       183.327       1.90238      -2.03489     -0.726381       182.585     -0.623334       16.4588
18-05-1997 01:00:18.379       2.84021      0.152496       183.323       1.97695      -1.85930     -0.824492       182.582     -0.609621       16.4589
18-05-1997 01:01:50.379       2.83388      0.148509       183.320       1.86435      -1.88459     -0.992109       182.579     -0.595805       16.4589
18-05-1997 01:03:22.379       3.02633      0.622992       183.317       2.45583      -1.65309    -0.0939308       182.576     -0.581886       16.4590
18-05-1997 01:04:54.379       3.01357      0.111849       183.314       2.59718      -1.50041      0.273245       182.573     -0.567863       16.4591
18-05-1997 01:06:26.379       3.07825      0.129700       183.311       2.64153      -1.50070      0.482880       182.569     -0.553739       16.4591
18-05-1997 01:07:58.379       3.00321      0.154713       183.308       2.66427      -1.23714      0.607761       182.566     -0.539513       16.4592
18-05-1997 01:09:30.379       2.94580      0.150695       183.304       2.58786      -1.19769      0.726102       182.563     -0.525186       16.4592
18-05-1997 01:11:02.379       2.89715     0.0826271       183.301       2.55166      -1.14753      0.750218       182.560     -0.510758       16.4592
18-05-1997 01:12:34.379       2.90407     0.0931528       183.298       2.57278      -1.07918      0.801787       182.557     -0.496230       16.4593
18-05-1997 01:14:06.379       2.88786      0.204978       183.295       2.56111     -0.987970      0.874141       182.554     -0.481603       16.4593
18-05-1997 01:15:38.379       2.90416      0.153975       183.292       2.62855     -0.966897      0.753418       182.551     -0.466878       16.4593
18-05-1997 01:17:10.379       2.95835      0.199902       183.288       2.66279      -1.07187      0.690437       182.547     -0.452054       16.4592
18-05-1997 01:18:42.379       3.05633      0.357448       183.285       2.64362      -1.46336      0.293409       182.544     -0.437132       16.4592
18-05-1997 01:20:14.379       3.08058      0.160472       183.282       2.64699      -1.52448      0.371594       182.541     -0.422114       16.4592
18-05-1997 01:21:46.379       3.21639      0.155594       183.279       2.79212      -1.39544      0.761043       182.538     -0.406999       16.4591
18-05-1997 01:23:18.379       3.21960      0.100645       183.276       2.80053      -1.37079      0.796835       182.535     -0.391789       16.4591
18-05-1997 01:24:50.379       3.15281      0.138086       183.273       2.76737      -1.44695      0.413518       182.532     -0.376483       16.4590
18-05-1997 01:26:22.379       3.16519      0.338548       183.269       2.80266      -1.39827      0.310339       182.529     -0.361082       16.4589
18-05-1997 01:27:54.379       3.12856      0.146364       183.266       2.85516      -1.11638      0.610158       182.525     -0.345588       16.4588
18-05-1997 01:29:26.379       2.87727      0.525257       183.263       2.56303      -1.15421      0.385508       182.522     -0.330000       16.4587
18-05-1997 01:30:58.379       2.44897      0.749008       183.260      0.531810     -0.468622      -2.22291       182.519     -0.314320       16.4586
18-05-1997 01:32:30.379       3.19345      0.754419       183.257      -1.97712      0.466244      -2.36666       182.516     -0.298547       16.4585
18-05-1997 01:34:02.379       3.74493      0.478478       183.254      -2.64135      0.717683      -2.51814       182.513     -0.282683       16.4583
18-05-1997 01:35:34.379       4.01525      0.157256       183.250      -3.07692      0.551609      -2.51595       182.510     -0.266728       16.4582
18-05-1997 01:37:06.379       3.97075      0.168278       183.247      -2.94335      0.444784      -2.62286       182.507     -0.250683       16.4580
18-05-1997 01:38:38.379       3.53586      0.409058       183.244      -2.51146      0.174168      -2.46901       182.503     -0.234548       16.4578
18-05-1997 01:40:10.379       3.59037      0.303758       183.241      -2.48813      0.110050      -2.57432       182.500     -0.218325       16.4576
18-05-1997 01:41:42.379       3.60228      0.312150       183.238      -2.53906     0.0798193      -2.54552       182.497     -0.202012       16.4574
18-05-1997 01:43:14.379       3.92364      0.128178       183.235      -2.79614     -0.190365      -2.74328       182.494     -0.185613       16.4572
18-05-1997 01:44:46.379       3.88261      0.143679       183.231      -2.70652    -0.0578529      -2.78001       182.491     -0.169126       16.4569
18-05-1997 01:46:18.379       3.78080      0.318581       183.228      -2.60353      0.105341      -2.72209       182.488     -0.152552       16.4567
18-05-1997 01:47:50.379       3.78002      0.292649       183.225      -2.31584     0.0936360      -2.97241       182.484     -0.135893       16.4564
18-05-1997 01:49:22.379       3.78791      0.222666       183.222      -2.32395     0.0224180      -2.98315       182.481     -0.119149       16.4561
18-05-1997 01:50:54.379       3.81261      0.182812       183.219      -2.33718     0.0649567      -3.00639       182.478     -0.102320       16.4558
18-05-1997 01:52:26.379       3.84318      0.167997       183.216      -2.27670      0.214332      -3.08468       182.475    -0.0854081       16.4554
18-05-1997 01:53:58.379       3.77945      0.150491       183.212      -2.18464      0.285521      -3.06752       182.472    -0.0684125       16.4551
18-05-1997 01:55:30.379       3.78461      0.226178       183.209      -2.04155    -0.0984607      -3.17753       182.469    -0.0513345       16.4547
18-05-1997 01:57:02.379       3.81564      0.148685       183.206      -2.03100     -0.473180      -3.19215       182.466    -0.0341747       16.4543
18-05-1997 01:58:34.379       3.78555      0.219089       183.203      -1.99285     -0.328976      -3.19450       182.462    -0.0169338       16.4539
18-05-1997 02:00:06.379       3.71486      0.282486       183.200      -1.85236     -0.286812      -3.19511       182.459   0.000387551       16.4535
18-05-1997 02:01:38.379       3.71974      0.163528       183.197      -2.00377     -0.382220      -3.10647       182.456     0.0177887       16.4531
18-05-1997 02:03:10.379       3.64589      0.336903       183.193      -2.00701     -0.457029      -2.99200       182.453     0.0352689       16.4526
18-05-1997 02:04:42.379       3.57619      0.372491       183.190      -2.37667     -0.482492      -2.60280       182.450     0.0528275       16.4522
18-05-1997 02:06:14.379       3.82653      0.178897       183.187      -2.13622     -0.488728      -3.13281       182.447     0.0704638       16.4517
18-05-1997 02:07:46.379       3.85618      0.150599       183.184      -2.04388     -0.536936      -3.22257       182.444     0.0881771       16.4512
18-05-1997 02:09:18.379       3.77217      0.456626       183.181      -1.66214     -0.669716      -3.28831       182.440      0.105967       16.4506
18-05-1997 02:10:50.379       3.79457      0.192972       183.177      -1.36787     -0.841408      -3.43296       182.437      0.123832       16.4501
18-05-1997 02:12:22.379       3.82959      0.187731       183.174      -1.46737     -0.933184      -3.40722       182.434      0.141772       16.4495
18-05-1997 02:13:54.379       3.81177      0.196291       183.171      -1.47347     -0.858154      -3.40378       182.431      0.159787       16.4489
18-05-1997 02:15:26.379       3.84435      0.251453       183.168      -1.59760     -0.708187      -3.41540       182.428      0.177875       16.4483
18-05-1997 02:16:58.379       3.83826      0.195440       183.165      -1.57525     -0.736795      -3.41680       182.425      0.196035       16.4477
18-05-1997 02:18:30.379       3.82650      0.200220       183.162      -1.55987     -0.967420      -3.35231       182.422      0.214268       16.4470
18-05-1997 02:20:02.379       3.82040      0.194159       183.158      -1.86952      -1.04481      -3.15812       182.418      0.232572       16.4464
18-05-1997 02:21:34.379       3.76919      0.370227       183.155      -1.76042      -1.22137      -3.07944       182.415      0.250947       16.4457
18-05-1997 02:23:06.379       3.58972      0.232637       183.152      -1.69365      -1.29515      -2.87942       182.412      0.269392       16.4450
18-05-1997 02:24:38.379       3.60847      0.229812       183.149      -1.53409      -1.22696      -3.01857       182.409      0.287906       16.4442
18-05-1997 02:26:10.379       3.54951      0.231777       183.146      -1.64952      -1.27624      -2.86307       182.406      0.306489       16.4435
18-05-1997 02:27:42.379       3.55943      0.168133       183.143      -1.76250      -1.15444      -2.86470       182.403      0.325139       16.4427
18-05-1997 02:29:14.379       3.19264      0.339980       183.139      -1.59802     -0.941073      -2.57881       182.399      0.343856       16.4419
18-05-1997 02:30:46.379       2.99670       1.04733       183.136     -0.825797     -0.991312      -2.50278       182.396      0.362640       16.4411
18-05-1997 02:32:18.379       2.86884      0.737724       183.133      -1.20241    -0.0345029      -2.50152       182.393      0.381489       16.4402
18-05-1997 02:33:50.379       2.97880      0.568219       183.130      -1.14552      -1.16342      -2.42872       182.390      0.400404       16.4393
18-05-1997 02:35:22.379       2.87526       1.35078       183.127      -1.03682     -0.882749      -2.15201       182.387      0.419382       16.4384
18-05-1997 02:36:54.379       2.94624      0.479524       183.123      -1.25538      -1.99465      -1.70425       182.384      0.438423       16.4375
18-05-1997 02:38:26.379       2.72423      0.543261       183.120     -0.685970      -1.77870      -1.87315       182.381      0.457527       16.4366
18-05-1997 02:39:58.379       2.55036      0.492873       183.117       1.00893      -1.26350      -1.91235       182.377      0.476693       16.4356
18-05-1997 02:41:30.379       2.20325      0.901802       183.114     -0.243237     -0.401389      -1.96887       182.374      0.495920       16.4346
18-05-1997 02:43:02.379       2.37848      0.821582       183.111       1.54686     -0.986162      -1.28932       182.371      0.515208       16.4336
18-05-1997 02:44:34.379       2.32497      0.865012       183.108       1.44535     -0.811703      -1.40652       182.368      0.534555       16.4326
18-05-1997 02:46:06.379       2.41292      0.712018       183.104       1.50522      -1.07259      -1.38414       182.365      0.553961       16.4315
18-05-1997 02:47:38.379       2.46082      0.459103       183.101       1.63735     -0.872821      -1.55229       182.362      0.573425       16.4304
18-05-1997 02:49:10.379       2.52610      0.443452       183.098       1.92632     -0.842861      -1.33480       182.358      0.592946       16.4293
18-05-1997 02:50:42.379       2.75556      0.663674       183.095       1.62254     -0.990991      -1.88406       182.355      0.612524       16.4281
18-05-1997 02:52:14.379       2.50394      0.507541       183.092      0.957736     -0.561439      -2.19070       182.352      0.632157       16.4270
18-05-1997 02:53:46.379       2.69155      0.659609       183.088       1.22468     -0.240215      -2.29533       182.349      0.651846       16.4258
18-05-1997 02:55:18.379       2.76340      0.383370       183.085       1.42543     -0.558230      -2.27042       182.346      0.671588       16.4246
18-05-1997 02:56:50.379       3.10366      0.464105       183.082      0.971585     -0.656997      -2.83894       182.343      0.691385       16.4233
18-05-1997 02:58:22.379       3.32406      0.315885       183.079       1.10050     -0.878767      -2.99558       182.340      0.711233       16.4221
18-05-1997 02:59:54.379       3.27499      0.591561       183.076      0.120454     -0.243459      -3.21023       182.336      0.731134       16.4208
18-05-1997 03:01:26.379       3.25307      0.323773       183.073     -0.323854     -0.188315      -3.21547       182.333      0.751086       16.4194
18-05-1997 03:02:58.379       3.24823      0.260386       183.069     0.0232596     -0.200915      -3.23178       182.330      0.771088       16.4181
18-05-1997 03:04:30.379       3.28730      0.268627       183.066     0.0730564     -0.212616      -3.26893       182.327      0.791140       16.4167
18-05-1997 03:06:02.379       3.24052      0.318767       183.063     -0.304674    -0.0867144      -3.21027       182.324      0.811240       16.4153
18-05-1997 03:07:34.379       3.18789       2.40173       183.060       1.34073     -0.431644      -1.56192       182.321      0.831389       16.4139
18-05-1997 03:09:06.379       3.26677      0.123174       183.057       2.89221      -1.51438    -0.0208235       182.317      0.851584       16.4124
18-05-1997 03:10:38.379       3.09457       1.37358       183.054       2.45622      -1.19617     -0.542861       182.314      0.871826       16.4109
18-05-1997 03:12:10.379       2.79414      0.486408       183.050       2.27915     -0.467031      -1.47045       182.311      0.892114       16.4094
18-05-1997 03:13:42.379       2.82966      0.405155       183.047       2.37798     -0.481587      -1.40030       182.308      0.912446       16.4079
18-05-1997 03:15:14.379       2.80511      0.166144       183.044       2.38616     -0.679933      -1.29888       182.305      0.932822       16.4063
18-05-1997 03:16:46.379       2.77316      0.165727       183.041       2.51995     -0.670710     -0.929920       182.302      0.953241       16.4047
18-05-1997 03:18:18.379       2.75369      0.106660       183.038       2.56639     -0.652199     -0.749175       182.299      0.973703       16.4031
18-05-1997 03:19:50.379       2.74155     0.0768041       183.034       2.56334     -0.697301     -0.674206       182.295      0.994206       16.4014
18-05-1997 03:21:22.379       2.69136     0.0983875       183.031       2.51845     -0.707143     -0.626545       182.292       1.01475       16.3998
18-05-1997 03:22:54.379       2.68823     0.0837485       183.028       2.54542     -0.759864     -0.405352       182.289       1.03533       16.3981
18-05-1997 03:24:26.379       2.69410      0.101786       183.025       2.56017     -0.686017     -0.473151       182.286       1.05596       16.3963
18-05-1997 03:25:58.379       2.68708      0.189135       183.022       2.51886     -0.867317     -0.299002       182.283       1.07662       16.3945
18-05-1997 03:27:30.379       2.69208     0.0995885       183.019       2.49093     -0.983383     -0.257922       182.280       1.09732       16.3928
18-05-1997 03:29:02.379       2.72412      0.102938       183.015       2.51369      -1.01725     -0.241322       182.276       1.11805       16.3909
18-05-1997 03:30:34.379       2.71759      0.112473       183.012       2.51740     -0.973908     -0.296740       182.273       1.13882       16.3891
18-05-1997 03:32:06.379       2.58734     0.0956212       183.009       2.43623     -0.830196     -0.251907       182.270       1.15963       16.3872
18-05-1997 03:33:38.379       2.63508      0.181215       183.006       2.49748     -0.798409     -0.198666       182.267       1.18047       16.3853
18-05-1997 03:35:10.379       2.69299      0.139014       183.003       2.55004     -0.777712     -0.356996       182.264       1.20135       16.3834
18-05-1997 03:36:42.379       2.67865     0.0741688       182.999       2.58047     -0.689621     -0.192864       182.261       1.22225       16.3814
18-05-1997 03:38:14.379       2.55936      0.117962       182.996       2.46812     -0.634664     -0.222787       182.257       1.24319       16.3794
18-05-1997 03:39:46.379       2.45381      0.126431       182.993       2.37970     -0.561231     -0.195790       182.254       1.26416       16.3774
18-05-1997 03:41:18.379       2.37692     0.0702612       182.990       2.32090     -0.493946     -0.123793       182.251       1.28516       16.3753
18-05-1997 03:42:50.379       2.35604     0.0630229       182.987       2.31398     -0.430602    -0.0903953       182.248       1.30619       16.3732
18-05-1997 03:44:22.379       2.33471     0.0541504       182.983       2.29567     -0.420699    -0.0427391       182.245       1.32725       16.3711
18-05-1997 03:45:54.379       2.34618      0.107622       182.980       2.29096     -0.482720      0.114579       182.242       1.34833       16.3690
18-05-1997 03:47:26.379       2.32188     0.0546393       182.977       2.26332     -0.480726      0.187908       182.239       1.36944       16.3668
18-05-1997 03:48:58.379       2.38419      0.109864       182.974       2.32028     -0.453776      0.297123       182.235       1.39058       16.3646
18-05-1997 03:50:30.379       2.46964      0.122857       182.971       2.36428     -0.524822      0.473200       182.232       1.41174       16.3623
18-05-1997 03:52:02.379       2.51430      0.120854       182.968       2.35333     -0.488929      0.728939       182.229       1.43293       16.3601
18-05-1997 03:53:34.379       2.51592     0.0740930       182.964       2.33204     -0.477600      0.811883       182.226       1.45414       16.3578
18-05-1997 03:55:06.379       2.54023     0.0603870       182.961       2.41046     -0.452265      0.659670       182.223       1.47537       16.3555
18-05-1997 03:56:38.379       2.52541     0.0977596       182.958       2.38009     -0.481530      0.688307       182.220       1.49663       16.3531
18-05-1997 03:58:10.379       2.49013     0.0876071       182.955       2.32832     -0.399741      0.783181       182.216       1.51790       16.3507
18-05-1997 03:59:42.379       2.46542     0.0777192       182.952       2.23517     -0.352492      0.976293       182.213       1.53920       16.3483
18-05-1997 04:01:14.379       2.44748     0.0929094       182.948       2.15768     -0.330520       1.10344       182.210       1.56051       16.3459
18-05-1997 04:02:46.379       2.42218      0.113169       182.945       2.12748     -0.425143       1.07163       182.207       1.58185       16.3434
18-05-1997 04:04:18.379       2.49234     0.0923977       182.942       2.12886     -0.449193       1.21380       182.204       1.60320       16.3409
18-05-1997 04:05:50.379       2.29482      0.120928       182.939       1.90600     -0.388634       1.21484       182.201       1.62457       16.3384
18-05-1997 04:07:22.379       2.11895      0.124200       182.936       1.74298     -0.418109       1.12716       182.197       1.64595       16.3358
18-05-1997 04:08:54.379       2.11318      0.101443       182.933       1.76754     -0.427856       1.07459       182.194       1.66735       16.3332
18-05-1997 04:10:26.379       2.28844      0.197822       182.929       1.92679     -0.491533       1.13050       182.191       1.68876       16.3306
18-05-1997 04:11:58.379       2.54517     0.0971702       182.926       2.15318     -0.524995       1.25038       182.188       1.71019       16.3280
18-05-1997 04:13:30.379       2.55664     0.0736413       182.923       2.14585     -0.574203       1.26420       182.185       1.73163       16.3253
18-05-1997 04:15:02.379       2.54233      0.107367       182.920       2.13317     -0.521882       1.27828       182.182       1.75308       16.3226
18-05-1997 04:16:34.379       2.32931      0.103910       182.917       1.92826     -0.505624       1.20296       182.178       1.77454       16.3198
18-05-1997 04:18:06.379       2.51542     0.0854618       182.913       2.11849     -0.567472       1.22978       182.175       1.79601       16.3170
18-05-1997 04:19:38.379       2.46576     0.0879875       182.910       2.10395     -0.622106       1.12318       182.172       1.81749       16.3143
18-05-1997 04:21:10.379       2.43815     0.0967638       182.907       2.07254     -0.623432       1.11932       182.169       1.83898       16.3114
18-05-1997 04:22:42.379       2.41876     0.0827027       182.904       2.05442     -0.610023       1.11944       182.166       1.86048       16.3086
18-05-1997 04:24:14.379       2.37215      0.114001       182.901       2.00139     -0.619347       1.10826       182.163       1.88198       16.3057
18-05-1997 04:25:46.379       2.43485      0.107631       182.897       2.12115     -0.619725       1.01801       182.160       1.90349       16.3028
18-05-1997 04:27:18.379       2.45468      0.143203       182.894       2.18032     -0.607423      0.941828       182.156       1.92500       16.2998
18-05-1997 04:28:50.379       2.36731      0.328615       182.891       1.74787     -0.728099       1.38696       182.153       1.94652       16.2968
18-05-1997 04:30:22.379       2.46598      0.202100       182.888       2.05289     -0.664690       1.17724       182.150       1.96804       16.2938
18-05-1997 04:31:54.379       2.48038      0.160569       182.885       2.10034     -0.570576       1.17980       182.147       1.98956       16.2908
18-05-1997 04:33:26.379       2.52963      0.120975       182.882       2.17895     -0.510272       1.17390       182.144       2.01109       16.2877
18-05-1997 04:34:58.379       2.51293      0.156150       182.878       2.23152     -0.542356       1.00908       182.141       2.03261       16.2846
18-05-1997 04:36:30.379       2.38297     0.0894812       182.875       2.17648     -0.398093      0.881834       182.137       2.05414       16.2815
18-05-1997 04:38:02.379       2.36848     0.0825076       182.872       2.18853     -0.411361      0.803436       182.134       2.07566       16.2784
18-05-1997 04:39:34.379       2.38767     0.0920433       182.869       2.19087     -0.413917      0.850246       182.131       2.09718       16.2752
18-05-1997 04:41:06.379       2.43912     0.0822422       182.866       2.24383     -0.422388      0.855871       182.128       2.11870       16.2720
18-05-1997 04:42:38.379       2.48808     0.0736572       182.862       2.28383     -0.440274      0.881589       182.125       2.14022       16.2687
18-05-1997 04:44:10.379       2.49486     0.0630819       182.859       2.26423     -0.450057      0.944589       182.122       2.16173       16.2655
18-05-1997 04:45:42.379       2.48109     0.0607045       182.856       2.27451     -0.436371      0.888348       182.118       2.18324       16.2622
18-05-1997 04:47:14.379       2.47082     0.0641679       182.853       2.29934     -0.428916      0.794346       182.115       2.20474       16.2589
18-05-1997 04:48:46.379       2.45112     0.0822411       182.850       2.25739     -0.499631      0.810694       182.112       2.22623       16.2555
18-05-1997 04:50:18.379       2.46870     0.0733749       182.846       2.30696     -0.384250      0.787796       182.109       2.24772       16.2521
18-05-1997 04:51:50.379       2.47292     0.0627638       182.843       2.31382     -0.365364      0.790741       182.106       2.26920       16.2487
18-05-1997 04:53:22.379       2.45949     0.0767385       182.840       2.32327     -0.382416      0.707566       182.103       2.29067       16.2453
18-05-1997 04:54:54.379       2.44973     0.0739098       182.837       2.33726     -0.371030      0.629575       182.099       2.31213       16.2418
18-05-1997 04:56:26.379       2.42242     0.0752107       182.834       2.34967     -0.324142      0.487701       182.096       2.33357       16.2383
18-05-1997 04:57:58.379       2.43115     0.0690582       182.830       2.37369     -0.286220      0.437506       182.093       2.35501       16.2348
18-05-1997 04:59:30.379       2.43833     0.0860078       182.827       2.41253     -0.182564      0.293053       182.090       2.37643       16.2313
18-05-1997 05:01:02.379       2.40985     0.0799984       182.824       2.38925     -0.156181      0.263991       182.087       2.39784       16.2277
18-05-1997 05:02:34.379       2.41299     0.0613038       182.821       2.38394     -0.203372      0.308934       182.084       2.41923       16.2241
18-05-1997 05:04:06.379       2.38243     0.0621472       182.818       2.35417     -0.207199      0.297054       182.080       2.44061       16.2205
18-05-1997 05:05:38.379       2.37471     0.0638634       182.815       2.34628     -0.214346      0.292194       182.077       2.46198       16.2168
18-05-1997 05:07:10.379       2.35944     0.0708466       182.811       2.32975     -0.223517      0.292861       182.074       2.48332       16.2132
18-05-1997 05:08:42.379       2.32329     0.0645373       182.808       2.20521     -0.717205      0.130866       182.071       2.50465       16.2095
18-05-1997 05:10:14.379       2.34936      0.113290       182.805       2.32112     -0.177397      0.300192       182.068       2.52596       16.2057
18-05-1997 05:11:46.379       2.40913     0.0786638       182.802       2.34807     -0.240784      0.477163       182.065       2.54725       16.2020
18-05-1997 05:13:18.379       2.42680      0.164735       182.799       2.39089     -0.190117      0.335267       182.061       2.56852       16.1982
18-05-1997 05:14:50.379       2.33797     0.0723920       182.795       2.33379    -0.0712545      0.102692       182.058       2.58977       16.1944
18-05-1997 05:16:22.379       2.32898      0.210256       182.792       2.30528     -0.156081      0.224882       182.055       2.61100       16.1906
18-05-1997 05:17:54.379       2.41858     0.0973044       182.789       2.39785     -0.171075      0.252549       182.052       2.63221       16.1867
18-05-1997 05:19:26.379       2.28508     0.0889320       182.786       2.28116    -0.0172920      0.109030       182.049       2.65339       16.1828
18-05-1997 05:20:58.379       2.26632     0.0631336       182.783       2.26399    -0.0107009     0.0880139       182.046       2.67455       16.1789
18-05-1997 05:22:30.379       2.29672     0.0683635       182.779       2.29560    -0.0186948     0.0369423       182.042       2.69568       16.1750
18-05-1997 05:24:02.379       2.36765     0.0864240       182.776       2.36664    -0.0369189   -0.00691634       182.039       2.71679       16.1710
18-05-1997 05:25:34.379       2.29279     0.0992772       182.773       2.29130   -0.00172937    -0.0326187       182.036       2.73787       16.1671
18-05-1997 05:27:06.379       2.22337     0.0846685       182.770       2.21694      0.100584      0.115144       182.033       2.75892       16.1631
18-05-1997 05:28:38.379       2.23171      0.150232       182.767       2.22661     0.0856183    -0.0663670       182.030       2.77995       16.1590
18-05-1997 05:30:10.379       2.47581      0.122011       182.763       2.46708     0.0995938     -0.152001       182.027       2.80094       16.1550
18-05-1997 05:31:42.379       2.58124      0.185715       182.760       2.57094     0.0600642     -0.134920       182.023       2.82191       16.1509
18-05-1997 05:33:14.379       2.66547      0.171491       182.757       2.65635      0.135062    -0.0455241       182.020       2.84285       16.1468
18-05-1997 05:34:46.379       2.47549      0.230135       182.754       2.45792      0.192540    -0.0990900       182.017       2.86375       16.1427
18-05-1997 05:36:18.379       2.30627      0.200184       182.751       2.29699     0.0699719    -0.0247818       182.014       2.88462       16.1386
18-05-1997 05:37:50.379       2.20589      0.251954       182.747       2.17870      0.154507     -0.194931       182.011       2.90546       16.1344
18-05-1997 05:39:22.379       2.21659      0.291972       182.744       2.18195      0.150549     -0.222470       182.007       2.92626       16.1302
18-05-1997 05:40:54.379       2.26269      0.324063       182.741       2.20703      0.136441     -0.358513       182.004       2.94703       16.1260
18-05-1997 05:42:26.379       2.51458      0.197947       182.738       2.49929      0.165203     -0.127323       182.001       2.96777       16.1218
18-05-1997 05:43:58.379       2.53738      0.150291       182.735       2.49735      0.124721      0.407293       181.998       2.98847       16.1176
18-05-1997 05:45:30.379       2.65651      0.187251       182.732       2.58449    0.00560147      0.586995       181.995       3.00913       16.1133
18-05-1997 05:47:02.379       2.81087      0.564710       182.728       2.71172    -0.0905285      0.477424       181.992       3.02975       16.1090
18-05-1997 05:48:34.379       2.90544      0.344080       182.725       2.79555    -0.0917912      0.708230       181.988       3.05034       16.1047
18-05-1997 05:50:06.379       2.89801      0.185927       182.722       2.85533     0.0382514      0.459667       181.985       3.07089       16.1004
18-05-1997 05:51:38.379       2.83088      0.121975       182.719       2.81175    0.00789817      0.306766       181.982       3.09139       16.0960
18-05-1997 05:53:10.379       2.81440      0.187117       182.716       2.77337      0.131309      0.422685       181.979       3.11186       16.0917
18-05-1997 05:54:42.379       2.83674      0.307692       182.712       2.80118    -0.0346311      0.325206       181.976       3.13228       16.0873
18-05-1997 05:56:14.379       2.87904      0.247585       182.709       2.85417      0.232098      0.170433       181.973       3.15266       16.0829
18-05-1997 05:57:46.378       2.77341      0.145801       182.706       2.74028      0.226481      0.336472       181.969       3.17300       16.0785
18-05-1997 05:59:18.378       2.59599      0.158695       182.703       2.55519      0.150507      0.406531       181.966       3.19329       16.0740
