-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
51206.25    -0.199159    -0.065406     0.222837
51206.50    -0.144480    -0.000581     0.090957
51206.75    -0.113082    -0.043889     0.181269
51207.00    -0.115362    -0.064993     0.174991
51207.25    -0.168682    -0.021618     0.201152
51207.50    -0.124381     0.034109    -0.043876
51207.75    -0.086437    -0.019052    -0.057547
51208.00    -0.074597    -0.059929    -0.159314
51208.25    -0.095594    -0.012703    -0.133228
51208.50    -0.010643     0.033354    -0.301313
51208.75     0.080740    -0.000542    -0.232147
51209.00     0.082551    -0.028197    -0.246379
51209.25     0.049574     0.020080    -0.133385
51209.50     0.080473     0.051979    -0.252739
51209.75     0.098177    -0.017768    -0.140533
51210.00     0.082096    -0.093536    -0.135967
51210.25     0.021967    -0.094659    -0.009928
51210.50     0.060704    -0.090402    -0.125337
51210.75     0.062140    -0.160582    -0.011901
51211.00     0.020584    -0.226358    -0.011071
51211.25    -0.073107    -0.203440     0.175090
51211.50    -0.056961    -0.200562     0.100595
51211.75    -0.052399    -0.262187     0.233206
51212.00    -0.081487    -0.311011     0.217883
51212.25    -0.114476    -0.264001     0.352312
51212.50    -0.039889    -0.173255     0.249775
51212.75     0.034050    -0.174401     0.446747
51213.00     0.035467    -0.158136     0.507930
51213.25    -0.053095    -0.067030     0.679317
51213.50    -0.060421     0.040150     0.601581
51213.75    -0.098497     0.042930     0.731627
51214.00    -0.165798     0.069649     0.684172
51214.25    -0.266710     0.159767     0.701997
51214.50    -0.285973     0.219022     0.431385
51214.75    -0.296080     0.160326     0.421549
51215.00    -0.342867     0.075198     0.377600
51215.25    -0.395431     0.078316     0.491795
51215.50    -0.316789     0.082478     0.413083
51215.75    -0.233796     0.003402     0.535382
51216.00    -0.224755    -0.075537     0.536235
51216.25    -0.266624    -0.084836     0.600470
51216.50    -0.204803    -0.088800     0.480137
51216.75    -0.176340    -0.163308     0.517388
51217.00    -0.203479    -0.222459     0.445695
51217.25    -0.269993    -0.193075     0.498685
51217.50    -0.224159    -0.146502     0.403900
51217.75    -0.200543    -0.180146     0.506157
51218.00    -0.208264    -0.197014     0.489830
51218.25    -0.261013    -0.134708     0.618605
51218.50    -0.253864    -0.071932     0.409362
51218.75    -0.237981    -0.119775     0.475377
51219.00    -0.242756    -0.164674     0.453118
51219.25    -0.251325    -0.147669     0.558162
51219.50    -0.127222    -0.091736     0.464609
51219.75    -0.035851    -0.143606     0.560197
51220.00     0.006775    -0.173267     0.548939
51220.25    -0.045995    -0.149223     0.600670
51220.50    -0.019939    -0.125013     0.405400
51220.75    -0.018996    -0.186088     0.407829
51221.00    -0.058360    -0.227378     0.378776
51221.25    -0.152069    -0.188207     0.458290
51221.50    -0.152485    -0.143318     0.334902
51221.75    -0.165691    -0.166874     0.410661
51222.00    -0.175049    -0.175830     0.408555
51222.25    -0.255268    -0.114781     0.518651
51222.50    -0.250802    -0.042430     0.328571
51222.75    -0.228948    -0.060104     0.395315
51223.00    -0.241410    -0.081525     0.342743
51223.25    -0.325322    -0.040938     0.406417
51223.50    -0.288853    -0.000787     0.254072
51223.75    -0.267483    -0.065623     0.358729
51224.00    -0.267752    -0.126169     0.322283
51224.25    -0.278373    -0.085507     0.438083
51224.50    -0.222670    -0.034103     0.289126
51224.75    -0.167628    -0.077226     0.385208
51225.00    -0.169355    -0.108117     0.412431
51225.25    -0.223684    -0.065497     0.520745
51225.50    -0.169089    -0.027886     0.370530
51225.75    -0.114827    -0.075814     0.484810
51226.00    -0.124415    -0.127684     0.477232
51226.25    -0.182676    -0.089654     0.604153
51226.50    -0.147230    -0.094699     0.504562
51226.75    -0.091186    -0.168306     0.615017
51227.00    -0.098107    -0.247174     0.576459
51227.25    -0.145984    -0.197847     0.640686
51227.50    -0.099824    -0.168236     0.436779
51227.75    -0.089321    -0.220641     0.497772
51228.00    -0.135472    -0.268493     0.450855
51228.25    -0.222144    -0.216501     0.534916
51228.50    -0.187896    -0.139276     0.345777
51228.75    -0.161793    -0.137381     0.346118
51229.00    -0.184025    -0.120310     0.262293
51229.25    -0.231975    -0.023198     0.351533
51229.50    -0.200343     0.064088     0.162028
51229.75    -0.171641     0.045674     0.191675
51230.00    -0.208634     0.033406     0.128405
51230.25    -0.257981     0.099579     0.238150
51230.50    -0.234336     0.161270     0.125635
51230.75    -0.217160     0.108437     0.183666
51231.00    -0.257411     0.056717     0.216190
51231.25    -0.332214     0.087372     0.293953
51231.50    -0.281404     0.106779     0.157730
51231.75    -0.275331     0.059977     0.223168
51232.00    -0.315547     0.003198     0.225602
51232.25    -0.382630     0.036151     0.352098
51232.50    -0.296278     0.056580     0.255688
51232.75    -0.236247     0.003439     0.324760
51233.00    -0.223435    -0.047228     0.271270
51233.25    -0.257014    -0.019659     0.340080
51233.50    -0.181322    -0.010137     0.179151
51233.75    -0.095609    -0.087278     0.275365
51234.00    -0.066213    -0.156026     0.247747
51234.25    -0.083731    -0.137840     0.327364
51234.50    -0.019583    -0.111595     0.216055
51234.75     0.000687    -0.174876     0.387345
51235.00    -0.015592    -0.215490     0.497740
51235.25    -0.098796    -0.192304     0.631544
51235.50    -0.081762    -0.166349     0.505479
51235.75    -0.104511    -0.220243     0.532298
51236.00    -0.152587    -0.267359     0.420347
51236.25    -0.234839    -0.232736     0.416340
51236.50    -0.213816    -0.219111     0.186981
51236.75    -0.172212    -0.260453     0.227138
51237.00    -0.177050    -0.294250     0.166258
51237.25    -0.246232    -0.246810     0.155441
51237.50    -0.217644    -0.228570    -0.065001
51237.75    -0.201084    -0.271751    -0.053313
51238.00    -0.221847    -0.305279    -0.121827
51238.25    -0.325333    -0.248433    -0.100124
51238.50    -0.314566    -0.207726    -0.279414
51238.75    -0.292969    -0.210883    -0.172325
51239.00    -0.325585    -0.209289    -0.167311
51239.25    -0.359037    -0.118646    -0.007841
51239.50    -0.306288    -0.032119    -0.137647
51239.75    -0.250800    -0.019401    -0.047202
51240.00    -0.266617    -0.020616    -0.106202
51240.25    -0.302803     0.020703    -0.030694
51240.50    -0.256712     0.039656    -0.213160
51240.75    -0.193220    -0.025016    -0.165607
51241.00    -0.166207    -0.093267    -0.222135
51241.25    -0.176503    -0.054881    -0.181806
51241.50    -0.076802    -0.027596    -0.332005
51241.75     0.018202    -0.078411    -0.224360
51242.00     0.083554    -0.129528    -0.226876
51242.25     0.113812    -0.054906    -0.150759
51242.50     0.245713     0.010703    -0.292648
51242.75     0.389744     0.008476    -0.193258
51243.00     0.440924    -0.013761    -0.202512
51243.25     0.447611     0.023569    -0.123330
51243.50     0.541132     0.064986    -0.223410
51243.75     0.624552     0.024556    -0.140554
51244.00     0.608891    -0.005170    -0.167300
51244.25     0.549643     0.051495    -0.143002
51244.50     0.576241     0.077369    -0.354844
51244.75     0.587388     0.037694    -0.278317
51245.00     0.542853    -0.017464    -0.293794
51245.25     0.489454     0.019648    -0.225803
51245.50     0.521317     0.037325    -0.313802
51245.75     0.530990    -0.027255    -0.205401
51246.00     0.467185    -0.095465    -0.194145
51246.25     0.374639    -0.040200    -0.064012
51246.50     0.394423    -0.014344    -0.157541
51246.75     0.406404    -0.054676    -0.019229
51247.00     0.363641    -0.103698    -0.035756
51247.25     0.283815    -0.035904     0.075989
51247.50     0.321984     0.031481    -0.025551
51247.75     0.359213     0.010911     0.066002
51248.00     0.322094    -0.029596     0.015769
51248.25     0.274697     0.037322     0.091397
51248.50     0.328068     0.094206    -0.079703
51248.75     0.369346     0.061480     0.000967
51249.00     0.329755     0.008218    -0.038791
51249.25     0.252557     0.048531    -0.008288
51249.50     0.286523     0.061358    -0.210712
51249.75     0.350233     0.006246    -0.130183
51250.00     0.321285    -0.056059    -0.150346
51250.25     0.279298    -0.006072    -0.032405
51250.50     0.330149     0.014968    -0.176922
51250.75     0.358418    -0.037917    -0.033148
51251.00     0.298732    -0.102993    -0.048244
51251.25     0.192061    -0.080015     0.041499
51251.50     0.197128    -0.066299    -0.142895
51251.75     0.183197    -0.112795    -0.068402
51252.00     0.112149    -0.173596    -0.147724
51252.25     0.005096    -0.152785    -0.100952
51252.50     0.013916    -0.143149    -0.320852
51252.75     0.034208    -0.200867    -0.255872
51253.00     0.008348    -0.237189    -0.331584
51253.25    -0.041860    -0.185758    -0.229503
51253.50     0.023546    -0.154225    -0.366394
51253.75     0.100952    -0.197630    -0.237635
51254.00     0.121430    -0.234114    -0.268984
51254.25     0.083064    -0.161714    -0.216394
51254.50     0.161004    -0.108142    -0.349078
51254.75     0.232172    -0.130234    -0.194135
51255.00     0.218017    -0.159547    -0.173030
51255.25     0.153048    -0.091322    -0.098020
51255.50     0.201260    -0.037754    -0.209230
51255.75     0.238175    -0.048053    -0.092982
51256.00     0.181328    -0.069437    -0.089788
51256.25     0.115011     0.005570    -0.006762
51256.50     0.152468     0.069582    -0.173863
51256.75     0.185172     0.068728    -0.039219
51257.00     0.125981     0.054167    -0.079683
51257.25     0.036047     0.124241     0.049251
51257.50     0.044154     0.177906    -0.129080
51257.75     0.048102     0.158924    -0.013622
51258.00    -0.036322     0.120297    -0.021702
51258.25    -0.128791     0.170385     0.113990
51258.50    -0.104806     0.196795    -0.028995
51258.75    -0.069377     0.152437     0.078413
51259.00    -0.075426     0.071769     0.037264
51259.25    -0.089318     0.102550     0.110125
51259.50     0.014122     0.111746    -0.006337
51259.75     0.076246     0.059160     0.112906
51260.00     0.072829    -0.000421     0.142467
51260.25     0.028217     0.062542     0.257141
51260.50     0.115847     0.098716     0.163809
51260.75     0.193753     0.064687     0.281461
51261.00     0.241472     0.017932     0.294446
51261.25     0.222780     0.067832     0.382936
51261.50     0.277617     0.100409     0.241052
51261.75     0.311179     0.063185     0.354449
51262.00     0.278480    -0.006163     0.348722
51262.25     0.162038     0.015177     0.444507
51262.50     0.170627    -0.008500     0.252550
51262.75     0.201243    -0.084112     0.430604
51263.00     0.182731    -0.176061     0.457962
51263.25     0.111702    -0.155665     0.577043
51263.50     0.115211    -0.138559     0.457726
51263.75     0.128436    -0.177648     0.646331
51264.00     0.092472    -0.222816     0.683212
51264.25     0.032803    -0.150154     0.788425
51264.50     0.098098    -0.110965     0.645042
51264.75     0.167704    -0.153775     0.729430
51265.00     0.187922    -0.208881     0.679783
51265.25     0.139334    -0.146602     0.687929
51265.50     0.222748    -0.111205     0.504618
51265.75     0.263708    -0.133655     0.594248
51266.00     0.200957    -0.167490     0.519255
51266.25     0.061669    -0.096721     0.493725
51266.50     0.046643    -0.064887     0.264160
51266.75     0.015073    -0.117691     0.348344
51267.00    -0.045152    -0.200402     0.210748
51267.25    -0.103760    -0.167753     0.264318
51267.50    -0.003331    -0.139119     0.098187
51267.75     0.085346    -0.185374     0.300151
51268.00     0.118555    -0.246594     0.334736
51268.25     0.110388    -0.200250     0.467888
51268.50     0.200777    -0.176941     0.348464
51268.75     0.242984    -0.206499     0.497604
51269.00     0.278926    -0.236025     0.523261
51269.25     0.235922    -0.173445     0.584499
51269.50     0.313295    -0.123671     0.360859
51269.75     0.371613    -0.140426     0.468349
51270.00     0.355656    -0.164627     0.414520
51270.25     0.313463    -0.074564     0.517687
51270.50     0.388281    -0.014897     0.331032
51270.75     0.437643    -0.028936     0.450316
51271.00     0.411596    -0.062430     0.391336
51271.25     0.324318     0.009017     0.423087
51271.50     0.353374     0.054940     0.185743
51271.75     0.333019     0.016602     0.236560
51272.00     0.278365    -0.024235     0.163699
51272.25     0.169354     0.032408     0.203188
51272.50     0.170326     0.084271     0.039258
51272.75     0.171184     0.059375     0.175967
51273.00     0.109148     0.017690     0.160659
51273.25     0.011469     0.074422     0.184485
51273.50     0.025207     0.105148     0.007595
51273.75     0.034755     0.041997     0.121289
51274.00     0.003934    -0.030331     0.144902
51274.25    -0.039492     0.017834     0.253156
51274.50     0.012658     0.052549     0.188560
51274.75     0.062598     0.007100     0.397780
51275.00     0.052654    -0.051619     0.499444
51275.25     0.012098     0.006277     0.627018
51275.50     0.099530     0.035761     0.513233
51275.75     0.155957     0.005670     0.693057
51276.00     0.155250    -0.053963     0.654883
51276.25     0.132553    -0.010983     0.695068
51276.50     0.246710     0.031051     0.493021
51276.75     0.311267    -0.009619     0.576679
51277.00     0.304141    -0.058224     0.533038
51277.25     0.274088    -0.004519     0.589781
51277.50     0.342098     0.060389     0.386129
51277.75     0.387926     0.040570     0.494062
51278.00     0.408904     0.019332     0.440770
51278.25     0.317217     0.087824     0.428538
51278.50     0.343843     0.136839     0.216402
51278.75     0.315255     0.101970     0.263941
51279.00     0.249056     0.062113     0.235439
51279.25     0.105044     0.114035     0.262191
51279.50     0.093818     0.157583     0.081938
51279.75     0.106591     0.113910     0.239676
51280.00     0.086199     0.065526     0.253211
51280.25     0.037153     0.129321     0.394671
51280.50     0.147039     0.190689     0.318795
51280.75     0.202964     0.154099     0.489332
51281.00     0.181000     0.091355     0.468590
51281.25     0.137507     0.148320     0.505905
51281.50     0.224883     0.187653     0.316518
51281.75     0.275072     0.137287     0.453838
51282.00     0.298263     0.055291     0.427323
51282.25     0.271070     0.074390     0.471960
51282.50     0.341971     0.090651     0.266122
51282.75     0.365900     0.036974     0.318094
51283.00     0.338395    -0.031441     0.200285
51283.25     0.210292    -0.008865     0.124106
51283.50     0.247092    -0.000512    -0.072920
51283.75     0.255480    -0.046867     0.037196
51284.00     0.194024    -0.121268     0.006576
51284.25     0.099343    -0.090445     0.132072
51284.50     0.116485    -0.079230     0.018608
51284.75     0.137595    -0.109141     0.124840
51285.00     0.118917    -0.135040     0.142590
51285.25     0.069644    -0.050088     0.232148
51285.50     0.141204    -0.001179     0.109456
51285.75     0.183044    -0.016330     0.229877
51286.00     0.216293    -0.034421     0.233882
51286.25     0.221377     0.030341     0.334651
51286.50     0.320711     0.076096     0.241211
51286.75     0.377387     0.049670     0.346342
51287.00     0.368635     0.017914     0.324433
51287.25     0.303839     0.078235     0.409498
51287.50     0.341942     0.125574     0.295164
51287.75     0.343222     0.083212     0.406373
51288.00     0.282367     0.010391     0.368196
51288.25     0.192271     0.022519     0.329422
51288.50     0.251535     0.014705     0.110826
51288.75     0.310796    -0.075236     0.135193
51289.00     0.334463    -0.184541     0.091329
51289.25     0.313446    -0.182333     0.114034
51289.50     0.419351    -0.167492    -0.009600
51289.75     0.488168    -0.209236     0.139174
51290.00     0.517745    -0.244574     0.198809
51290.25     0.500591    -0.147331     0.310611
51290.50     0.598569    -0.052417     0.175887
51290.75     0.675035    -0.013252     0.334121
51291.00     0.697512     0.000115     0.325576
51291.25     0.616787     0.094646     0.336770
51291.50     0.673454     0.161030     0.162980
51291.75     0.694728     0.118668     0.281370
51292.00     0.701598     0.064965     0.303914
51292.25     0.648084     0.093968     0.398879
51292.50     0.713720     0.106924     0.257842
51292.75     0.697816     0.021258     0.390319
51293.00     0.635733    -0.060035     0.390223
51293.25     0.536784    -0.036243     0.546666
51293.50     0.563627    -0.033431     0.487181
51293.75     0.622232    -0.079717     0.774752
51294.00     0.604320    -0.112813     0.817084
51294.25     0.556429    -0.054665     0.888149
51294.50     0.623606     0.004381     0.761622
51294.75     0.654836    -0.026646     0.857124
51295.00     0.608709    -0.051380     0.732950
51295.25     0.528358     0.028145     0.672629
51295.50     0.600702     0.111670     0.442609
51295.75     0.653470     0.098223     0.524463
51296.00     0.631633     0.071662     0.459458
51296.25     0.605912     0.137945     0.480445
51296.50     0.697433     0.209144     0.326075
51296.75     0.738941     0.181253     0.492033
51297.00     0.708224     0.162088     0.532304
51297.25     0.614852     0.213252     0.536774
51297.50     0.662851     0.254602     0.354169
51297.75     0.694215     0.204579     0.485804
51298.00     0.645878     0.138426     0.512208
51298.25     0.525820     0.155800     0.504446
51298.50     0.544374     0.158054     0.350628
51298.75     0.521533     0.081390     0.478973
51299.00     0.458069    -0.018971     0.512753
51299.25     0.315100     0.004991     0.518495
51299.50     0.296834     0.005168     0.343777
51299.75     0.254632    -0.063171     0.433811
51300.00     0.178233    -0.127203     0.463505
51300.25     0.107156    -0.098251     0.501651
51300.50     0.147645    -0.079261     0.352309
51300.75     0.210430    -0.105908     0.443407
51301.00     0.234728    -0.136528     0.390332
51301.25     0.212168    -0.078368     0.429130
51301.50     0.315081    -0.055293     0.288321
51301.75     0.373329    -0.121883     0.386545
51302.00     0.360063    -0.196317     0.287769
51302.25     0.334695    -0.162423     0.331125
51302.50     0.424592    -0.121338     0.130364
51302.75     0.481678    -0.173901     0.240127
51303.00     0.503078    -0.210528     0.181227
51303.25     0.484518    -0.137167     0.199135
51303.50     0.556328    -0.074499     0.031143
51303.75     0.623772    -0.091749     0.131096
51304.00     0.622587    -0.108647     0.131086
51304.25     0.574906    -0.043982     0.187938
51304.50     0.623129     0.004610     0.078684
51304.75     0.658260    -0.027656     0.241927
51305.00     0.652458    -0.070872     0.316322
51305.25     0.574786    -0.015372     0.428003
51305.50     0.660940     0.038042     0.456934
51305.75     0.695292     0.006698     0.590117
51306.00     0.649117    -0.051273     0.611720
51306.25     0.546524    -0.004881     0.618640
51306.50     0.583998     0.022106     0.481109
51306.75     0.574493    -0.030675     0.574518
51307.00     0.552794    -0.094774     0.555683
51307.25     0.443191    -0.055918     0.509476
51307.50     0.482964    -0.010762     0.305030
51307.75     0.493846    -0.038741     0.389127
51308.00     0.468281    -0.067633     0.368427
51308.25     0.379158    -0.008988     0.385614
51308.50     0.393025     0.056382     0.230054
51308.75     0.400739     0.043528     0.358153
51309.00     0.322409     0.026828     0.354649
51309.25     0.242614     0.084819     0.403477
51309.50     0.239874     0.141130     0.245796
51309.75     0.226649     0.087647     0.322135
51310.00     0.175342     0.037376     0.270155
51310.25     0.047365     0.062905     0.215767
51310.50     0.069577     0.076600     0.003030
51310.75     0.081744     0.017727     0.087950
51311.00     0.045710    -0.038446     0.035186
51311.25     0.044020     0.013945     0.126171
51311.50     0.159388     0.083134     0.031414
51311.75     0.219791     0.087679     0.193834
51312.00     0.270338     0.102212     0.306225
51312.25     0.257699     0.212528     0.463784
51312.50     0.352936     0.292529     0.397744
51312.75     0.429278     0.270764     0.574810
51313.00     0.421623     0.231198     0.526228
51313.25     0.382785     0.244075     0.558070
51313.50     0.467453     0.241235     0.391227
51313.75     0.554507     0.150692     0.498419
51314.00     0.574493     0.068235     0.499319
51314.25     0.556723     0.093211     0.592840
51314.50     0.649401     0.113570     0.434516
51314.75     0.728652     0.074887     0.558267
51315.00     0.740982     0.034528     0.554122
51315.25     0.668745     0.112689     0.630247
51315.50     0.712569     0.174942     0.524055
51315.75     0.743878     0.153637     0.662122
51316.00     0.724148     0.116580     0.675644
51316.25     0.659799     0.180452     0.733655
51316.50     0.701186     0.217663     0.569164
51316.75     0.717249     0.186910     0.663971
51317.00     0.653049     0.161337     0.621942
51317.25     0.556181     0.215247     0.638889
51317.50     0.542344     0.251234     0.461926
51317.75     0.566495     0.194924     0.591446
51318.00     0.477741     0.141303     0.484538
51318.25     0.352739     0.177545     0.392378
51318.50     0.354949     0.217939     0.201318
51318.75     0.349846     0.179562     0.218691
51319.00     0.301402     0.131970     0.178520
51319.25     0.250475     0.182366     0.161438
51319.50     0.287149     0.223127    -0.003278
51319.75     0.360339     0.175452     0.119820
51320.00     0.354290     0.111539     0.154000
51320.25     0.290585     0.131732     0.154599
51320.50     0.327380     0.152316     0.035660
51320.75     0.367559     0.085879     0.115732
51321.00     0.357237     0.009829     0.099699
51321.25     0.284211     0.030113     0.106968
51321.50     0.347784     0.054638    -0.004380
51321.75     0.381134     0.008110     0.139432
51322.00     0.362130    -0.033780     0.175594
51322.25     0.260844     0.013309     0.253556
51322.50     0.288376     0.063911     0.134796
51322.75     0.282218     0.025793     0.244337
51323.00     0.260227     0.012375     0.237450
51323.25     0.193948     0.048366     0.301899
51323.50     0.256593     0.091122     0.165892
51323.75     0.281459     0.017874     0.264748
51324.00     0.223926    -0.060774     0.252450
51324.25     0.118709    -0.040822     0.232739
51324.50     0.134677    -0.032037     0.089044
51324.75     0.141883    -0.092929     0.211520
51325.00     0.110921    -0.153431     0.176740
51325.25     0.001855    -0.113808     0.218569
51325.50     0.015561    -0.084543     0.099884
51325.75    -0.010184    -0.121910     0.218996
51326.00    -0.076395    -0.149152     0.163208
51326.25    -0.161626    -0.062964     0.194020
51326.50    -0.138858     0.022813     0.024007
51326.75    -0.089368     0.021152     0.219976
51327.00    -0.099879     0.013568     0.247160
51327.25    -0.154930     0.099029     0.299259
51327.50    -0.072802     0.175457     0.153758
51327.75     0.011677     0.156021     0.319711
51328.00     0.013264     0.125803     0.333058
51328.25    -0.020547     0.161016     0.401739
51328.50     0.034676     0.183457     0.251870
51328.75     0.048939     0.108930     0.311262
51329.00    -0.004907     0.017874     0.223512
51329.25    -0.054925     0.028724     0.216234
51329.50     0.007533     0.029742     0.059174
51329.75     0.067222    -0.039949     0.175647
51330.00     0.082371    -0.095036     0.223596
51330.25     0.027997    -0.057676     0.241031
51330.50     0.073226    -0.028433     0.071643
51330.75     0.090825    -0.059604     0.146872
51331.00     0.065658    -0.100298     0.117548
51331.25    -0.009904    -0.042338     0.103835
51331.50     0.033773     0.004682    -0.050819
51331.75     0.072769    -0.020256     0.062421
51332.00     0.068295    -0.035428     0.100024
51332.25     0.004460     0.023059     0.189885
51332.50     0.046779     0.088240     0.109884
51332.75     0.074072     0.067198     0.258535
51333.00     0.055435     0.048417     0.295139
51333.25    -0.016399     0.100380     0.289427
51333.50    -0.001434     0.122131     0.123568
51333.75     0.008458     0.045986     0.204858
51334.00    -0.052846    -0.036947     0.190265
51334.25    -0.171015    -0.026183     0.158683
51334.50    -0.171371    -0.011058     0.007123
51334.75    -0.183263    -0.069990     0.089657
51335.00    -0.231451    -0.129594     0.070518
51335.25    -0.327988    -0.101355     0.009735
51335.50    -0.278307    -0.082674    -0.186949
51335.75    -0.234927    -0.133018    -0.101381
51336.00    -0.207486    -0.182401    -0.104350
51336.25    -0.258376    -0.135225    -0.100017
51336.50    -0.191630    -0.089215    -0.202162
51336.75    -0.136566    -0.127361    -0.082201
51337.00    -0.125522    -0.166229    -0.074839
51337.25    -0.198262    -0.100189    -0.043336
51337.50    -0.168034    -0.051576    -0.219859
51337.75    -0.153209    -0.084703    -0.108508
51338.00    -0.194348    -0.128287    -0.125470
51338.25    -0.272005    -0.068598    -0.103376
51338.50    -0.224552    -0.001880    -0.252010
51338.75    -0.206509    -0.038229    -0.123901
51339.00    -0.239002    -0.085858    -0.149761
51339.25    -0.303289    -0.035288    -0.166986
51339.50    -0.268359     0.005620    -0.361386
51339.75    -0.248205    -0.027812    -0.308615
51340.00    -0.289967    -0.087473    -0.342799
51340.25    -0.365477    -0.047016    -0.391294
51340.50    -0.319377    -0.020999    -0.574725
51340.75    -0.282287    -0.049972    -0.427413
51341.00    -0.317947    -0.079905    -0.348052
51341.25    -0.384336    -0.003956    -0.236260
51341.50    -0.364516     0.075351    -0.351966
51341.75    -0.352449     0.073222    -0.238351
51342.00    -0.403826     0.059632    -0.260437
51342.25    -0.510151     0.111818    -0.214910
51342.50    -0.460202     0.134583    -0.395263
51342.75    -0.437170     0.074828    -0.280913
51343.00    -0.451537     0.012964    -0.299839
51343.25    -0.535412     0.034038    -0.290483
51343.50    -0.496182     0.039678    -0.433829
51343.75    -0.504598    -0.027400    -0.316286
51344.00    -0.589643    -0.093979    -0.349171
51344.25    -0.711020    -0.063096    -0.295020
51344.50    -0.699472    -0.064031    -0.414863
51344.75    -0.653860    -0.108241    -0.271804
51345.00    -0.685163    -0.162087    -0.278632
51345.25    -0.759165    -0.089659    -0.225795
51345.50    -0.715383    -0.040199    -0.307738
51345.75    -0.677255    -0.072361    -0.152511
51346.00    -0.707653    -0.111033    -0.177863
51346.25    -0.772447    -0.031961    -0.153369
51346.50    -0.712991     0.036417    -0.323689
51346.75    -0.659587     0.003672    -0.203835
51347.00    -0.647040    -0.051932    -0.239632
51347.25    -0.672763    -0.014913    -0.262236
51347.50    -0.591952     0.021327    -0.432722
51347.75    -0.551165    -0.039683    -0.393919
51348.00    -0.559256    -0.108467    -0.425430
51348.25    -0.639870    -0.082043    -0.458371
51348.50    -0.596802    -0.062601    -0.579629
51348.75    -0.546739    -0.111114    -0.473301
51349.00    -0.541443    -0.142439    -0.458649
51349.25    -0.572803    -0.084503    -0.396513
51349.50    -0.503902    -0.029609    -0.508466
51349.75    -0.441230    -0.052934    -0.362048
51350.00    -0.421851    -0.096275    -0.377439
51350.25    -0.483881    -0.040728    -0.393489
51350.50    -0.379796    -0.018857    -0.516350
51350.75    -0.299251    -0.064036    -0.401489
51351.00    -0.274938    -0.113641    -0.355528
51351.25    -0.310546    -0.076396    -0.299599
51351.50    -0.232895    -0.042467    -0.419285
51351.75    -0.185740    -0.067578    -0.295302
51352.00    -0.159523    -0.106612    -0.292586
51352.25    -0.229508    -0.053587    -0.276880
51352.50    -0.187064    -0.019663    -0.416301
51352.75    -0.169514    -0.062210    -0.365706
51353.00    -0.181484    -0.111889    -0.409155
51353.25    -0.286613    -0.060462    -0.418622
51353.50    -0.256619    -0.018350    -0.526128
51353.75    -0.250550    -0.048184    -0.399057
51354.00    -0.281173    -0.093332    -0.376286
51354.25    -0.337463    -0.042741    -0.273286
51354.50    -0.275693    -0.013759    -0.359670
51354.75    -0.202321    -0.039650    -0.200191
51355.00    -0.153326    -0.092179    -0.157260
51355.25    -0.157085    -0.040260    -0.055335
51355.50    -0.060105    -0.016959    -0.152256
51355.75     0.018898    -0.044425     0.017736
51356.00     0.017559    -0.104101     0.063027
51356.25    -0.035606    -0.047274     0.220875
51356.50     0.021660    -0.014172     0.131481
51356.75     0.045236    -0.026386     0.238612
51357.00     0.015431    -0.067618     0.190714
51357.25    -0.058205    -0.006976     0.213438
51357.50    -0.032579     0.002580    -0.012969
51357.75    -0.036719    -0.046390     0.035782
51358.00    -0.088172    -0.113902    -0.051896
51358.25    -0.184329    -0.071981    -0.019359
51358.50    -0.150224    -0.052237    -0.177742
51358.75    -0.120395    -0.081826    -0.046892
51359.00    -0.151636    -0.151949    -0.060935
51359.25    -0.230542    -0.108018     0.005086
51359.50    -0.172309    -0.084258    -0.081376
51359.75    -0.111998    -0.099627     0.084752
51360.00    -0.110823    -0.131748     0.120177
51360.25    -0.155326    -0.053389     0.167493
51360.50    -0.079406    -0.002252     0.012242
51360.75    -0.014094    -0.028240     0.107950
51361.00    -0.000436    -0.082096     0.058716
51361.25    -0.002600    -0.028004     0.092467
51361.50     0.079927     0.003912    -0.034295
51361.75     0.158259    -0.026351     0.070909
51362.00     0.181734    -0.090476     0.077248
51362.25     0.154313    -0.031250     0.118958
51362.50     0.221813     0.016342    -0.003653
51362.75     0.278007    -0.002198     0.101198
51363.00     0.293504    -0.038750     0.132382
51363.25     0.252332     0.035343     0.208609
51363.50     0.335454     0.089010     0.174343
51363.75     0.407325     0.079327     0.320813
51364.00     0.408054     0.053506     0.371424
51364.25     0.341028     0.150731     0.423544
51364.50     0.379729     0.223829     0.340825
51364.75     0.399293     0.208012     0.424193
51365.00     0.364413     0.179688     0.424059
51365.25     0.279726     0.253433     0.461666
51365.50     0.341513     0.290456     0.334192
51365.75     0.386296     0.233796     0.434562
51366.00     0.375152     0.151323     0.447797
51366.25     0.310793     0.183582     0.495998
51366.50     0.355821     0.208922     0.376793
51366.75     0.390356     0.165455     0.463659
