 
"Organization Name - Effective 12-JAN-09","Grant Number","NIH Reference","PI Name","Project Title","Dept Name","NIH Dept Combining Name","NIH MC Combining Name","Award","City","State or Country Name","Zip Code","Attributed to Medical School","Medical School - Grant is Attributed To","Medical School Location","Additional Ranking Category","Multi-Campus Institution","Main Campus - Grant is Attributed To","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK053839-11","7503478","Kaestner, Klaus H","Regulatory cascades in gastrointestinal proliferation","GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 441,957","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK054942-08","7446566","Pack, Michael A","Identifying colon cancer modifier genes with zebrafish","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 329,292","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK055342-10","7472496","Kaestner, Klaus H","Transcriptional control of pancreatic development","GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 332,621","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK055704-08","7386029","Simmons, Rebecca A","Mechanisms by which IUGR Leads to Diabetes","PEDIATRICS","PEDIATRICS","SCHOOLS OF MEDICINE","$ 291,616","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK055852-09","7393668","Gasser, David L","Spontaneous tubulointerstital nephritis in kdkd mice","GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 364,160","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK056669-07","7371946","Greenbaum, Linda E","Transcriptional control in hepatocyte proliferation","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 316,418","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK056886-09","7367922","Birnbaum, Morris J","The role of the Akt/PKB signaling in insulin action","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 347,236","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK057904-09","7404597","Jacenko, Olena ","MECHANISMS OF SKELETO-HAEMATOPOIETIC DIFFERENTIATION","ANIMAL BIOLOGY","VETERINARY SCIENCES","SCHOOLS OF VETERINARY MEDICINE","$ 447,835","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK058123-08","7392847","Wells, Rebecca G","TGF-beta, matrix, and myofibroblasts in hepatic fibrosis","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 316,418","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK060694-07","7489496","Rustgi, Anil K","The molecular regulation of pancratic ductal epithelial morphogenesis","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 387,550","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK062185-06","7334754","Sepulveda, Antonia Rogado","H.pylori Effects on DNA Repair in Gastric Epithelium","PATHOLOGY","PATHOLOGY","SCHOOLS OF DENTISTRY/ORAL HYGN","$ 180,013","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK062348-06","7450922","Ahima, Rexford S","CNS action of appetite suppressant aminosterol","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 328,725","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK062965-05","7350944","Stoffers, Doris A","Prevention of diabetes due to growth retardation","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 346,112","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK065772-05","7449517","Wells, Rebecca G","Betaglycan as a modulator of TGF-beta signaling in hepatoma","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 235,648","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK067390-04","7459662","Townsend, Raymond R","Pulse wave velocity in chronic kidney disease","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 560,430","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK068157-04","7460624","Stoffers, Doris A","Transcriptional co-regulators in pancreas development","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 329,290","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK068366-03","7342090","Lynch, John P","Cdx2 modulates beta-catenin activity in intestinal cells","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 276,518","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK068899-11","7447875","Faith, Myles S","Clinical and experimental studies of obesity","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 317,449","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK069652-04","7334197","Wadden, Thomas A","Behavioral factors in the surgical treatment of obesity","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 241,541","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK069898-04","7346952","Chacko, Samuel K","Disruption of Caldesmon Gene Expression in Bladder Myocytes","PATHOBIOLOGY","PATHOLOGY","SCHOOLS OF VETERINARY MEDICINE","$ 349,802","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK069909-04","7431684","Lipschutz, Joshua H","The Exocyst in Synthesis, Cystogenesis and Tubulogenesis","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 240,017","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK069984-03","7393703","Katz, Jonathan P","Regulation of differentiation in esophageal epithelia","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 276,518","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK070691-02","7334154","Chen, Youhai H","Type I diabetes and NF-kappa B","PATHOLOGY AND LABORATORY MEDICINE","PATHOLOGY","SCHOOLS OF MEDICINE","$ 300,983","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK071224-03","7392744","Reilly, Muredach P","Genetics of atherosclerosis in renal disease","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 587,279","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK072452-04","7472367","Sarwer, David B","Changes in sexual function following bariatric surgery","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 307,574","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK073192-03","7477974","Olthoff, Kim Marie","Liver Regeneration in the Transplant Setting","SURGERY","SURGERY","SCHOOLS OF MEDICINE","$ 154,566","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK074151-03","7409677","Grunwald, Juan E","Retinopathy in Chronic Renal Insufficiency","OPHTHALMOLOGY","OPHTHALMOLOGY","SCHOOLS OF MEDICINE","$ 405,739","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01DK077005-02","7480333","Nakagawa, Hiroshi ","The molecular regulation of IGFBP-3 in esophageal epthelial cells","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 270,113","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EB000262-10","7404404","Chen, Christopher S","Local regulation of angiogenesis by microenvironment","BIOENGINEERING","BIOMEDICAL ENGINEERING","BIOMED ENGR/COL ENGR/ENGR STA","$ 299,556","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EB003968-04","7391170","Lambris, John D","Biomaterial-induced complement activation","PATHOLOGY AND LABORATORY MEDICINE","PATHOLOGY","SCHOOLS OF MEDICINE","$ 257,057","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EB004349-04","7343174","Reddy, Ravinder ","Novel methodology for studing oxidative metabolism","RADIOLOGY","RADIATION-DIAGNOSTIC/ONCOLOGY","SCHOOLS OF MEDICINE","$ 336,557","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EB004832-02","7465432","Schotland, John C","Image Reconstruction Algorithms for Optical Tomography","BIOENGINEERING","BIOMEDICAL ENGINEERING","BIOMED ENGR/COL ENGR/ENGR STA","$ 348,462","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EB006266-03","7389517","Gee, James C","Shape Optimizing Diffeomorphisms for Computational Biology","RADIOLOGY","RADIATION-DIAGNOSTIC/ONCOLOGY","SCHOOLS OF MEDICINE","$ 336,574","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EB006558-02","7429750","Metzler, Scott Dean","SPECT with pinholes separated by slats for high-sensitivity complete imaging","RADIOLOGY","RADIATION-DIAGNOSTIC/ONCOLOGY","SCHOOLS OF MEDICINE","$ 349,801","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EB007049-03","7457720","Discher, Dennis E","Carrier Shape Matters: Filomicelles, Long-circulation, and the EPR effect","MECHANICAL ENGR & APPLIED MECHANICS","ENGINEERING (ALL TYPES)","BIOMED ENGR/COL ENGR/ENGR STA","$ 341,681","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EB007279-02","7388224","Vinogradov, Sergei ","Oxygen microscopy by two-photon excited phosphorescence","BIOCHEMISTRY AND BIOPHYSICS","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 261,844","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01ES009911-11","7488844","Lee, Hongzhe ","Survival analysis methods in genetic studies","DERMATOLOGY","DERMATOLOGY","SCHOOLS OF MEDICINE","$ 284,760","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01ES015857-02","7478339","Penning, Trevor M","Pathways of PAH activation in human lung cells","PHARMACOLOGY","PHARMACOLOGY","SCHOOLS OF MEDICINE","$ 476,475","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY002660-30","7442113","Pugh, Edward N","Mechanisms of visual transduction","OPHTHALMOLOGY","OPHTHALMOLOGY","SCHOOLS OF MEDICINE","$ 591,899","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY008124-20","7391118","Sterling, Peter ","STRUCTURE AND FUNCTION OF PARALLEL CHANNELS IN THE FOVEA","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF MEDICINE","$ 490,603","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY010016-15","7344669","Brainard, David H","Color Constancy","PSYCHOLOGY","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 330,738","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY011105-13","7391117","Vardi, Noga ","Chemical architecture of retinal circuits","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF MEDICINE","$ 520,986","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY012769-07","7455019","Grunwald, Juan E","Choroidal circulation in age related macular degeneration","OPHTHALMOLOGY","OPHTHALMOLOGY","SCHOOLS OF MEDICINE","$ 330,782","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY012910-10","7455021","Pierce, Eric A","A Novel Photoreceptor Protein and Retinal Degenerations","OPHTHALMOLOGY","OPHTHALMOLOGY","SCHOOLS OF MEDICINE","$ 436,820","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY013333-08","7494515","Freed, Michael A","How vesicles send information to retinal ganglion cells","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF MEDICINE","$ 374,697","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY013862-05","7486847","Khurana, Tejvir S","Molecular Characterization of Extraocular Muscle","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 377,076","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY015260-05","7442106","Gold, Joshua I","Mechanisms of Learning a Visual Discrimination","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF MEDICINE","$ 369,557","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY015537-04","7429649","Mitchell, Claire H","Purines and the health of retinal ganglion cells","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 339,371","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY015625-05","7415070","Marks, Michael S","Hermansky Pudlak Syndrome & melanosome formation","PATHOLOGY AND LABORATORY MEDICINE","PATHOLOGY","SCHOOLS OF MEDICINE","$ 367,326","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY016430-03","7385932","Palmer, Larry A","Synaptic integration of visual cortex","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF MEDICINE","$ 374,685","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY016453-04","7418275","Pugh, Edward N","Translocation of soluble proteins in rod photoreceptors","OPHTHALMOLOGY","OPHTHALMOLOGY","SCHOOLS OF MEDICINE","$ 377,076","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY016464-03","7386605","Epstein, Russell A","Place Representations in the Human Visual System","PSYCHOLOGY","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 327,436","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY016607-17","7350117","Smith, Robert G","Retinal circuits for precise coding","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF MEDICINE","$ 383,440","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY017299-02","7494022","Stone, Richard A","Computer analysis of optic disc images in glaucoma","OPHTHALMOLOGY","OPHTHALMOLOGY","SCHOOLS OF MEDICINE","$ 856,688","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01EY017549-02","7500700","Aguirre, Gustavo David","Translational Research for Retinal Degeneration Therapies","CLINICAL STUDIES","OTHER CLINICAL SCIENCES","SCHOOLS OF VETERINARY MEDICINE","$ 812,265","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM012592-44","7347594","Hochstrasser, Robin Main","Ultrafast Processing in Proteins and Other Assemblies","CHEMISTRY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 277,901","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM029028-25","7324105","Smith, Amos B","Synthesis of Bioactive Natural Products","CHEMISTRY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 279,739","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM030736-24","7385080","Ohnishi, Tomoko ","Proton & electron transfer & energy coupling in site I","BIOCHEMISTRY AND BIOPHYSICS","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 402,827","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM031847-25","7318884","Englander, S Walter","Hydrogen exchange, proteins, folding, and misfolding","BIOCHEMISTRY AND BIOPHYSICS","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 369,812","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM038237-22","7425811","Daldal, Fevzi ","Bacterial cytochrome bc1:structure, function, biogenesis","BIOLOGY","BIOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 319,360","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM041048-19","7326799","Dutton, P Leslie","Natural engineering of multi-electron biological oxidation & reduction","BIOCHEMISTRY AND BIOPHYSICS","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 359,372","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM045398-18","7431789","Kazazian, Haig H","Human transposable element","GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 461,520","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM045747-16","7320274","Dinardo, Stephen Francis","Patterning: the Cell Biology of Developmental Signaling","CELL AND DEVELOPMENTAL BIOLOGY","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 279,888","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM045773-16","7390272","Alwine, James C","Mechanisms of polyadenylation in viral systems","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 315,602","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM048241-16","7391250","Field, Jeffrey M","Role of Pak kinases in survival and motility","PHARMACOLOGY","PHARMACOLOGY","SCHOOLS OF MEDICINE","$ 384,300","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM048661-16","7475099","Holzbaur, Erika L","The interaction of cytoplasmic dynein and dynactin","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 333,393","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM049758-14","7347586","Christianson, David W","ENGINEERING MANGANESE METALLOENZYMES","CHEMISTRY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 255,895","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM051279-15","7477659","Bartolomei, Marisa S","Sequences controlling H19 Gene Imprinting","CELL AND DEVELOPMENTAL BIOLOGY","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 337,659","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM055560-11","7337365","Lu, Zhe ","Mechanisms of permeation in inward rectifier K+ channels","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 373,732","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM056328-10","7364561","Foskett, J Kevin","Electrophysiology of nuclear membrane INSP3 receptor","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 370,125","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM056423-12","7473112","Degrado, William F","Structure of M2 proton channel from influenza A Virus","BIOCHEMISTRY AND BIOPHYSICS","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 353,082","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
