#BottleID	SampleID	SMCOD	STAID	Reach	Group	AlgaeGroup	Phylum	Family	Genus	Species	Variety	TaxonAuthority	ScientificName	Quantity	Cells_cm2	Cells_mL	Biovolume_cm2	Biovolume_mL	NADEDID	ShortName	SampleProcessingStatusText
73299	73298	LIRB0997ARE2024B	05572000	A	N	Blue-Green Algae	Cyanophyta	Merismopediaceae	Aphanocapsa	incerta		(Lemmermann) Cronberg & Komárek	Aphanocapsa incerta (Lemmermann) Cronberg & Komárek	25	14178.65881		14910.01458		807011	AFPincrt	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	inariensis		Krammer	Amphora inariensis Krammer	4	15384.128		2230426.433		7010	AMinarie	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	2	7692.064		1654053.874		7042	AMmontan	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	2	7692.064		724007.9671		7043	AMpedcls	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Craticula	citrus		(Krasske) Reichardt	Craticula citrus (Krasske) Reichardt	4	15384.128		5062875.533		21012	KCcitrus	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Diploneis	puella		(Schumann) Cleve	Diploneis puella (Schumann) Cleve	2	7692.064		2243587.342		30019	DPpuella	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Encyonema	prostratum		(Berkeley) Kützing	Encyonema prostratum (Berkeley) Kützing	1	3846.032		18040197.69		110013	ECprostr	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	olivaceum		(Lyngbye) Kützing	Gomphonema olivaceum (Lyngbye) Kützing	2	7692.064		3004990.065		37065	GOolivcm	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	obtusatum		(Sullivant et Wormley) Boyer	Gyrosigma obtusatum (Sullivant et Wormley) Boyer	3	11538.096		102758283		38003	GYobtusa	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	scalproides		(Rabenhorst) Cleve	Gyrosigma scalproides (Rabenhorst) Cleve	12	46152.38399		67626012.58		38012	GYscalpd	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski	Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski	7	26922.22399		16784729.84		213001	HIcapita	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Lyrella	lyra		(Ehrenberg) Karajeva	Lyrella lyra (Ehrenberg) Karajeva	5	19230.16		144245430.1		217001	LYlyra	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Mayamaea	atomus		(Kützing) Lange-Bertalot	Mayamaea atomus (Kützing) Lange-Bertalot	1	3846.032		107859.7027		211003	MYatomus	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	0E UL NAWQA 96 KM			Navicula sp. 0E UL NAWQA 96 KM 	25	96150.80269		721227171		46690	NAkmnq0E	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	canalis		Patrick	Navicula canalis Patrick	10	38460.31999		12791576.26		46317	NAcanals	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	2	7692.064		4444031.329		46661	NAcaprad	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cincta		(Ehrenberg) Ralfs	Navicula cincta (Ehrenberg) Ralfs	50	192301.6081		120447245		46324	NAcincta	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	exilis		Kützing	Navicula exilis Kützing	20	76920.64269		27396792.22		46663	NAexilis	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	44	169225.4161		111699409.5		46616	NAgermii	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	24	92304.77069		25747801.81		46023	NAgregar	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gysingensis		Foged	Navicula gysingensis Foged	1	3846.032		360032.7478		46024	NAgysing	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	lenzii		Hustedt ex Schmidt	Navicula lenzii Hustedt ex Schmidt	1	3846.032		28849086.03		46842	NAlenzii	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	menisculus		Schumann	Navicula menisculus Schumann	2	7692.064		2694563.619		46373	NAmenscl	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	reichardtiana		Lange-Bertalot	Navicula reichardtiana Lange-Bertalot	4	15384.128		2008161.963		46666	NAreichd	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	2	7692.064		6818182.569		46896	NArostel	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	schadei		Krasske	Navicula schadei Krasske	6	23076.19199		2058950.676		46537	NAschdei	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	subminuscula		Manguin	Navicula subminuscula Manguin	8	30768.25599		2240555.387		46562	NAsubmin	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tenelloides		Hustedt	Navicula tenelloides Hustedt	13	49998.41599		8269838.32		46401	NAtenell	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	2	7692.064		7183902.682		46104	NAtripun	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Rhoicosphenia	abbreviata		(Agardh) Lange-Bertalot	Rhoicosphenia abbreviata (Agardh) Lange-Bertalot	1	3846.032		1960878.236		57002	ROabbre	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	pupula		(Hustedt) Bukhtiyarova	Sellaphora pupula fo. rostrata (Hustedt) Bukhtiyarova	3	11538.096		86547258.08		170025	SFpurost	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	seminulum		(Grunow) Mann	Sellaphora seminulum (Grunow) Mann	1	3846.032		284778.3016		170014	SFseminu	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	0G UL NAWQA 96 KM			Nitzschia sp. 0G UL NAWQA 96 KM 	8	30768.25599		360419350.7		48362	NIkmnq0G	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	acicularis		(Kützing) Smith	Nitzschia acicularis (Kützing) Smith	9	34614.28799		6474984.28		48002	NIacicul	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	amphibia		Grunow	Nitzschia amphibia Grunow	1	3846.032		716646.1678		48004	NIamphib	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	2	7692.064		1955517.049		48008	NIdissip	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	gracilis		Hantzsch ex Rabenhorst	Nitzschia gracilis Hantzsch ex Rabenhorst	6	23076.19199		9202846.827		48015	NIgracil	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	inconspicua		Grunow	Nitzschia inconspicua Grunow	6	23076.19199		798434.2029		48122	NIincons	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	linearis		(Agardh ex Smith) Smith	Nitzschia linearis (Agardh ex Smith) Smith	2	7692.064		22887261.34		48023	NIlinear	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	76	292298.4455		88517828.19		48025	NIpalea	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	144	553828.635		94429102.92		48228	NIpaldeb	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	tenuirostris	Grunow	Nitzschia palea var. tenuirostris Grunow	10	38460.31999		13280523.22		48026	NIpalten	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Simonsenia	delognei		(Grunow) Lange-Bertalot	Simonsenia delognei (Grunow) Lange-Bertalot	8	30768.25599		1725974.907		59001	SIdelog	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	hungarica		(Grunow) Mann	Tryblionella hungarica (Grunow) Mann	2	7692.064		6800234.391		185024	TYhungar	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	victoriae		Grunow	Tryblionella victoriae Grunow	4	15384.128		13309453.01		185027	TYvictor	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	4	15384.128		12212465.73		65048	SUminuta	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	dubius		(Frick) Round	Cyclostephanos dubius (Frick) Round	2	7692.064		1100764.965		19000	CSdubius	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	invisitatus		(Hohn et Hellerman) Theriot, Stoermer et Håkansson	Cyclostephanos invisitatus (Hohn et Hellerman) Theriot, Stoermer et Håkansson	19	73074.6107		13149616.1		19002	CSinvisi	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	40	153841.2854		12903672.27		20001	CYatomus	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	114	438447.6696		378866543.4		20007	CYmenegh	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Stephanodiscus	hantzschii		Grunow	Stephanodiscus hantzschii Grunow	2	7692.064		2504734.985		64010	SThantzs	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	weissflogii		(Grunow) Fryxell et Hasle	Thalassiosira weissflogii (Grunow) Fryxell et Hasle	3	11538.096		10289351.11		70008	THweiss	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	N	Euglenoids	Euglenophyta	Euglenaceae	Euglena	polymorpha		Dangeard	Euglena polymorpha Dangeard	3	8138.67659		55008387		970027	EUGpolym	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	N	Euglenoids	Euglenophyta	Euglenaceae	Phacus	acuminatus		Stokes	Phacus acuminatus Stokes	3	8138.67659		67136282.29		990010	PHAacumn	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	N	Euglenoids	Euglenophyta	Euglenaceae	Strombomonas	verrucosa		(Daday) Deflandre	Strombomonas verrucosa (Daday) Deflandre	4	10851.56879		16277353.18		993009	STMverrc	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	N	Euglenoids	Euglenophyta	Euglenaceae	Trachelomonas	granulosa		Playfair	Trachelomonas granulosa Playfair	3	8138.67659		24618411.52		995036	TRAgranl	Completed
76751	76750	LIRB0996ADE0158B	05572000	B	N	Euglenoids	Euglenophyta	Euglenaceae	Trachelomonas	volvocina		Ehrenberg	Trachelomonas volvocina Ehrenberg	1	2712.8922		3987450.252		995009	TRAvolvo	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	N	Blue-Green Algae	Cyanophyta	Nostocaceae	Anabaena	wisconsiense		Prescott	Anabaena wisconsiense Prescott	39	173280.3771		17830650.54		803021	ANBwiscn	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	N	Blue-Green Algae	Cyanophyta	Oscillatoriaceae	Oscillatoria	limnetica		Lemmermann	Oscillatoria limnetica Lemmermann	654	2905778.631		100587532.4		888011	OSClimnt	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	N	Blue-Green Algae	Cyanophyta	Pseudanabaenaceae	Planktolyngbya	subtilis		(Lemmermann) Anagnostidis & Komárek	Planktolyngbya subtilis (Lemmermann) Anagnostidis & Komárek	8	35544.69274		2336764.108		889002	PLLsubtl	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	N	Cryptophytes	Cryptophyta	Cryptomonadaceae	Cryptomonas	sp. 0A UL NAWQA 1996 TS			Cryptomonas sp. 0A UL NAWQA 1996 TS 	1	4443.08659		44430.86592		1265006	CRY0AUL	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	(Undetermined)	Undetermined Pennate	0A UL NAWQA 96 KM			Undetermined Pennate sp. 0A UL NAWQA 96 KM 	1	4055.80939		30422626.25		89001	XPkmnq0A	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	lanceolatum		(Brébisson ex Kützing) Lange-Bertalot	Planothidium lanceolatum (Brébisson ex Kützing) Lange-Bertalot	2	8111.62323		1079676.127		155003	PTlanceo	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	copulata		(Kützing) Schoeman et Archibald	Amphora copulata (Kützing) Schoeman et Archibald	1	4055.80939		6783509.253		7075	AMcopula	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	inariensis		Krammer	Amphora inariensis Krammer	8	32446.5018		4704168.822		7010	AMinarie	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	7	28390.68796		6104957.969		7042	AMmontan	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Caloneis	bacillum		(Grunow) Cleve	Caloneis bacillum (Grunow) Cleve	4	16223.2509		6972555.018		12001	CAbacill	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	monoculata		(Hustedt) Mann	Fallacia monoculata (Hustedt) Mann	2	8111.62323		2221588.67		115005	FAmonoc	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	tenera		(Hustedt) Mann	Fallacia tenera (Hustedt) Mann	15	60837.18976		9459169.018		115008	FAtener2	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Geissleria	decussis		(Hustedt) Lange-Bertalot et Metzeltin	Geissleria decussis (Hustedt) Lange-Bertalot et Metzeltin	2	8111.62323		2142580.797		210003	GEdecu	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	angustatum		(Kützing) Rabenhorst	Gomphonema angustatum (Kützing) Rabenhorst	1	4055.80939		1272987.153		37003	GOangstt	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	obtusatum		(Sullivant et Wormley) Boyer	Gyrosigma obtusatum (Sullivant et Wormley) Boyer	1	4055.80939		36121038.45		38003	GYobtusa	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	scalproides		(Rabenhorst) Cleve	Gyrosigma scalproides (Rabenhorst) Cleve	7	28390.68796		41600213.36		38012	GYscalpd	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski	Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski	5	20279.06029		12643032.33		213001	HIcapita	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Lyrella	lyra		(Ehrenberg) Karajeva	Lyrella lyra (Ehrenberg) Karajeva	4	16223.2509		121690605		217001	LYlyra	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Mayamaea	atomus		(Kützing) Lange-Bertalot	Mayamaea atomus (Kützing) Lange-Bertalot	6	24334.87413		682457.2154		211003	MYatomus	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	0E UL NAWQA 96 KM			Navicula sp. 0E UL NAWQA 96 KM 	6	24334.87413		182535890.8		46690	NAkmnq0E	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	canalis		Patrick	Navicula canalis Patrick	54	219013.8894		72842162.25		46317	NAcanals	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	1	4055.80939		2343212.954		46661	NAcaprad	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cincta		(Ehrenberg) Ralfs	Navicula cincta (Ehrenberg) Ralfs	22	89227.87772		55887478.79		46324	NAcincta	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	3	12167.43706		3214765.802		46527	NAcryten	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	38	154120.8858		101729470.2		46616	NAgermii	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	22	89227.87772		24889522.98		46023	NAgregar	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gysingensis		Foged	Navicula gysingensis Foged	2	8111.62323		759341.056		46024	NAgysing	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	kotschyi		Grunow	Navicula kotschyi Grunow	10	40558.12503		8923114.877		46269	NAkotsch	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	menisculus		Schumann	Navicula menisculus Schumann	3	12167.43706		4262306.353		46373	NAmenscl	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	12	48669.7527		1950909.996		46039	NAminima	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	3	12167.43706		10785116.62		46896	NArostel	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	schadei		Krasske	Navicula schadei Krasske	8	32446.5018		2895007.41		46537	NAschdei	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tenelloides		Hustedt	Navicula tenelloides Hustedt	26	105451.1286		17441828.25		46401	NAtenell	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	viridula		(Kützing) Kützing emend. Van Heurck	Navicula viridula (Kützing) Kützing emend. Van Heurck	1	4055.80939		5681681.289		46408	NAvirdla	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	viridulacalcis		(Hustedt) Lange-Bertalot	Navicula viridulacalcis (Hustedt) Lange-Bertalot	3	12167.43706		16547003.76		46895	NAvical	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	pupula		(Kützing) Meresckowsky	Sellaphora pupula (Kützing) Meresckowsky	2	8111.62323		5115905.224		170006	SFpupula	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	0G UL NAWQA 96 KM			Nitzschia sp. 0G UL NAWQA 96 KM 	6	24334.87413		285058715.5		48362	NIkmnq0G	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	acicularis		(Kützing) Smith	Nitzschia acicularis (Kützing) Smith	2	8111.62323		1517368.576		48002	NIacicul	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	angustata		(Smith) Grunow	Nitzschia angustata (Smith) Grunow	1	4055.80939		21332044.89		48093	NIangust	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	angustatula		Lange-Bertalot	Nitzschia angustatula Lange-Bertalot	1	4055.80939		1499565.286		48229	NIangtu	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	1	4055.80939		1031089.239		48008	NIdissip	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	3	12167.43706		599187.2549		48013	NIfrustu	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	gracilis		Hantzsch ex Rabenhorst	Nitzschia gracilis Hantzsch ex Rabenhorst	2	8111.62323		3234936.947		48015	NIgracil	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	inconspicua		Grunow	Nitzschia inconspicua Grunow	3	12167.43706		420992.2467		48122	NIincons	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	linearis		(Agardh ex Smith) Smith	Nitzschia linearis (Agardh ex Smith) Smith	3	12167.43706		36203457.48		48023	NIlinear	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	31	125730.1934		38075343.29		48025	NIpalea	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	119	482641.722		82291564.51		48228	NIpaldeb	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	perminuta		(Grunow) Peragallo	Nitzschia perminuta (Grunow) Peragallo	16	64893.0036		6663953.266		48126	NIpermin	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Simonsenia	delognei		(Grunow) Lange-Bertalot	Simonsenia delognei (Grunow) Lange-Bertalot	2	8111.62323		455029.3053		59001	SIdelog	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	calida		(Grunow) Mann	Tryblionella calida (Grunow) Mann	1	4055.80939		8937951.698		185021	TYcaldid	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	hungarica		(Grunow) Mann	Tryblionella hungarica (Grunow) Mann	3	12167.43706		10756725.89		185024	TYhungar	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	victoriae		Grunow	Tryblionella victoriae Grunow	3	12167.43706		10526559.05		185027	TYvictor	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	linearis	helvetica	(Brun) Meister	Surirella linearis var. helvetica (Brun) Meister	1	4055.80939		4339046841		65016	SUlinhel	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	8	32446.49736		24770876.31		65048	SUminuta	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	invisitatus		(Hohn et Hellerman) Theriot, Stoermer et Håkansson	Cyclostephanos invisitatus (Hohn et Hellerman) Theriot, Stoermer et Håkansson	9	36502.31119		6568510.929		19002	CSinvisi	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	47	190623.2014		15988811.54		20001	CYatomus	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	66	267683.6421		231307823.6		20007	CYmenegh	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	ocellata		Pantocsek	Cyclotella ocellata Pantocsek	9	36502.31119		6934787.039		20009	CYocella	Completed
