-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
50984.50     0.184847     0.102795    -0.227719
50984.75     0.170793     0.082799    -0.123722
50985.00     0.124777     0.036800    -0.103001
50985.25     0.034694     0.100209    -0.068858
50985.50     0.074906     0.154335    -0.223605
50985.75     0.095066     0.129033    -0.141428
50986.00     0.067956     0.095017    -0.161563
50986.25    -0.018460     0.141315    -0.122566
50986.50    -0.001089     0.186979    -0.275547
50986.75    -0.010454     0.153706    -0.190697
50987.00    -0.053415     0.117324    -0.200249
50987.25    -0.132958     0.149303    -0.192654
50987.50    -0.082932     0.179433    -0.311337
50987.75    -0.035607     0.126038    -0.190462
50988.00    -0.048662     0.055933    -0.230730
50988.25    -0.079274     0.092646    -0.170889
50988.50    -0.013821     0.129026    -0.274695
50988.75     0.038028     0.095274    -0.125320
50989.00     0.063929     0.062374    -0.042564
50989.25     0.025531     0.106792     0.064182
50989.50     0.081172     0.166112    -0.005185
50989.75     0.093401     0.129739     0.073657
50990.00     0.056800     0.114434     0.007493
50990.25    -0.037635     0.172371    -0.035108
50990.50    -0.033617     0.209566    -0.210863
50990.75    -0.044445     0.147974    -0.180638
50991.00    -0.087849     0.096594    -0.219781
50991.25    -0.184756     0.139544    -0.180937
50991.50    -0.145050     0.173109    -0.245126
50991.75    -0.124485     0.162891    -0.091833
50992.00    -0.119799     0.126074    -0.032886
50992.25    -0.166437     0.183301     0.021277
50992.50    -0.103280     0.231867    -0.089662
50992.75    -0.071037     0.224032    -0.013861
50993.00    -0.056208     0.211406     0.008705
50993.25    -0.133994     0.255122     0.025910
50993.50    -0.090198     0.282407    -0.102059
50993.75    -0.029687     0.230091    -0.023888
50994.00     0.003049     0.181186    -0.013419
50994.25    -0.019900     0.201848     0.017753
50994.50     0.076302     0.247491    -0.090455
50994.75     0.151664     0.205652    -0.011748
50995.00     0.176154     0.160395     0.010977
50995.25     0.149061     0.199970     0.075982
50995.50     0.232203     0.253797     0.012693
50995.75     0.296223     0.236576     0.162711
50996.00     0.287287     0.213183     0.201769
50996.25     0.213064     0.250407     0.234557
50996.50     0.309325     0.284396     0.101194
50996.75     0.316539     0.245638     0.082506
50997.00     0.323568     0.220922    -0.002051
50997.25     0.243398     0.238965    -0.001403
50997.50     0.258811     0.305298    -0.123829
50997.75     0.239273     0.284554    -0.060463
50998.00     0.178110     0.265049    -0.087509
50998.25     0.082099     0.344861    -0.031130
50998.50     0.092609     0.397655    -0.178077
50998.75     0.099415     0.373423    -0.066309
50999.00     0.072141     0.319338    -0.087374
50999.25     0.014657     0.377441    -0.008798
50999.50     0.061438     0.408698    -0.228578
50999.75     0.138239     0.377897    -0.139976
51000.00     0.152307     0.298551    -0.211244
51000.25     0.116022     0.331994    -0.123878
51000.50     0.174927     0.353585    -0.259903
51000.75     0.214146     0.298203    -0.101083
51001.00     0.222375     0.253706    -0.015243
51001.25     0.161968     0.301109     0.122655
51001.50     0.208702     0.331732    -0.003062
51001.75     0.225791     0.298452     0.120361
51002.00     0.205625     0.239522     0.032085
51002.25     0.105018     0.276923     0.022225
51002.50     0.131156     0.284667    -0.168899
51002.75     0.194073     0.223297    -0.094891
51003.00     0.233118     0.148775    -0.087608
51003.25     0.197305     0.187672    -0.013238
51003.50     0.282235     0.184007    -0.137228
51003.75     0.337135     0.134109    -0.039007
51004.00     0.371816     0.075843    -0.007026
51004.25     0.358460     0.152481     0.098160
51004.50     0.434183     0.192262     0.056782
51004.75     0.489002     0.188965     0.204757
51005.00     0.492290     0.151291     0.278609
51005.25     0.415062     0.215074     0.385045
51005.50     0.430697     0.254377     0.258811
51005.75     0.443391     0.226026     0.297749
51006.00     0.413534     0.181929     0.316070
51006.25     0.327946     0.233897     0.424617
51006.50     0.344082     0.261315     0.347957
51006.75     0.345685     0.210161     0.438857
51007.00     0.306275     0.169686     0.443042
51007.25     0.214718     0.211871     0.493519
51007.50     0.230998     0.240243     0.367626
51007.75     0.256091     0.210062     0.411562
51008.00     0.211833     0.144372     0.362126
51008.25     0.157705     0.180047     0.362479
51008.50     0.186691     0.200760     0.188688
51008.75     0.216083     0.177417     0.224087
51009.00     0.200190     0.112870     0.156388
51009.25     0.149835     0.154499     0.196727
51009.50     0.213921     0.174771     0.049076
51009.75     0.258828     0.156468     0.121967
51010.00     0.238568     0.119285     0.075396
51010.25     0.172230     0.186856     0.087018
51010.50     0.207198     0.220455    -0.116509
51010.75     0.210648     0.190031    -0.091733
51011.00     0.164622     0.142326    -0.191163
51011.25     0.069258     0.169421    -0.236806
51011.50     0.068374     0.186028    -0.466100
51011.75     0.059764     0.138303    -0.440375
51012.00     0.033414     0.073884    -0.447364
51012.25    -0.041631     0.113836    -0.390217
51012.50    -0.004199     0.154206    -0.514431
51012.75     0.048065     0.107446    -0.402125
51013.00     0.037946     0.064635    -0.381469
51013.25     0.006474     0.120571    -0.269631
51013.50     0.092364     0.175863    -0.297142
51013.75     0.165646     0.169211    -0.172436
51014.00     0.182895     0.135782    -0.161685
51014.25     0.168503     0.203594    -0.093414
51014.50     0.252253     0.241700    -0.213652
51014.75     0.339168     0.196973    -0.132678
51015.00     0.361328     0.138115    -0.144215
51015.25     0.337064     0.168188    -0.078154
51015.50     0.390957     0.198545    -0.225810
51015.75     0.432561     0.145176    -0.148923
51016.00     0.406066     0.066030    -0.201146
51016.25     0.327691     0.056650    -0.170968
51016.50     0.357242     0.055932    -0.289044
51016.75     0.400668    -0.014174    -0.191269
51017.00     0.400148    -0.052384    -0.149888
51017.25     0.320260    -0.023130    -0.137026
51017.50     0.329971     0.013299    -0.278166
51017.75     0.380636    -0.011783    -0.176773
51018.00     0.352525    -0.037979    -0.145367
51018.25     0.259788     0.041404    -0.089587
51018.50     0.262772     0.105365    -0.177454
51018.75     0.238113     0.108712    -0.064122
51019.00     0.199706     0.089299    -0.028576
51019.25     0.067491     0.162762    -0.018074
51019.50     0.066233     0.210975    -0.135354
51019.75     0.028306     0.211421    -0.066034
51020.00    -0.038934     0.179246    -0.154406
51020.25    -0.147902     0.220535    -0.144996
51020.50    -0.134874     0.267071    -0.272102
51020.75    -0.121350     0.227795    -0.112620
51021.00    -0.170703     0.172836    -0.113354
51021.25    -0.249068     0.219567    -0.041352
51021.50    -0.221043     0.238703    -0.081834
51021.75    -0.178222     0.167474     0.044494
51022.00    -0.192477     0.102963     0.043005
51022.25    -0.252519     0.126068     0.074281
51022.50    -0.197574     0.160877    -0.018111
51022.75    -0.106070     0.130905     0.112430
51023.00    -0.153059     0.045381    -0.005263
51023.25    -0.224625     0.043730    -0.064107
51023.50    -0.126060     0.058403    -0.250747
51023.75    -0.013000     0.021230    -0.128475
51024.00     0.059751    -0.020536    -0.140289
51024.25     0.053986     0.038923    -0.106157
51024.50     0.151925     0.068703    -0.250004
51024.75     0.224724     0.033685    -0.163567
51025.00     0.278280    -0.001829    -0.122118
51025.25     0.262444     0.069744    -0.018820
51025.50     0.357918     0.134583    -0.079421
51025.75     0.383192     0.094179     0.037615
51026.00     0.401033     0.079759     0.088451
51026.25     0.344368     0.171607     0.183862
51026.50     0.392492     0.216486     0.053672
51026.75     0.430253     0.188144     0.107974
51027.00     0.414686     0.134519     0.062996
51027.25     0.326042     0.153195     0.042652
51027.50     0.359462     0.179940    -0.063963
51027.75     0.367047     0.112777    -0.016256
51028.00     0.341328     0.064157    -0.044579
51028.25     0.232512     0.116295    -0.064967
51028.50     0.222878     0.156956    -0.226335
51028.75     0.222389     0.135672    -0.158309
51029.00     0.188637     0.098457    -0.188449
51029.25     0.080556     0.165118    -0.210634
51029.50     0.097814     0.205455    -0.376012
51029.75     0.134488     0.197829    -0.294127
51030.00     0.122262     0.147430    -0.278152
51030.25     0.057193     0.219376    -0.223498
51030.50     0.113422     0.254250    -0.361515
51030.75     0.139360     0.215665    -0.274716
51031.00     0.098620     0.176638    -0.284853
51031.25     0.006046     0.195527    -0.301353
51031.50     0.031850     0.202624    -0.477580
51031.75     0.071189     0.111675    -0.403565
51032.00     0.079596     0.029101    -0.335312
51032.25     0.043645     0.044072    -0.128022
51032.50     0.111208     0.062399    -0.124217
51032.75     0.199712     0.015991     0.101679
51033.00     0.256007    -0.017270     0.134946
51033.25     0.254045     0.083607     0.257496
51033.50     0.351066     0.155836     0.204824
51033.75     0.433299     0.153919     0.336732
51034.00     0.447801     0.104987     0.299359
51034.25     0.399484     0.158499     0.275634
51034.50     0.454417     0.175666     0.065747
51034.75     0.472809     0.128522     0.110438
51035.00     0.432327     0.054572     0.036178
51035.25     0.334586     0.088045     0.002539
51035.50     0.342451     0.104933    -0.127759
51035.75     0.362171     0.056246    -0.065158
51036.00     0.329674     0.006252    -0.049629
51036.25     0.259279     0.087642     0.014295
51036.50     0.297482     0.143823    -0.075263
51036.75     0.373488     0.150672     0.050135
51037.00     0.375795     0.144142     0.076850
51037.25     0.365075     0.240659     0.140827
51037.50     0.415795     0.315073     0.010112
51037.75     0.470192     0.321965     0.106331
51038.00     0.437909     0.286783     0.106232
51038.25     0.351540     0.322370     0.085230
51038.50     0.363998     0.335134    -0.103879
51038.75     0.365434     0.251691    -0.082624
51039.00     0.325558     0.150332    -0.138873
51039.25     0.241109     0.128439    -0.134791
51039.50     0.250146     0.086426    -0.270925
51039.75     0.262857    -0.000995    -0.205066
51040.00     0.212496    -0.088702    -0.197054
51040.25     0.104211    -0.073762    -0.131649
51040.50     0.108414    -0.043962    -0.243288
51040.75     0.103437    -0.055445    -0.150898
51041.00     0.077358    -0.078721    -0.122465
51041.25    -0.032286     0.002234    -0.144991
51041.50     0.001055     0.078226    -0.299415
51041.75     0.004832     0.075139    -0.209682
51042.00    -0.004883     0.070710    -0.214571
51042.25    -0.050315     0.134566    -0.198730
51042.50     0.019628     0.178535    -0.325124
51042.75     0.066116     0.116700    -0.278269
51043.00     0.026450     0.040367    -0.306462
51043.25    -0.028041     0.048118    -0.306488
51043.50     0.018781     0.063425    -0.467206
51043.75     0.014548     0.003177    -0.408582
51044.00     0.001525    -0.052272    -0.356622
51044.25    -0.072943    -0.015938    -0.310549
51044.50    -0.011534     0.034167    -0.385614
51044.75     0.063275     0.014583    -0.202531
51045.00     0.069106     0.018387    -0.090089
51045.25    -0.004967     0.093605     0.022262
51045.50     0.024622     0.168238    -0.072893
51045.75     0.023021     0.148122     0.010765
51046.00    -0.005159     0.109593     0.034013
51046.25    -0.072031     0.184125     0.099550
51046.50    -0.008162     0.236893     0.032711
51046.75     0.014442     0.195877     0.132062
51047.00     0.010850     0.126359     0.160968
51047.25    -0.008342     0.155244     0.210871
51047.50     0.061880     0.160103     0.053866
51047.75     0.157827     0.088600     0.140915
51048.00     0.185584    -0.000571     0.126386
51048.25     0.154896     0.009585     0.147574
51048.50     0.239613     0.024575     0.026145
51048.75     0.313201    -0.034449     0.171834
51049.00     0.316536    -0.092873     0.173187
51049.25     0.245374    -0.034558     0.166919
51049.50     0.293158     0.010287     0.008804
51049.75     0.315774    -0.015616     0.049446
51050.00     0.294780    -0.057326     0.040349
51050.25     0.217420     0.014436     0.089578
51050.50     0.256428     0.061534    -0.067285
51050.75     0.330867     0.045665     0.131945
51051.00     0.332901     0.009289     0.162237
51051.25     0.285774     0.059139     0.173049
51051.50     0.380973     0.088622     0.052353
51051.75     0.436284     0.045861     0.155421
51052.00     0.423406    -0.023002     0.149451
51052.25     0.359770     0.019622     0.199518
51052.50     0.430472     0.050962     0.041606
51052.75     0.469512     0.006793     0.128516
51053.00     0.469482    -0.035106     0.094841
51053.25     0.387499     0.027349     0.063693
51053.50     0.458942     0.084478    -0.044795
51053.75     0.499364     0.075207     0.098950
51054.00     0.461663     0.031289     0.210066
51054.25     0.335149     0.068204     0.223394
51054.50     0.367488     0.136937     0.079649
51054.75     0.418653     0.126652     0.219057
51055.00     0.415660     0.077553     0.250773
51055.25     0.368316     0.125878     0.318261
51055.50     0.442563     0.149202     0.198294
51055.75     0.474431     0.126662     0.279701
51056.00     0.481427     0.086922     0.278050
51056.25     0.422861     0.146206     0.318030
51056.50     0.478986     0.196400     0.183312
51056.75     0.493385     0.145917     0.291829
51057.00     0.476492     0.089452     0.340111
51057.25     0.377404     0.114962     0.333206
51057.50     0.392298     0.142107     0.153374
51057.75     0.404898     0.088540     0.197745
51058.00     0.388509     0.033370     0.221069
51058.25     0.289599     0.072873     0.298304
51058.50     0.304554     0.105540     0.185918
51058.75     0.293537     0.073797     0.307786
51059.00     0.263557     0.049989     0.307938
51059.25     0.161208     0.125316     0.360219
51059.50     0.190550     0.191826     0.185884
51059.75     0.209280     0.166983     0.354310
51060.00     0.207171     0.114399     0.388234
51060.25     0.153379     0.167340     0.453872
51060.50     0.213836     0.180719     0.242250
51060.75     0.254938     0.117122     0.295608
51061.00     0.265455     0.067762     0.280619
51061.25     0.217623     0.069820     0.276256
51061.50     0.310078     0.074574     0.105833
51061.75     0.394476     0.015312     0.199244
51062.00     0.408805    -0.032692     0.185252
51062.25     0.338369     0.005408     0.205174
51062.50     0.371419     0.052050     0.007297
51062.75     0.357802    -0.004226     0.077025
51063.00     0.302226    -0.049469     0.038176
51063.25     0.166484    -0.022193    -0.015505
51063.50     0.150976    -0.014759    -0.292178
51063.75     0.141694    -0.096204    -0.238408
51064.00     0.091765    -0.164628    -0.301228
51064.25     0.014978    -0.124773    -0.274755
51064.50     0.071734    -0.088909    -0.405723
51064.75     0.079324    -0.126826    -0.294368
51065.00     0.046055    -0.161479    -0.246965
51065.25    -0.027129    -0.111029    -0.158291
51065.50     0.020250    -0.071792    -0.270945
51065.75     0.004093    -0.093293    -0.165674
51066.00    -0.014377    -0.116308    -0.198634
51066.25    -0.154824    -0.041725    -0.169731
51066.50    -0.120742     0.002479    -0.315386
51066.75    -0.150558    -0.028238    -0.189381
51067.00    -0.161561    -0.047019    -0.186060
51067.25    -0.256640     0.013540    -0.204520
51067.50    -0.242607     0.045626    -0.382847
51067.75    -0.218002    -0.006945    -0.241747
51068.00    -0.226526    -0.057903    -0.152215
51068.25    -0.299194    -0.024235    -0.116847
51068.50    -0.212258     0.024438    -0.221853
51068.75    -0.152991    -0.006804    -0.052728
51069.00    -0.140578    -0.019714     0.126004
51069.25    -0.217215     0.052189     0.204062
51069.50    -0.204056     0.107113     0.092459
51069.75    -0.204326     0.068436     0.189037
51070.00    -0.211809     0.055973     0.288299
51070.25    -0.308657     0.098330     0.293489
51070.50    -0.258509     0.142336     0.056988
51070.75    -0.200606     0.114581     0.087013
51071.00    -0.152198     0.087804     0.081162
51071.25    -0.174787     0.146941     0.117008
51071.50    -0.079187     0.193168    -0.079338
51071.75     0.000335     0.139602     0.006325
51072.00     0.000887     0.078070     0.010471
51072.25    -0.041832     0.140282     0.065128
51072.50     0.067105     0.203518    -0.030064
51072.75     0.111812     0.154085     0.057791
51073.00     0.134754     0.115126     0.111432
51073.25     0.094160     0.136009     0.154514
51073.50     0.158449     0.151375     0.005769
51073.75     0.151008     0.068812     0.055285
51074.00     0.132159    -0.017099     0.059749
51074.25     0.034255     0.009088     0.098068
51074.50     0.047800     0.014012    -0.095419
51074.75     0.059610    -0.074259     0.009410
51075.00     0.053759    -0.136392     0.065375
51075.25    -0.029329    -0.110715     0.035261
51075.50     0.058291    -0.086395    -0.218903
51075.75     0.080052    -0.135107    -0.162093
51076.00     0.075174    -0.164232    -0.227075
51076.25     0.014459    -0.083019    -0.128955
51076.50     0.048904    -0.003380    -0.289449
51076.75     0.056168    -0.014747    -0.150816
51077.00     0.042123    -0.019126    -0.108540
51077.25    -0.062653     0.035449    -0.109919
51077.50    -0.024570     0.097512    -0.284954
51077.75    -0.000485     0.040411    -0.194430
51078.00     0.000111    -0.000580    -0.173847
51078.25    -0.060831     0.065445    -0.138973
51078.50     0.028550     0.103666    -0.190071
51078.75     0.102918     0.074516     0.012464
51079.00     0.141618     0.033716     0.142288
51079.25     0.118139     0.075903     0.235168
51079.50     0.209115     0.103579     0.095701
51079.75     0.262939     0.035237     0.181746
51080.00     0.290630    -0.007573     0.273120
51080.25     0.233927     0.017996     0.279117
51080.50     0.289250     0.053857     0.074346
51080.75     0.312154    -0.007916     0.163160
51081.00     0.295615    -0.040689     0.208885
51081.25     0.182232    -0.010502     0.261126
51081.50     0.178101     0.016545     0.103757
51081.75     0.170068    -0.039047     0.205217
51082.00     0.146842    -0.086240     0.268495
51082.25     0.043837    -0.040147     0.281014
51082.50     0.069602    -0.017221     0.122843
51082.75     0.081424    -0.085124     0.216102
51083.00     0.080864    -0.140624     0.215220
51083.25     0.010277    -0.074105     0.230988
51083.50     0.066605    -0.024931     0.093246
51083.75     0.090639    -0.054162     0.186752
51084.00     0.123296    -0.088927     0.299781
51084.25     0.041335    -0.029142     0.304162
51084.50     0.145795     0.005433     0.184643
51084.75     0.201778    -0.018177     0.270284
51085.00     0.222658    -0.062990     0.320549
51085.25     0.181939     0.005797     0.404125
51085.50     0.256659     0.046325     0.241626
51085.75     0.303650     0.010234     0.359764
51086.00     0.308306    -0.030828     0.390944
51086.25     0.215819     0.028956     0.437799
51086.50     0.276160     0.082544     0.265909
51086.75     0.277726     0.053581     0.328540
51087.00     0.239199     0.018672     0.268248
51087.25     0.143115     0.047975     0.244596
51087.50     0.203448     0.082529     0.069476
51087.75     0.180342    -0.007269     0.074356
51088.00     0.150184    -0.044244     0.118313
51088.25     0.099375    -0.009064     0.127601
51088.50     0.184872     0.044398     0.032236
51088.75     0.223742     0.026538     0.118826
51089.00     0.231160     0.016191     0.157231
51089.25     0.184325     0.093235     0.177438
51089.50     0.278015     0.161895     0.070784
51089.75     0.298561     0.144378     0.156351
51090.00     0.295188     0.107771     0.202044
51090.25     0.235650     0.163691     0.216888
51090.50     0.286167     0.218237     0.071232
51090.75     0.279376     0.188634     0.164942
51091.00     0.247259     0.150824     0.194756
51091.25     0.124349     0.203790     0.284653
51091.50     0.149320     0.224507     0.131010
51091.75     0.149669     0.175310     0.201377
51092.00     0.145587     0.120710     0.161644
51092.25     0.092125     0.173408     0.152930
51092.50     0.174081     0.179865    -0.053970
51092.75     0.217437     0.104310     0.005460
51093.00     0.233036     0.033460     0.074671
51093.25     0.176633     0.079058     0.139267
51093.50     0.285242     0.130423     0.017840
51093.75     0.310886     0.071911     0.128676
51094.00     0.298075     0.015197     0.217605
51094.25     0.243867     0.057259     0.293143
51094.50     0.315905     0.105934     0.145329
51094.75     0.341112     0.075288     0.202897
51095.00     0.306433     0.047493     0.233212
51095.25     0.244174     0.107326     0.283680
51095.50     0.283418     0.154711     0.190895
51095.75     0.316273     0.109144     0.326798
51096.00     0.337241     0.067166     0.397992
51096.25     0.266961     0.140871     0.448786
51096.50     0.323104     0.189411     0.328470
51096.75     0.330787     0.135306     0.378138
51097.00     0.323547     0.085512     0.473505
51097.25     0.247058     0.132960     0.510026
51097.50     0.277383     0.161154     0.330344
51097.75     0.232573     0.105659     0.373450
51098.00     0.175496     0.060407     0.490677
51098.25     0.020328     0.063849     0.479669
51098.50     0.031248     0.078927     0.328720
51098.75    -0.016564    -0.018433     0.288381
51099.00    -0.099189    -0.055955     0.331293
51099.25    -0.214255    -0.030033     0.329585
51099.50    -0.200363    -0.023223     0.168481
51099.75    -0.202988    -0.105767     0.130337
51100.00    -0.220648    -0.121937     0.143714
51100.25    -0.324953    -0.062387     0.097485
51100.50    -0.270373    -0.011920    -0.111487
51100.75    -0.255226    -0.076245    -0.102051
51101.00    -0.253053    -0.089138    -0.136462
51101.25    -0.288141    -0.025003    -0.137616
51101.50    -0.192055     0.044898    -0.277531
51101.75    -0.156377    -0.000623    -0.199113
51102.00    -0.184783    -0.004207    -0.205386
51102.25    -0.275151     0.036440    -0.150836
51102.50    -0.235336     0.096228    -0.298574
51102.75    -0.222797     0.031258    -0.169494
51103.00    -0.242386     0.011885    -0.165667
51103.25    -0.319272     0.062767     0.011684
51103.50    -0.237674     0.109617    -0.053161
51103.75    -0.174177     0.053542     0.132041
51104.00    -0.155898     0.015401     0.239137
51104.25    -0.184691     0.064851     0.337048
51104.50    -0.107627     0.125502     0.218749
51104.75    -0.046988     0.065804     0.373529
51105.00    -0.014650     0.035113     0.442925
51105.25    -0.031956     0.093814     0.514765
51105.50     0.095752     0.104609     0.326896
51105.75     0.214876     0.009725     0.303335
51106.00     0.259805    -0.050909     0.254290
51106.25     0.233217    -0.025908     0.270623
51106.50     0.325269    -0.007635     0.151596
51106.75     0.370761    -0.090611     0.260442
51107.00     0.346520    -0.155221     0.291056
51107.25     0.273616    -0.108503     0.419356
51107.50     0.322971    -0.078459     0.313366
51107.75     0.317242    -0.112602     0.349182
51108.00     0.308324    -0.145126     0.292011
51108.25     0.207681    -0.078338     0.239314
51108.50     0.234385    -0.012799     0.051751
51108.75     0.238676    -0.054582     0.101988
51109.00     0.216398    -0.091551     0.167886
51109.25     0.097407    -0.014105     0.235079
51109.50     0.139466     0.028111     0.163961
51109.75     0.111541    -0.022158     0.252950
51110.00     0.052365    -0.081338     0.285240
51110.25    -0.086031    -0.044852     0.315692
51110.50    -0.055804    -0.028720     0.193903
51110.75    -0.077292    -0.103234     0.213494
51111.00    -0.117952    -0.123181     0.278417
51111.25    -0.206025    -0.096035     0.318001
51111.50    -0.161766    -0.053300     0.218235
51111.75    -0.136421    -0.099898     0.281748
51112.00    -0.139890    -0.127467     0.372485
51112.25    -0.194974    -0.065698     0.422512
51112.50    -0.090766    -0.017619     0.308772
51112.75    -0.026851    -0.066679     0.316165
51113.00    -0.002507    -0.083445     0.362202
51113.25    -0.044737    -0.025542     0.363407
51113.50     0.022923     0.005514     0.229016
51113.75     0.032539    -0.061922     0.265265
51114.00     0.034600    -0.128557     0.339360
51114.25    -0.016667    -0.093080     0.404097
51114.50     0.033801    -0.060306     0.288512
51114.75     0.062316    -0.118310     0.375340
51115.00     0.058732    -0.162208     0.439509
51115.25    -0.010088    -0.091044     0.495033
51115.50     0.084285    -0.022099     0.350228
51115.75     0.127197    -0.059268     0.397201
51116.00     0.141885    -0.082288     0.409365
51116.25     0.100810    -0.014833     0.425459
51116.50     0.172966     0.039384     0.245289
51116.75     0.202228    -0.020919     0.224252
51117.00     0.221390    -0.045211     0.188201
51117.25     0.154459     0.020436     0.154423
51117.50     0.288099     0.071342     0.012998
51117.75     0.338787     0.031287     0.056271
51118.00     0.383217     0.010698     0.077306
51118.25     0.355448     0.067902     0.149972
51118.50     0.451596     0.128268     0.067622
51118.75     0.478028     0.080759     0.122681
51119.00     0.494124     0.042614     0.118927
51119.25     0.397226     0.075297     0.150107
51119.50     0.448058     0.093711     0.015546
51119.75     0.477014     0.037172     0.078817
51120.00     0.427349    -0.040077     0.108519
51120.25     0.331598     0.008732     0.191468
51120.50     0.351723     0.016819     0.118251
51120.75     0.311518    -0.038974     0.185196
51121.00     0.304115    -0.088078     0.244919
51121.25     0.211844    -0.041106     0.289247
51121.50     0.247358    -0.018593     0.148598
51121.75     0.274034    -0.085063     0.211920
51122.00     0.281990    -0.135121     0.241244
51122.25     0.214796    -0.101856     0.302050
51122.50     0.303455    -0.047222     0.274662
51122.75     0.311998    -0.081424     0.359532
51123.00     0.274221    -0.095836     0.423518
51123.25     0.181308    -0.007119     0.456974
51123.50     0.210584     0.062649     0.311294
51123.75     0.187237     0.012118     0.238264
51124.00     0.207389     0.013610     0.284789
51124.25     0.168184     0.096840     0.338547
51124.50     0.268477     0.142753     0.246674
51124.75     0.308654     0.084014     0.243926
51125.00     0.292178     0.055499     0.264727
51125.25     0.227232     0.075377     0.324148
51125.50     0.274514     0.079401     0.244120
51125.75     0.323310    -0.006597     0.364066
51126.00     0.325085    -0.062442     0.452644
51126.25     0.241313    -0.019002     0.531462
51126.50     0.273137     0.023168     0.386467
51126.75     0.225640    -0.058083     0.426363
51127.00     0.172124    -0.101124     0.414011
51127.25     0.061951    -0.046125     0.453856
51127.50     0.103576     0.000219     0.299126
51127.75     0.057941    -0.051680     0.318664
51128.00     0.004725    -0.090023     0.307883
51128.25    -0.092159    -0.039983     0.310439
51128.50    -0.021631    -0.003250     0.176393
51128.75    -0.056209    -0.036093     0.172802
51129.00    -0.065658    -0.054522     0.168475
51129.25    -0.149802    -0.004934     0.157074
51129.50    -0.048668     0.059229    -0.002027
51129.75    -0.005670     0.018226    -0.010693
51130.00     0.038466     0.014617     0.076714
51130.25     0.018261     0.068717     0.182583
51130.50     0.138606     0.089051     0.100719
51130.75     0.225202     0.012295     0.190640
51131.00     0.264279    -0.052553     0.257441
51131.25     0.214547    -0.022200     0.299202
51131.50     0.276966    -0.024548     0.200589
51131.75     0.285675    -0.108219     0.254040
51132.00     0.260808    -0.191054     0.243050
51132.25     0.178879    -0.195004     0.240975
51132.50     0.235926    -0.177989     0.106963
51132.75     0.261769    -0.242156     0.102807
51133.00     0.255450    -0.285553     0.090128
51133.25     0.161625    -0.234515     0.084357
51133.50     0.226436    -0.156046    -0.089886
51133.75     0.218871    -0.179455    -0.097639
51134.00     0.201831    -0.167869    -0.125385
51134.25     0.117925    -0.095077    -0.093600
51134.50     0.156370    -0.037456    -0.226503
51134.75     0.169474    -0.104700    -0.206677
51135.00     0.178509    -0.135302    -0.196336
51135.25     0.143197    -0.095282    -0.187852
51135.50     0.201255    -0.050053    -0.306327
51135.75     0.233091    -0.126914    -0.194077
51136.00     0.203476    -0.189995    -0.147845
51136.25     0.105840    -0.169004    -0.044704
51136.50     0.132873    -0.155735    -0.138563
51136.75     0.109349    -0.211776    -0.052040
51137.00     0.029665    -0.273282    -0.001347
51137.25    -0.104914    -0.256860     0.068332
51137.50    -0.100441    -0.267485    -0.046376
51137.75    -0.122377    -0.361718     0.034714
51138.00    -0.145954    -0.408625     0.096893
51138.25    -0.272495    -0.390441     0.144312
51138.50    -0.236092    -0.355387     0.101397
51138.75    -0.214274    -0.394473     0.191801
51139.00    -0.213514    -0.414621     0.262839
51139.25    -0.303506    -0.339628     0.292245
51139.50    -0.283467    -0.305058     0.110813
51139.75    -0.268329    -0.351785     0.179708
51140.00    -0.298791    -0.349205     0.135440
51140.25    -0.376749    -0.289691     0.126148
51140.50    -0.358906    -0.268423    -0.126644
51140.75    -0.360847    -0.340181    -0.187229
51141.00    -0.385009    -0.369181    -0.202410
51141.25    -0.442966    -0.350558    -0.166171
51141.50    -0.372530    -0.345794    -0.278875
51141.75    -0.301392    -0.371787    -0.232809
51142.00    -0.241833    -0.374998    -0.142489
51142.25    -0.241502    -0.308786    -0.064927
51142.50    -0.145632    -0.242203    -0.128351
51142.75    -0.085203    -0.297283    -0.084574
51143.00    -0.063734    -0.329183    -0.036527
51143.25    -0.088319    -0.282512    -0.008127
51143.50    -0.002782    -0.212664    -0.114086
51143.75     0.020664    -0.271660    -0.065116
51144.00     0.006421    -0.301668    -0.038979
51144.25    -0.024179    -0.277367     0.030551
51144.50     0.085212    -0.240324    -0.087849
51144.75     0.106651    -0.304917    -0.058315
51145.00     0.089520    -0.323663    -0.006447
51145.25     0.049287    -0.287926     0.097029
51145.50     0.082699    -0.250553    -0.048753
51145.75     0.061929    -0.312490    -0.027164
51146.00     0.009884    -0.348087    -0.020094
51146.25    -0.070039    -0.315812     0.006402
51146.50    -0.036728    -0.300982    -0.126510
51146.75    -0.026020    -0.390566    -0.067098
51147.00    -0.036662    -0.428296    -0.048231
