CONTINENT	SLCR2.0	SLCR1.2	PIXELS	12 Month Mean NDVI	Update	SLCR 2.0 LABEL	OGE V2.0	OLSON	STRUCTURE	FOLIAGE	SEASON	IGBP V2.0	IGBP	BATS V2.0	BATS	SIB V2.0	SIB	SIB2 V2.0	SIB2	USGS V2.0	USGS	RUN V2.0	RUNNING	BIOME_CODE	LOCATION	REGION	BIOME	Elevation Mean	Elevation Standard Deviation	APR '92 Mean NDVI	MAY '92 Mean NDVI	JUN '92 Mean NDVI	JUL '92 Mean NDVI	AUG '92 Mean NDVI	SEP '92 Mean NDVI	OCT '92 Mean NDVI	NOV '92 Mean NDVI	DEC '92 Mean NDVI	JAN '93 Mean NDVI	FEB '93 Mean NDVI	MAR '93 Mean NDVI
AP	90	56	22674	138.10		Grassland/Scrub And Fern Bracken	40	COOL GRASSES AND SHRUBS	MID-TALL GRASS, HERBS, SHRUBS	ANNUAL FOLIAGE	COOL, WINDY	10	GRASSLANDS	2	SHORT GRASS	12	AGRICULTURE OR C3 GRASSLAND	8	DWARF TREES AND SHRUBS	7	310 GRASSLAND	6	ANNUAL GRASS VEGETATION	6	New Zealand	Temperate/Arctic	Moist Warm Temperature Woodlands	626.17	323.87	141.94	136.99	122.51	111.06	123.18	131.78	138.38	149.91	145.04	156.18	155.54	150.13
AP	91	44	17608	147.04		Improved Pasture with Crops And Scrub	40	COOL GRASSES AND SHRUBS	MID-TALL GRASS, HERBS, SHRUBS	ANNUAL FOLIAGE	COOL, WINDY	10	GRASSLANDS	2	SHORT GRASS	12	AGRICULTURE OR C3 GRASSLAND	8	DWARF TREES AND SHRUBS	7	310 GRASSLAND	6	ANNUAL GRASS VEGETATION	6	New Zealand	Temperate/Arctic	Moist Warm Temperature Woodlands	192.56	151.71	144.08	152.20	83.14	117.73	145.96	155.51	159.94	166.29	164.33	161.08	164.25	155.42
AP	92	57	13288	148.23		Improved Pasture/Grassland And Mixed Scrub Mosaic	40	COOL GRASSES AND SHRUBS	MID-TALL GRASS, HERBS, SHRUBS	ANNUAL FOLIAGE	COOL, WINDY	10	GRASSLANDS	2	SHORT GRASS	12	AGRICULTURE OR C3 GRASSLAND	8	DWARF TREES AND SHRUBS	7	310 GRASSLAND	6	ANNUAL GRASS VEGETATION	6	New Zealand	Temperate/Arctic	Moist Warm Temperature Woodlands	128.27	136.72	149.92	152.16	106.39	146.22	150.14	155.93	154.21	155.06	160.06	157.45	143.28	153.49
AP	93	109	48433	149.81	relabel	Grassland And Pasture	41	HOT AND MILD GRASSES AND SHRUBS	PRAIRIE, PAMPAS, AND RANGELAND	MIXED FOLIAGE	MILD-HOT	10	GRASSLANDS	2	SHORT GRASS	7	GROUNDCOVER ONLY	6	SHORT VEGETATION/C4 GRASSLAND	7	310 GRASSLAND	6	ANNUAL GRASS VEGETATION	6	Southwest and Southeast Australia, Tasmania	Temperate/Arctic	Moist Warm Temperature Woodlands	375.20	337.19	149.66	141.90	137.51	138.12	145.22	146.37	155.38	158.48	156.30	159.14	157.20	157.90
AP	94	58	24469	155.05		Pasture (Improved And Unimproved)/Grassland/Scrub Mosaic with Cropland	40	COOL GRASSES AND SHRUBS	MID-TALL GRASS, HERBS, SHRUBS	ANNUAL FOLIAGE	COOL, WINDY	10	GRASSLANDS	2	SHORT GRASS	12	AGRICULTURE OR C3 GRASSLAND	8	DWARF TREES AND SHRUBS	7	310 GRASSLAND	6	ANNUAL GRASS VEGETATION	6	New Zealand	Temperate/Arctic	Moist Warm Temperature Woodlands	188.51	166.48	159.07	158.81	113.56	151.80	153.17	158.84	160.20	165.10	162.65	163.49	156.11	163.27
AP	95	133	1253	85.70		Wetlands	45	MARSH WETLAND	GRAMINOID, HERBS, SHRUBS AND TREES	MIXED	MARITIME, COLD-HOT	11	PERMANENT WETLANDS	13	BOGS AND MARSHES	17	PERSISTENT WETLAND	10	WATER, WETLAND	17	610 HERBACEOUS WETLANDS	6	ANNUAL GRASS VEGETATION	2	Northern Australia	Tropical/Subtropical	Semi-evergreen and Deciduous Forests	11.11	17.35	101.79	101.94	103.75	82.27	82.12	80.61	80.87	80.16	79.04	80.06	80.32	80.96
AP	96	1	14204	107.10		Cropland (Rice, Rubber, Coffee, Coconut)	92	BROADLEAF CROPS	ROW CROPS, WITH GRASSES	ANNUAL TOPS	HOT-COOL	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	Sumatra	Tropical/Subtropical	Evergreen Rain Forests	136.21	238.33	124.82	126.07	90.23	88.24	72.28	116.67	106.12	112.01	106.58	113.24	124.62	109.76
AP	97	3	39840	111.36		Cropland (Rice, Rubber, Coffee, Coconut)	92	BROADLEAF CROPS	ROW CROPS, WITH GRASSES	ANNUAL TOPS	HOT-COOL	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	Sumatra	Tropical/Subtropical	Evergreen Rain Forests	271.20	426.04	128.36	123.30	110.58	96.11	93.47	117.31	107.43	111.76	107.33	109.68	124.17	112.34
AP	98	4	30511	117.90		Rice, Shifting Cultivation	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Java	Tropical/Subtropical	Evergreen Rain Forests	485.94	604.01	112.00	133.29	127.72	127.27	115.29	116.64	107.17	111.21	117.04	111.76	134.67	106.20
AP	99	5	47348	118.68		Cropland (Rice, Rubber, Coffee, Coconut)	92	BROADLEAF CROPS	ROW CROPS, WITH GRASSES	ANNUAL TOPS	HOT-COOL	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	Sumatra	Tropical/Subtropical	Evergreen Rain Forests	211.91	348.53	133.79	141.76	120.89	106.79	98.80	123.69	113.77	117.03	114.68	115.26	127.46	115.69
AP	100	7	13298	121.95		Rice, Shifting Cultivation	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Java	Tropical/Subtropical	Evergreen Rain Forests	600.36	529.29	113.55	132.01	139.04	142.60	125.77	130.79	111.87	117.51	114.61	110.89	120.74	109.47
AP	101	8	18057	122.29		Deforested, Shifting Cultivation, Rice, Rubber	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Scattered Indonesia Islands	Tropical/Subtropical	Evergreen Rain Forests	599.03	652.51	119.21	118.62	119.33	118.94	120.43	127.85	123.04	123.82	121.79	133.29	131.70	115.05
AP	102	9	61623	124.50		Cropland (Rubber, Coffee, Coconut, Tea)	92	BROADLEAF CROPS	ROW CROPS, WITH GRASSES	ANNUAL TOPS	HOT-COOL	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	Sumatra	Tropical/Subtropical	Evergreen Rain Forests	138.51	211.29	146.20	150.52	127.93	113.14	104.67	127.94	120.11	120.89	121.11	117.92	129.83	119.19
AP	103	10	11487	126.35		Rice, Coffee, Shifting Cultivation	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Java	Tropical/Subtropical	Evergreen Rain Forests	380.10	494.12	128.78	133.50	133.23	127.33	122.35	123.39	113.45	118.06	118.28	119.13	137.61	146.47
AP	104	11	10694	127.83		Rice, Coffee, Shifting Cultivation	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Java	Tropical/Subtropical	Evergreen Rain Forests	268.09	343.72	131.58	142.70	142.60	138.20	124.49	127.36	115.90	126.45	123.40	116.37	128.09	122.31
AP	105	12	9793	127.84		Cropland (Rubber, Rice, Sugar, Coffee)	92	BROADLEAF CROPS	ROW CROPS, WITH GRASSES	ANNUAL TOPS	HOT-COOL	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	Java	Tropical/Subtropical	Evergreen Rain Forests	222.30	356.45	125.32	146.60	144.53	133.90	122.80	124.83	111.67	117.37	131.33	135.31	135.69	110.25
AP	106	13	130047	129.31		Pasture, Cropland (Winter Wheat, Winter Barley)	93	GRASS CROPS	FARMS, PASTURE, TOWNS	MIXED CROPS	MILD-HOT	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	5	Southwest and Southeast Australia	Temperate/Arctic	Schlerophyllous Woodlands with Winter Rain	240.92	112.94	119.48	122.24	123.01	136.82	147.64	148.83	152.51	132.50	119.31	119.45	117.94	117.53
AP	107	14	15031	131.17		Rice, Coffee, Shifting Cultivation	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Celebes and Java	Tropical/Subtropical	Evergreen Rain Forests	498.91	557.63	125.70	131.78	132.79	140.58	138.88	139.56	136.31	130.11	122.72	130.47	128.27	122.43
AP	108	15	12549	131.32		Rice, Shifting Cultivation	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Celebes and Java	Tropical/Subtropical	Evergreen Rain Forests	511.90	693.05	131.05	134.26	132.26	133.42	131.59	129.04	123.41	129.03	126.93	135.12	134.43	140.84
AP	109	18	16309	134.31		Shifting Cultivation	31	CROPS AND TOWN	FARMS, PASTURE, TOWNS	MIXED CROPS	MILD-HOT	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	Scattered Indonesia Islands	Tropical/Subtropical	Evergreen Rain Forests	211.94	282.75	140.55	142.35	140.37	128.28	127.20	124.53	121.02	122.51	126.01	144.57	148.62	151.20
AP	110	19	41556	135.86		Cropland, Shifting Cultivation	31	CROPS AND TOWN	FARMS, PASTURE, TOWNS	MIXED CROPS	MILD-HOT	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	Java, Timor	Tropical/Subtropical	Evergreen Rain Forests	294.14	348.29	142.58	149.99	150.29	133.97	138.18	131.54	123.42	128.19	120.32	125.01	141.70	150.54
AP	111	22	39679	137.55		Plantations, Shifting Cultivation, Coconut	31	CROPS AND TOWN	FARMS, PASTURE, TOWNS	MIXED CROPS	MILD-HOT	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	New Caledonia	Tropical/Subtropical	Evergreen Rain Forests	400.27	452.56	139.05	130.76	127.10	142.16	126.59	145.17	138.96	147.70	140.74	147.04	128.14	142.70
AP	112	20	193241	137.64		Cropland And Pasture (Winter Wheat, Winter Barley)	93	GRASS CROPS	CEREALS, SETTLEMENTS	ANNUAL TOPS	HOT-COOL	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	2	Western Australia, South Australia, New South Wales	Tropical/Subtropical	Semi-evergreen and Deciduous Forests	195.37	127.63	125.63	132.92	137.29	146.04	152.01	152.83	157.90	142.87	125.89	128.62	127.00	128.24
AP	113	21	15213	138.15		Shifting Cultivation, Coffee, Rice	31	CROPS AND TOWN	FARMS, PASTURE, TOWNS	MIXED CROPS	MILD-HOT	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	Scattered Indonesia Islands	Tropical/Subtropical	Evergreen Rain Forests	266.37	376.16	139.54	145.29	142.99	142.62	137.03	133.22	130.63	137.10	136.55	140.72	136.11	141.54
AP	114	23	16910	139.80		Rice, Plantations, Shifting Cultivation	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Phillipines	Tropical/Subtropical	Evergreen Rain Forests	322.66	395.22	140.06	133.29	139.60	140.99	130.77	151.40	144.48	143.98	129.48	137.34	145.03	146.72
AP	115	24	10251	140.09		Rice, Plantations	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Phillipines	Tropical/Subtropical	Evergreen Rain Forests	513.48	511.10	139.71	127.68	119.81	128.79	125.36	138.63	144.45	154.77	149.68	155.01	150.36	152.26
AP	116	25	22910	141.37		Cropland And Pasture (Orchards, Vinyards)	31	CROPS AND TOWN	FARMS, PASTURE, TOWNS	MIXED CROPS	MILD-HOT	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	6	New Zealand	Temperate/Arctic	Moist Warm Temperature Woodlands	259.22	208.29	135.93	135.08	122.62	117.49	138.73	144.96	151.94	158.14	147.11	155.69	148.98	145.33
AP	117	26	82611	143.66		Cropland with Grassland (Coconut, Rice, Sugar Cane, Corn, Vegetables)	31	CROPS AND TOWN	FARMS, PASTURE, TOWNS	MIXED CROPS	MILD-HOT	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	1	Phillipines	Tropical/Subtropical	Evergreen Rain Forests	302.12	336.91	129.09	130.26	145.49	147.26	146.17	149.87	135.27	151.33	152.32	153.79	141.86	146.72
AP	118	27	41895	145.26		Rice, Shifting Cultivation	36	RICE PADDY AND FIELD	PLAIN OR TERRACE PADDIES	1-3 CROPS WITH IRRIGATION		12	CROPLANDS	10	IRRIGATED CROPS	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	3	212 IRRIGATED CROPLAND AND PASTURE	6	ANNUAL GRASS VEGETATION	1	Borneo, Scattered Indonesia Islands	Tropical/Subtropical	Evergreen Rain Forests	315.11	338.69	148.90	152.21	148.76	143.92	135.01	132.69	135.08	142.24	144.73	154.02	154.58	156.49
AP	119	28	152591	145.75		Pasture/Cropland	31	CROPS AND TOWN	FARMS, PASTURE, TOWNS	MIXED CROPS	MILD-HOT	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	2	Southwest and Southeast Australia	Tropical/Subtropical	Semi-evergreen and Deciduous Forests	267.65	203.09	138.31	143.94	143.98	147.99	152.81	151.01	162.54	157.81	141.93	138.18	136.24	139.75
AP	120	118	17839	154.09	split, relabel	Pasture/Cropland 	31	CROPS AND TOWN	FARMS, PASTURE, TOWNS	MIXED CROPS	MILD-HOT	12	CROPLANDS	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	2	211 DRYLAND CROPLAND AND PASTURE	5	ANNUAL BROADLEAF VEGETATION	6	Southeast Australia	Temperate/Arctic	Moist Warm Temperature Woodlands	130.59	114.90	150.41	156.51	158.80	155.73	161.30	153.63	167.95	163.51	154.06	146.52	137.64	137.26
AP	121	2	10496	108.20		Deforested, Heavily Disturbed Grass, Shifting Cultivation	58	FIELDS AND WOODY SAVANNA	CROP/HERBS WITH FOREST AND SHRUBS	DECIDUOUS/EVERGREEN	HOT-COOL	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	6	GROUND COVER WITH TREES AND SHRUBS	3	BROADLEAF AND NEEDLELEAF TREES	6	290 CROPLAND/WOODLAND MOSAIC	5	ANNUAL BROADLEAF VEGETATION	1	Sumatra	Tropical/Subtropical	Evergreen Rain Forests	664.46	649.55	110.41	112.11	110.53	115.75	106.50	110.26	103.33	105.72	107.56	107.19	109.82	104.65
AP	122	33	3456	116.04		Savanna/Shifting Cultivation, Deforested	58	FIELDS AND WOODY SAVANNA	CROP/HERBS WITH FOREST AND SHRUBS	DECIDUOUS/EVERGREEN	HOT-COOL	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	6	GROUND COVER WITH TREES AND SHRUBS	3	BROADLEAF AND NEEDLELEAF TREES	6	290 CROPLAND/WOODLAND MOSAIC	5	ANNUAL BROADLEAF VEGETATION	1	Scattered Indonesia Islands	Tropical/Subtropical	Evergreen Rain Forests	385.21	534.19	128.87	127.87	128.36	131.73	110.81	127.45	110.51	116.45	115.87	69.80	114.24	115.95
AP	123	6	9213	119.05		Deforested, Heavily Disturbed Grass, Shifting Cultivation	58	FIELDS AND WOODY SAVANNA	CROP/HERBS WITH FOREST AND SHRUBS	DECIDUOUS/EVERGREEN	HOT-COOL	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	6	GROUND COVER WITH TREES AND SHRUBS	3	BROADLEAF AND NEEDLELEAF TREES	6	290 CROPLAND/WOODLAND MOSAIC	5	ANNUAL BROADLEAF VEGETATION	1	Scattered Indonesia Islands	Tropical/Subtropical	Evergreen Rain Forests	822.06	858.10	122.22	120.72	121.23	114.96	114.79	117.82	112.21	117.47	112.94	116.49	125.69	137.51
AP	124	16	19489	131.65		Deforested, Shifting Cultivation, Coffee, Rice	58	FIELDS AND WOODY SAVANNA	CROP/HERBS WITH FOREST AND SHRUBS	DECIDUOUS/EVERGREEN	HOT-COOL	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	6	GROUND COVER WITH TREES AND SHRUBS	3	BROADLEAF AND NEEDLELEAF TREES	6	290 CROPLAND/WOODLAND MOSAIC	5	ANNUAL BROADLEAF VEGETATION	1	Celebes and Java	Tropical/Subtropical	Evergreen Rain Forests	192.78	291.33	133.81	144.74	140.55	134.24	135.21	136.17	129.20	127.43	120.84	116.85	152.43	113.88
AP	125	42	9513	137.70		Grassland/Cropland	94	CROPS, GRASS, SHRUBS	OTHER FARMS, GRASSES AND SHRUBS	HERBAGE	COLD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	5	280 CROPLAND/GRASSLAND MOSAIC	6	ANNUAL GRASS VEGETATION	12	New Guinea	Other	Mountains	1550.62	585.78	151.93	142.98	140.75	149.30	149.47	149.12	143.11	146.47	123.27	116.96	113.16	131.40
AP	126	35	69311	143.38		Fragmented Forest, Shifting Cultivation, Rice	19	EVERGREEN FOREST AND FIELDS	FORESTS WITH CROP AND SHRUB PATCHES	DECIDUOUS/MIXED	MILD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	4	EVERGREEN NEEDLELEAF TREES	4	NEEDLELEAF-EVERGREEN TREES	6	290 CROPLAND/WOODLAND MOSAIC	1	EVERGREEN NEEDLELEAF VEGETATION	1	Borneo, Celebes	Tropical/Subtropical	Evergreen Rain Forests	323.50	427.18	144.84	154.14	155.23	155.89	153.09	146.89	142.52	147.86	122.92	138.21	148.59	115.90
AP	127	43	17415	145.49		Cropland/Grasslands (Plantations, Rice)	94	CROPS, GRASS, SHRUBS	OTHER FARMS, GRASSES AND SHRUBS	HERBAGE	COLD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	5	280 CROPLAND/GRASSLAND MOSAIC	6	ANNUAL GRASS VEGETATION	1	Phillipines	Tropical/Subtropical	Evergreen Rain Forests	212.83	226.02	134.31	140.21	145.84	153.38	146.23	151.57	155.04	154.24	147.68	145.31	139.43	138.11
AP	128	131	17428	148.10	relabel	Seasonal Tropical Forest/Cropland Mosaic	56	FOREST AND FIELD	FORESTS WITH CROP AND SHRUB PATCHES	DECIDUOUS/MIXED	MILD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	6	290 CROPLAND/WOODLAND MOSAIC	1	EVERGREEN NEEDLELEAF VEGETATION	1	New Guinea	Tropical/Subtropical	Evergreen Rain Forests	222.72	409.20	160.03	152.60	149.41	142.34	151.18	156.02	153.53	145.54	113.73	146.66	151.16	160.50
AP	129	30	29762	148.42	relabel	Cropland/Grassland Mosaic	94	CROPS, GRASS, SHRUBS	OTHER FARMS, GRASSES AND SHRUBS	HERBAGE	COLD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	1	CROPS, MIXED FARMING	12	AGRICULTURE OR C3 GRASSLAND	9	AGRICULTURE OR C3 GRASSLAND	5	280 CROPLAND/GRASSLAND MOSAIC	6	ANNUAL GRASS VEGETATION	1	Scattered Indonesia Islands	Tropical/Subtropical	Evergreen Rain Forests	347.53	354.82	151.96	153.77	153.98	157.78	157.60	158.05	149.54	147.74	122.19	154.81	125.08	153.98
AP	130	36	16233	150.73		Fragmented Forest, Shifting Cultivation	19	EVERGREEN FOREST AND FIELDS	FORESTS WITH CROP AND SHRUB PATCHES	DECIDUOUS/MIXED	MILD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	4	EVERGREEN NEEDLELEAF TREES	4	NEEDLELEAF-EVERGREEN TREES	6	290 CROPLAND/WOODLAND MOSAIC	1	EVERGREEN NEEDLELEAF VEGETATION	1	Scattered Indonesia Islands	Tropical/Subtropical	Evergreen Rain Forests	308.41	284.24	153.58	149.32	120.04	155.33	151.18	157.20	146.56	155.78	149.74	160.19	155.34	159.98
AP	131	37	58610	150.95		Fragmented Forest, Shifting Cultivation	19	EVERGREEN FOREST AND FIELDS	FORESTS WITH CROP AND SHRUB PATCHES	DECIDUOUS/MIXED	MILD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	4	EVERGREEN NEEDLELEAF TREES	4	NEEDLELEAF-EVERGREEN TREES	6	290 CROPLAND/WOODLAND MOSAIC	1	EVERGREEN NEEDLELEAF VEGETATION	1	Borneo, Celebes	Tropical/Subtropical	Evergreen Rain Forests	182.50	214.05	151.41	157.11	156.35	159.75	156.90	153.96	146.14	151.74	137.12	157.63	159.41	129.43
AP	132	38	31782	151.39		Fragmented Forest, Rice, Plantations, Coconut	19	EVERGREEN FOREST AND FIELDS	FORESTS WITH CROP AND SHRUB PATCHES	DECIDUOUS/MIXED	MILD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	4	EVERGREEN NEEDLELEAF TREES	4	NEEDLELEAF-EVERGREEN TREES	6	290 CROPLAND/WOODLAND MOSAIC	1	EVERGREEN NEEDLELEAF VEGETATION	1	Phillipines	Tropical/Subtropical	Evergreen Rain Forests	295.26	292.90	148.82	143.13	147.10	145.52	135.92	157.00	153.04	159.62	156.80	159.15	157.50	158.58
AP	133	39	22428	152.02		Fragmented Forest, Cropland (Plantations, Rice, Coconut)	19	EVERGREEN FOREST AND FIELDS	FORESTS WITH CROP AND SHRUB PATCHES	DECIDUOUS/MIXED	MILD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	4	EVERGREEN NEEDLELEAF TREES	4	NEEDLELEAF-EVERGREEN TREES	6	290 CROPLAND/WOODLAND MOSAIC	1	EVERGREEN NEEDLELEAF VEGETATION	1	Phillipines	Tropical/Subtropical	Evergreen Rain Forests	311.01	295.46	153.17	153.15	149.95	157.48	149.37	156.99	122.39	155.74	153.07	160.32	154.88	163.24
AP	134	40	18823	152.88		Fragmented Forest, Rice, Plantations, Coconut, Sugar Cane	19	EVERGREEN FOREST AND FIELDS	FORESTS WITH CROP AND SHRUB PATCHES	DECIDUOUS/MIXED	MILD-HOT	14	CROPLAND/NATURAL VEGETATION MOSAIC	19	FOREST/FIELD MOSAIC	4	EVERGREEN NEEDLELEAF TREES	4	NEEDLELEAF-EVERGREEN TREES	6	290 CROPLAND/WOODLAND MOSAIC	1	EVERGREEN NEEDLELEAF VEGETATION	1	Phillipines	Tropical/Subtropical	Evergreen Rain Forests	202.82	216.68	149.60	150.93	153.93	158.37	150.79	155.29	152.38	156.01	155.46	152.72	147.56	157.07
