San Martin, Antarctica (Argen ID: 454   Lat: -68.13  Lon:  -67.11  Alt:   30
EarthProbe TOMS V8 Overpass - correction processing epcrsza7_xt5 - Gen: 6-1-07  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
51965.7 2001 056 64363  28 -67.99  -67.21  16  95 60.29 247.5  69.2   0.17   -7
51966.7 2001 057 61628  18 -68.02  -67.67  26  97 59.64 224.5  81.8  -0.05   -7
51967.7 2001 058 58878   8 -68.11  -67.11   2  94 60.07 260.3  49.5  -3.49  -10
51968.7 2001 059 62049  20 -68.30  -67.04  19  93 60.81 264.8  69.6  -0.90   -6
51969.7 2001 060 59306   9 -68.14  -67.56  19  99 60.81 264.0  50.7   0.04   -9
51970.7 2001 061 62477  22 -68.08  -66.98   8  92 61.50 294.8  61.7  -1.82  -12
51971.7 2001 062 59734  11 -68.00  -67.06  15  93 61.39 270.6  58.7  -1.46  -11
51972.7 2001 063 62897  23 -68.40  -67.18  30  96 62.70 269.2  34.3  -1.09   -8
51973.7 2001 064 60155  12 -68.38  -67.38  30  99 62.55 269.6  16.2  -1.30   -8
51974.7 2001 065 63325  25 -68.03  -67.11  11  94 63.30 270.2  51.3  -1.74  -14
51975.7 2001 066 60583  14 -68.12  -67.26   6  96 63.09 274.5  44.2  -2.00  -14
51976.7 2001 067 63746  26 -68.19  -67.31  11  97 64.41 274.1  26.7  -2.58   -9
51977.7 2001 068 61003  16 -68.26  -66.84  18  90 64.06 280.0  61.0  -1.15  -14
51978.7 2001 069 58253   6 -68.20  -67.39  14  98 64.49 272.2  40.9  -1.78 -999
51979.7 2001 070 61431  18 -67.92  -66.98  24  92 64.59 283.5  50.7  -0.57  -16
51980.7 2001 071 64586  29 -68.04  -66.49  28  85 66.41 305.5  89.1  -0.01 -999
51981.7 2001 072 61852  19 -68.10  -67.53  18  98 65.62 270.9  59.7  -0.42   -3
51982.7 2001 073 59101   9 -68.08  -66.79  14  89 65.79 253.9  81.0  -0.37 -999
51983.7 2001 074 62272  21 -68.06  -67.27  10  96 66.51 286.9  52.9  -1.55 -999
51984.7 2001 075 59522  10 -68.22  -67.24  11  96 66.70 285.6  33.8  -2.80 -999
51985.7 2001 076 62692  23 -67.93  -67.01  23  93 67.34 271.7  79.8  -0.10 -999
51986.7 2001 077 59942  12 -68.20  -66.72  18  88 67.47 267.4  67.2  -2.58 -999
51987.7 2001 078 63105  24 -68.34  -66.96  24  92 68.70 264.6  46.6  -1.11 -999
51988.7 2001 079 60362  13 -68.26  -67.35  18  98 68.34 265.9  20.0  -1.47 -999
51989.7 2001 080 63525  26 -68.06  -66.58  23  86 69.45 242.2  96.7   0.37 -999
51990.7 2001 081 60783  15 -68.15  -67.12   2  94 69.07 248.8  55.1  -3.00 -999
51991.7 2001 082 58025   6 -68.20  -66.62  22  86 69.58 245.6  78.0  -2.06 -999
51992.7 2001 083 61203  17 -67.89  -67.12  27  94 69.68 264.0  53.7  -1.17 -999
51993.7 2001 084 58445   7 -68.11  -66.91   9  91 70.22 249.9  71.8  -0.77 -999
51994.7 2001 085 61616  18 -68.18  -67.52  18  99 70.81 289.8  47.5  -1.05 -999
51995.7 2001 086 64771  29 -68.04  -67.11  10  94 72.44 283.6  69.3   0.52 -999
51996.7 2001 087 62028  20 -68.22  -67.12  10  94 71.78 303.4  77.8  -0.93 -999
51997.7 2001 088 59278   9 -68.18  -67.67  24 100 71.78 337.0  13.5  -0.77 -999
51998.7 2001 089 62441  22 -68.16  -66.74  16  88 72.67 274.9  72.5  -1.61 -999
51999.7 2001 090 59690  11 -68.00  -67.10  14  94 72.38 277.6  71.1  -0.85 -999
52000.7 2001 091 62846  23 -68.31  -67.06  20  93 73.73 244.6  80.4  -1.20 -999
52001.7 2001 092 60095  12 -68.29  -67.45  23  99 73.44 257.0  56.4  -0.99 -999
52002.7 2001 093 63250  25 -68.08  -66.61  21  86 74.50 224.1  84.9  -0.84 -999
52003.7 2001 094 60500  14 -68.12  -67.12   1  94 74.08 253.2  55.0  -2.31 -999
52004.7 2001 095 63655  26 -67.94  -67.17  21  94 75.26 255.1  77.2  -0.15 -999
52005.7 2001 096 60905  16 -67.97  -66.88  20  90 74.77 255.4  63.6  -0.99 -999
52006.7 2001 097 64052  27 -68.16  -66.99   6  92 76.46 255.9  74.1  -0.27 -999
52007.7 2001 098 61302  17 -68.25  -67.22  14  96 75.86 299.2  56.0  -1.57 -999
52008.7 2001 099 64449  28 -68.20  -66.96  10  91 77.47 286.5  62.1   0.47 -999
52009.7 2001 100 61699  19 -68.31  -66.70  26  87 76.80 295.9  66.2   0.11 -999
52010.8 2001 101 64846  29 -68.18  -66.86  12  90 78.46 313.0  65.8   0.35 -999
52011.7 2001 102 62103  20 -68.00  -67.70  28  98 77.29 275.7  60.7  -0.43 -999
52012.7 2001 103 59338  10 -68.29  -66.82  21  89 77.53 272.7  58.7  -1.38 -999
52013.7 2001 104 62493  22 -68.29  -66.74  23  88 78.50 258.6  77.6  -0.83 -999
52014.7 2001 105 59734  11 -68.35  -67.24  25  97 78.33 252.0  49.0  -1.13 -999
52015.7 2001 106 62890  23 -68.24  -67.27  14  97 79.28 260.8  58.9  -0.08 -999
52016.7 2001 107 60131  13 -68.29  -66.66  26  87 79.01 289.1  81.8  -0.68 -999
52017.7 2001 108 63286  25 -67.99  -66.77  21  89 79.98 241.8  89.4   0.29 -999
52018.7 2001 109 60528  14 -68.29  -67.22  18  96 79.74 269.6  64.7  -0.33 -999
52019.7 2001 110 63683  26 -67.86  -67.25  31  95 80.68 262.7  81.0   0.60 -999
52020.7 2001 111 60925  16 -68.11  -66.90   9  90 80.34 299.1  76.3  -1.25 -999
52021.7 2001 112 64073  27 -68.06  -67.05   8  93 81.78 278.5  75.6   0.81 -999
52022.7 2001 113 61322  17 -68.03  -67.61  24  97 80.98 279.0  43.0  -0.88 -999
52023.7 2001 114 64462  28 -68.19  -66.82  14  89 82.81 269.1  71.8   0.32 -999
52024.7 2001 115 61711  19 -68.16  -66.97   7  91 81.90 285.5  69.1  -1.75 -999
52025.7 2001 116 58946   9 -68.29  -66.67  25  87 81.98 297.3  70.7  -0.47 -999
52026.7 2001 117 62101  20 -68.38  -67.24  28  97 82.86 226.8  70.6   0.80 -999
52027.7 2001 118 59343  10 -68.10  -67.16   4  94 82.43 243.1  54.0  -1.24 -999
52028.7 2001 119 62498  22 -67.93  -67.22  23  95 83.19 255.5  64.4   1.03 -999
52029.7 2001 120 59732  11 -68.29  -67.43  22  99 83.25 269.0  63.8  -0.05 -999
52030.7 2001 121 62887  23 -68.00  -67.57  24  97 83.99 293.5  62.8  -0.09 -999
52031.7 2001 122 60121  13 -68.29  -66.72  24  88 83.90 261.2  80.3   1.08 -999
52032.7 2001 123 57355   5 -67.89  -66.55  35  86 83.86 256.5  81.2  -0.12 -999
52033.7 2001 124 60518  16 -67.65  -65.72  79  93 83.95 243.9  96.9   1.73 -999
52034.7 2001 125 57752   7 -67.41  -65.07 117  99 83.86 319.8  86.5   0.34 -999
52035.7 2001 126 60923  16 -66.94  -68.08 139  96 83.78 249.2  79.0  -0.24 -999
52036.7 2001 127 58149   8 -66.99  -65.51 144  88 83.97 267.2  88.8   0.45 -999
52037.7 2001 128 61320  17 -66.48  -69.18 204 100 83.90 231.0  42.5   0.55 -999
52038.7 2001 129 58546  10 -66.39  -64.97 214  87 83.90 236.3  90.6  -0.50 -999
52039.7 2001 130 61716  19 -65.83  -69.51 276 100 83.86 239.0  17.8   1.80 -999
52040.7 2001 131 58943  11 -65.88  -65.82 256 100 83.90 247.1  45.6   0.44 -999
52041.7 2001 132 56177   3 -65.22  -66.25 326 100 83.93 290.8  48.5   1.10 -999
52042.7 2001 133 59340  11 -65.45  -67.73 299 100 83.97 254.9  40.8  -0.98 -999
52119.7 2001 210 58935  12 -65.28  -65.19 328 100 83.90 215.5  19.7   1.71 -999
52120.7 2001 211 62082  21 -65.39  -69.89 328 100 83.94 226.2  68.3   0.97 -999
52121.7 2001 212 59293  13 -65.76  -65.39 274  99 83.89 247.9  74.8   0.99 -999
52122.7 2001 213 62440  22 -65.80  -69.98 288 100 83.93 299.1  71.0  -0.35 -999
52123.7 2001 214 59651  13 -66.35  -66.48 200 100 83.97 249.3  56.8  -0.12 -999
52124.7 2001 215 56869   4 -66.17  -66.77 218  99 83.97 249.7  71.5   0.65 -999
52125.7 2001 216 60009  14 -66.79  -66.64 150  97 83.90 192.9  73.6   0.36 -999
52126.7 2001 217 57227   5 -66.66  -66.37 166  96 83.78 268.3  77.9   0.50 -999
52127.7 2001 218 60367  14 -67.35  -67.69  90  93 83.91 253.2  70.6  -0.53 -999
52128.7 2001 219 57585   5 -67.22  -67.72 104  93 83.77 231.7  79.4   0.76 -999
52129.7 2001 220 60725  15 -67.74  -67.82  53  96 83.77 215.4  63.2   0.10 -999
52130.7 2001 221 57935   6 -68.11  -67.17   3  95 83.97 219.0  77.3   0.13 -999
52131.7 2001 222 61083  17 -67.97  -67.03  18  93 83.49 244.0  96.1   1.28 -999
52132.7 2001 223 58301   7 -68.07  -67.17   7  94 83.28 262.6  81.9  -0.39 -999
52133.7 2001 224 61441  18 -68.30  -67.12  19  95 83.29 254.2  87.4   0.43 -999
52134.7 2001 225 58667   8 -68.00  -67.32  17  96 82.56 251.4  81.4   0.36 -999
52135.7 2001 226 61806  20 -68.02  -66.85  16  90 82.49 252.1  88.3   0.35 -999
52136.7 2001 227 59025   9 -68.35  -67.25  25  97 82.25 245.9  85.4   0.44 -999
52137.7 2001 228 62164  21 -68.27  -66.92  17  91 82.22 259.6  89.7  -0.38 -999
52138.7 2001 229 59391  10 -68.22  -67.59  22 100 81.47 211.3  81.2   0.05 -999
52139.7 2001 230 62530  22 -68.08  -67.56  19  98 81.45 262.0  87.4   0.46 -999
52140.7 2001 231 59756  12 -67.95  -66.96  21  92 80.55 243.7  84.7  -0.18 -999
52141.7 2001 232 62888  24 -68.06  -66.69  19  87 80.99 222.8  84.5   0.49 -999
52142.7 2001 233 60114  13 -68.20  -67.13   8  94 80.15 255.0  59.5  -2.57 -999
52143.7 2001 234 63246  25 -68.18  -66.70  18  87 80.59 258.1  84.0   0.80 -999
52144.7 2001 235 60480  14 -67.99  -67.75  31  98 79.29 221.5  62.0  -0.32 -999
52145.7 2001 236 63604  26 -68.25  -66.67  23  87 80.16 218.9  87.8  -0.46 -999
52146.7 2001 237 60838  16 -68.05  -67.06   9  93 78.73 205.9  84.8  -0.87 -999
52147.7 2001 238 63962  27 -68.27  -66.61  26  86 79.70 215.6  91.4   0.19 -999
52148.7 2001 239 61196  17 -68.21  -67.33  13  98 78.25 180.0  83.1   0.03 -999
52149.7 2001 240 58414   8 -68.12  -66.39  30  84 77.68 222.4  90.7  -0.28 -999
52150.7 2001 241 61554  19 -68.18  -66.73  17  88 77.63 187.9  90.5  -0.72 -999
52151.7 2001 242 58772   9 -68.26  -66.42  32  85 77.07 195.3  81.5  -0.89 -999
52152.7 2001 243 61912  20 -68.25  -67.05  14  93 77.07 203.6  86.2   0.36 -999
52153.7 2001 244 59138  10 -67.92  -66.88  25  91 76.01 203.7  83.2  -0.43 -999
52154.7 2001 245 62270  21 -68.27  -67.40  20  99 76.47 215.0  72.3  -0.64 -999
52155.7 2001 246 59496  11 -67.99  -67.10  16  94 75.34 181.5  78.7  -0.23 -999
52156.7 2001 247 62628  23 -68.07  -66.85  13  90 75.73 187.9  85.8  -0.01 -999
52157.7 2001 248 59854  12 -68.02  -67.40  17  97 74.65 223.1  82.2   0.21 -999
52158.7 2001 249 62986  24 -67.99  -67.24  16  95 75.03 192.3  78.9  -0.23 -999
52159.7 2001 250 60212  14 -67.86  -66.82  32  90 73.79 170.8  82.2  -0.70 -999
52160.7 2001 251 63336  25 -68.23  -67.04  11  93 74.72 171.9  90.1  -0.72 -999
52161.7 2001 252 60562  15 -68.20  -66.88  12  90 73.44 173.4  90.7  -0.50 -999
52162.7 2001 253 63694  26 -68.02  -67.51  21  97 73.91 198.4  76.1   0.26 -999
52163.7 2001 254 60920  16 -68.05  -67.47  17  97 72.58 193.7  81.3  -0.62 -999
52164.7 2001 255 64044  27 -68.11  -67.36  11  97 73.47 213.7  84.8  -0.06 -999
52165.7 2001 256 61270  18 -68.11  -66.76  15  88 72.00 161.2  90.8  -0.71 -999
52166.7 2001 257 64394  28 -68.11  -67.23   5  95 72.95 180.3  88.3   0.05 -999
52167.7 2001 258 61620  19 -68.23  -67.02  12  92 71.45 175.1  91.7   0.01 -999
52168.7 2001 259 58839   9 -68.07  -66.78  15  89 70.51 155.4  90.6  -0.20 -999
52169.7 2001 260 61971  20 -68.26  -67.37  18  98 70.81 144.6  88.8  -0.48 -999
52170.7 2001 261 59189  10 -68.15  -66.90   9  90 69.81 173.4  89.3   0.22 -999
52171.7 2001 262 62321  22 -68.07  -66.86  12  90 70.05 130.2  90.8  -0.28 -999
52172.7 2001 263 59539  11 -68.13  -67.14   1  94 69.04 126.3  87.3  -0.13 -999
52173.7 2001 264 62671  23 -67.96  -67.34  21  96 69.29 145.7  83.8  -0.39 -999
52174.7 2001 265 59889  12 -68.04  -67.50  19  97 68.20 218.5  88.0   0.38 -999
52175.7 2001 266 63013  24 -68.17  -67.28   8  97 68.90 296.9  92.3   0.25 -999
52176.7 2001 267 60232  14 -68.18  -66.61  21  86 67.64 300.7  91.5  -0.54 -999
52177.7 2001 268 63356  25 -68.27  -67.28  17  97 68.42 300.8  91.5  -0.15 -999
52178.7 2001 269 60574  15 -68.31  -66.83  23  90 67.07 244.5  90.9  -0.44 -999
52179.7 2001 270 63698  26 -68.20  -67.49  18  99 67.76 196.1  91.6   0.22 -999
52180.7 2001 271 60916  16 -68.31  -67.20  20  96 66.36 207.5  89.4   0.18 -999
52181.7 2001 272 64040  27 -68.04  -67.78  30  99 67.04 258.7  83.0   0.81 -999
52182.7 2001 273 61259  18 -68.03  -66.86  15  90 65.44 212.4  87.6  -0.57  -10
52183.7 2001 274 64375  28 -68.11  -67.53  18  98 66.60 202.5  83.5   0.54 -999
52184.7 2001 275 61593  19 -68.19  -67.05   7  93 64.93 157.2  92.4  -0.07  -10
52185.7 2001 276 64709  29 -67.96  -67.55  26  96 65.96 160.3  75.7   0.63 -999
52186.7 2001 277 61928  20 -68.12  -67.49  16  98 64.19 222.3  90.3   0.37   -8
52187.8 2001 278 65036  30 -68.06  -66.88  12  90 65.68 203.5  85.7   0.05 -999
52188.7 2001 279 62255  22 -68.22  -66.57  24  86 63.78 174.4  92.1  -0.42   -6
52189.7 2001 280 59465  11 -68.19  -66.66  20  87 62.54 174.2  90.8   0.56   -7
52190.7 2001 281 62589  23 -67.96  -67.21  19  95 62.88 166.0  77.7  -0.40   -7
52191.7 2001 282 59800  12 -67.96  -67.10  19  93 61.59 180.3  82.1   0.22  -10
52192.7 2001 283 62916  24 -68.06  -67.29  11  96 62.39 138.5  86.7   0.40   -8
52193.7 2001 284 60127  13 -68.06  -67.29  11  96 60.99 141.3  91.3   0.66  -11
52194.7 2001 285 63243  25 -68.02  -67.50  20  97 61.78 158.9  72.6   1.06   -8
52195.7 2001 286 60453  14 -68.02  -67.63  25  97 60.27 158.7  81.6   0.98   -9
52196.7 2001 287 63562  26 -68.22  -67.23  11  96 61.48 157.9  93.8   0.17   -6
52197.7 2001 288 60772  16 -68.18  -66.76  16  88 59.83 133.0  91.0  -0.12   -9
52198.7 2001 289 63881  27 -68.31  -67.00  21  92 61.09 165.9  92.7   0.13   -6
52199.7 2001 290 61099  17 -67.93  -67.37  25  96 58.92 181.4  80.9  -0.08   -6
52200.7 2001 291 58294   7 -68.13  -66.88  10  90 58.32 153.1  90.7   0.17   -7
52201.7 2001 292 61418  18 -68.00  -67.64  26  97 58.37 134.4  71.5   0.23   -6
52202.7 2001 293 64518  29 -68.11  -66.88  10  90 60.00 143.8  90.3   0.89   -4
52203.7 2001 294 61729  20 -68.20  -66.68  19  87 58.08 145.5  91.0  -0.83   -8
52204.7 2001 295 58932   9 -68.04  -66.87  14  90 56.83 167.4  85.4   0.19  -10
52205.7 2001 296 62040  21 -68.27  -66.85  19  90 57.58 173.6  86.3  -0.27   -7
52206.7 2001 297 59243  10 -68.01  -66.97  15  92 56.13 145.1  85.1   0.45  -10
52207.7 2001 298 62351  22 -68.12  -67.26   6  96 56.87 175.1  88.3   0.16  -11
52208.7 2001 299 59554  11 -67.90  -67.19  26  94 55.36 201.8  85.1   0.30   -7
52209.7 2001 300 62655  23 -68.31  -67.15  20  95 56.55 207.5  87.0  -0.27   -9
52210.7 2001 301 59858  12 -68.03  -67.25  13  95 54.88 321.0  91.4   0.41   -9
52211.7 2001 302 62958  24 -68.27  -67.32  18  98 56.01 316.5  93.0   0.46   -6
52212.7 2001 303 60161  13 -67.95  -67.52  26  96 54.20 334.3  68.2   0.16    0
52213.7 2001 304 63262  25 -68.01  -67.76  30  98 55.24 317.8  82.2   0.49   -3
52214.7 2001 305 60457  14 -68.15  -67.55  18  99 53.82 303.5  92.8   0.60   -3
52215.7 2001 306 63557  26 -68.01  -67.70  28  98 54.82 309.9  84.0   1.15   -1
52216.7 2001 307 60752  16 -68.08  -66.82  13  89 53.27 204.0  90.6   0.28   -9
52217.7 2001 308 63845  27 -68.29  -67.05  18  93 54.76 216.7  94.6  -0.02   -5
52218.7 2001 309 61048  17 -67.98  -67.18  17  94 52.63 245.1  84.1   0.23  -12
52219.7 2001 310 64140  28 -68.06  -67.16   8  94 54.16 257.8  80.0   0.18   -7
52220.7 2001 311 61335  18 -68.26  -67.08  15  93 52.43 262.7  90.0  -0.08   -7
52221.7 2001 312 64428  29 -67.98  -66.83  20  90 53.80 333.0  79.3   0.08  -10
52222.7 2001 313 61623  19 -68.29  -67.23  18  96 51.99 265.1  90.7   0.29   -7
52223.7 2001 314 58810   8 -68.19  -67.67  24 100 50.91 197.7  88.3   1.04   -5
52224.7 2001 315 61911  20 -68.20  -67.50  18  99 51.45 182.0  88.3   0.21   -5
52225.8 2001 316 64996  30 -68.12  -67.02   4  92 53.24 181.7  83.4   0.15   -2
52226.7 2001 317 62191  22 -68.26  -66.44  31  85 51.24 217.0  91.5  -0.69   -8
52227.7 2001 318 59378  10 -68.36  -67.41  28  99 50.05 203.9  89.2   0.37   -5
52228.7 2001 319 62479  23 -67.96  -66.93  20  91 50.53 213.7  80.8  -0.94   -6
52229.8 2001 320 65556  31 -68.20  -67.00   9  92 52.78 287.3  92.2   0.50   -3
52230.7 2001 321 56838   4 -67.97  -66.18  43  86 48.99 349.5  90.3  -0.27   -2
52232.7 2001 323 57118   4 -68.06  -67.37  13  97 48.61 317.8  74.3  -0.40    4
52233.7 2001 324 60218  14 -68.22  -66.62  23  86 48.66 332.7  89.8  -0.67   -3
52234.7 2001 325 63311  25 -68.11  -67.74  26  99 49.61 343.5  71.9   0.57    0
52235.7 2001 326 60498  15 -67.98  -66.98  18  92 48.03 328.7  88.7   0.31   -6
52236.7 2001 327 63583  26 -68.18  -67.41  14  98 49.46 357.6  90.6   0.36   -1
52237.7 2001 328 60770  16 -68.14  -66.94   7  91 47.86 338.2  90.4   0.59   -3
52238.7 2001 329 63855  27 -68.13  -67.18   3  95 49.23 337.2  81.8  -0.21   -5
52239.7 2001 330 61042  17 -68.18  -67.02   7  92 47.59 310.4  82.5   0.16  -10
52240.7 2001 331 64127  28 -67.92  -67.10  23  94 48.87 351.3  73.8  -1.19   -4
52241.7 2001 332 61314  18 -68.08  -67.25   8  96 47.19 297.2  86.0   0.29   -7
52242.7 2001 333 64391  28 -68.34  -67.40  26  99 49.02 269.4  88.9   0.45   -2
52243.7 2001 334 61587  19 -67.95  -67.50  26  96 46.81 218.9  56.7  -2.58    5
52244.7 2001 335 64664  29 -68.01  -67.39  18  97 48.60 196.4  81.3   0.33   -4
52245.7 2001 336 61851  20 -68.16  -67.30   9  97 46.82 217.1  85.2  -0.18   -8
52246.7 2001 337 59030   9 -68.05  -67.74  28  98 45.88 279.4  76.2   1.09   -2
52247.7 2001 338 62115  21 -68.28  -67.16  17  95 46.78 300.8  80.7  -0.97   -6
52248.7 2001 339 59295  10 -68.19  -67.50  17  99 45.77 305.5  77.8   0.49   -2
52249.7 2001 340 62380  22 -68.29  -67.13  18  95 46.64 271.4  81.7  -1.56   -4
52250.7 2001 341 59559  11 -68.18  -67.43  14  98 45.54 244.3  86.6   0.24   -3
52251.7 2001 342 62644  23 -68.13  -67.28   7  96 46.38 227.8  90.2   0.68   -2
52252.7 2001 343 59823  12 -68.07  -67.48  17  97 45.25 219.5  79.8  -0.31   -3
52253.7 2001 344 62900  24 -68.30  -66.87  21  90 46.52 251.4  91.9  -0.34   -9
52254.7 2001 345 60080  13 -68.30  -67.25  20  97 45.35 314.8  90.7  -0.07   -3
52255.7 2001 346 63165  25 -67.95  -67.19  20  94 46.12 290.4  89.1  -0.20  -11
52256.7 2001 347 60344  14 -67.98  -67.55  25  97 44.91 298.0  73.5  -1.20   -4
52257.7 2001 348 63421  26 -67.89  -66.99  27  93 46.09 317.8  86.7  -0.99   -4
52258.7 2001 349 60601  15 -67.98  -67.57  25  97 44.85 261.7  81.8  -0.58   -3
52259.7 2001 350 57765   6 -68.02  -67.09  12  93 44.80 300.1  88.8   0.28    0
52260.7 2001 351 60850  16 -68.30  -67.25  20  97 45.14 310.9  93.6   0.27    0
52261.7 2001 352 63927  27 -68.12  -67.23   5  95 46.36 304.6  90.7   0.11   -7
52262.7 2001 353 61106  17 -68.16  -67.41  13  98 44.99 303.2  86.2   0.12    0
52263.7 2001 354 64175  28 -68.14  -66.61  21  86 46.58 273.7  90.0  -0.21   -3
52264.7 2001 355 61355  18 -68.31  -67.23  21  97 45.19 291.7  86.5  -0.42    1
52265.7 2001 356 58527   8 -68.00  -67.27  16  96 44.60 289.3  78.5  -0.62    4
52266.7 2001 357 61604  19 -68.36  -67.13  26  95 45.33 287.7  91.7  -0.32   -6
52267.7 2001 358 58775   9 -68.06  -66.92  11  91 44.67 280.9  83.5  -0.37   -3
52268.7 2001 359 61852  20 -68.24  -67.23  13  96 45.32 283.4  87.4  -0.25    0
52269.7 2001 360 59024  10 -67.89  -66.78  30  89 44.55 286.1  86.0  -0.83    0
52270.7 2001 361 62101  21 -68.00  -67.47  21  97 45.21 279.4  62.9  -1.57    3
52271.8 2001 362 65163  30 -68.04  -67.14  10  94 47.14 274.6  72.9  -1.18   -3
52272.7 2001 363 62342  22 -68.08  -67.24   8  96 45.48 279.6  68.1  -0.65   -7
52273.7 2001 364 59506  11 -68.28  -67.30  18  98 45.14 262.2  68.5  -1.37    8
52274.7 2001 365 62583  23 -67.98  -67.21  17  95 45.61 253.4  85.4   0.28   -7
52275.7 2002 001 59747  12 -68.19  -67.19   7  95 45.21 267.2  80.7  -0.09   -3
52276.7 2002 002 62816  24 -68.15  -66.72  16  87 46.08 299.8  84.2  -1.08  -10
52277.7 2002 003 59988  13 -67.94  -67.28  22  95 45.15 286.6  68.9  -1.19    5
52278.7 2002 004 63049  24 -68.41  -67.32  32  99 46.54 290.4  78.4  -0.65    4
52279.7 2002 005 60221  14 -68.04  -67.07  10  93 45.49 295.4  66.0  -0.17   -8
52280.7 2002 006 63282  25 -68.34  -67.10  23  94 46.82 301.9  70.8  -3.17   -2
52281.7 2002 007 60454  15 -68.01  -67.00  14  92 45.72 294.1  71.2   0.50   -9
52282.7 2002 008 63516  26 -68.19  -66.94  10  91 47.06 327.1  71.3  -2.37  -14
52283.7 2002 009 60687  16 -67.94  -66.98  22  92 45.95 299.1  79.7  -1.33   -3
52284.7 2002 010 63749  27 -67.94  -66.89  23  91 47.21 323.9  70.7  -1.67   -3
52285.7 2002 011 60913  17 -68.18  -66.63  21  86 46.54 307.8  86.2  -0.70   -3
52286.7 2002 012 63974  27 -68.23  -67.36  15  98 47.84 322.8  65.6  -1.92    4
52287.8 2002 013 67020  33 -68.14  -66.90   9  90 50.32 300.5  83.8  -0.15   -5
52288.7 2002 014 64199  28 -68.11  -66.94   7  91 48.23 312.4  82.8   0.25   -2
52289.7 2002 015 61371  18 -68.02  -67.68  27  98 47.09 288.5  46.1  -1.03   -6
52290.7 2002 016 58519   8 -68.30  -66.97  20  92 47.55 293.9  82.1  -0.56   -1
52291.7 2002 017 61589  19 -68.34  -67.17  23  96 47.85 292.3  65.7  -2.42    4
52292.7 2002 018 58745   9 -68.17  -66.61  21  86 47.77 289.0  91.2   0.00    2
52293.7 2002 019 61814  20 -68.12  -67.32   9  97 48.09 282.8  78.9   0.43   -4
52294.7 2002 020 58970   9 -68.05  -67.60  22  98 48.08 282.7  79.2   0.44   -5
52295.7 2002 021 62031  21 -68.22  -67.04  10  93 48.68 303.4  65.2  -1.29  -10
52296.7 2002 022 59188  10 -68.15  -67.16   3  94 48.59 287.1  68.4   1.00    2
52297.7 2002 023 62249  22 -68.12  -66.97   6  91 49.13 285.2  80.7  -0.52  -12
52298.7 2002 024 59405  11 -68.02  -66.93  14  91 48.91 260.7  81.0   0.02   -3
52299.7 2002 025 62467  23 -67.92  -67.03  24  93 49.46 287.0  61.5  -2.96   -8
52300.7 2002 026 59615  12 -68.25  -66.47  30  85 49.62 276.8  84.2  -1.63   -6
52301.7 2002 027 62676  23 -68.18  -67.56  19  99 50.25 267.1  65.6  -0.90   -4
52302.7 2002 028 59832  12 -68.01  -67.56  23  97 49.90 266.0  56.6  -1.50   -3
52303.7 2002 029 62886  24 -68.05  -67.46  17  97 50.72 271.2  59.8  -1.51   -2
52304.7 2002 030 60034  13 -68.29  -67.06  18  93 50.71 269.9  75.4  -1.19   -7
52305.7 2002 031 63088  25 -68.16  -66.92   9  91 51.50 283.8  68.7  -1.88   -8
52306.7 2002 032 60244  14 -68.04  -67.08  10  93 51.03 270.5  54.1  -1.21   -6
52307.7 2002 033 63290  26 -68.20  -66.39  31  84 52.25 284.7  77.1  -1.22  -13
52308.7 2002 034 60446  15 -68.08  -66.85  12  90 51.66 274.9  81.4  -0.55   -3
52309.7 2002 035 63492  26 -68.30  -67.10  19  94 52.94 272.0  67.1  -2.99  -10
52310.7 2002 036 60648  16 -67.97  -66.78  22  89 52.17 280.7  84.5  -0.56   -9
52311.7 2002 037 63694  27 -68.02  -67.02  13  93 53.38 277.5  81.4  -1.41   -1
52312.7 2002 038 60842  16 -68.33  -67.23  23  97 53.15 273.7  83.0  -0.49    3
52313.7 2002 039 57983   6 -68.14  -67.44  14  98 53.58 282.4  62.6  -1.98    9
52314.7 2002 040 61036  17 -68.34  -67.00  24  93 53.83 295.1  88.7  -0.56   -3
52315.7 2002 041 64082  28 -68.10  -67.06   4  93 54.90 304.7  81.4  -1.68   -2
52316.7 2002 042 61230  18 -68.28  -66.87  19  90 54.45 284.1  87.7  -0.66   -1
52317.7 2002 043 58371   7 -68.19  -67.45  16  99 54.83 294.5  76.0  -1.02   -4
52318.7 2002 044 61424  19 -68.11  -66.86  11  90 54.99 300.3  80.2  -1.88  -10
52319.7 2002 045 64462  29 -68.14  -66.95   7  91 56.49 293.2  81.3  -2.03   -5
52320.7 2002 046 61611  20 -68.26  -66.45  31  85 55.87 261.9  92.1  -0.32   -4
52321.7 2002 047 58751   8 -68.26  -67.57  24 100 56.18 267.2  84.4  -0.59   -4
52322.7 2002 048 61805  20 -68.02  -67.56  22  97 56.32 255.3  70.1  -1.71   -8
52323.7 2002 049 58938   9 -68.29  -67.02  18  93 56.85 264.6  84.2  -1.47    3
52324.7 2002 050 61991  21 -67.95  -67.39  23  96 57.01 243.9  87.5   0.35   -9
52325.7 2002 051 59124  10 -68.20  -66.62  22  86 57.44 291.7  86.4  -1.21   -1
52326.7 2002 052 62170  22 -68.18  -66.78  15  88 58.03 295.7  86.2  -1.58   -4
